ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-03-23-55.u1	ParlaMint-IS-en_2022-03-23-55	u	English	-	-	-	2	48	55	4	
ParlaMint-IS_2022-03-23-55.seg163.1	ParlaMint-IS_2022-03-23-55.u1	s	English	Negative	mixed negative	0.610	1	31	37	3	
ParlaMint-IS_2022-03-23-55.seg163.2	ParlaMint-IS_2022-03-23-55.u1	s	English	Neutral	neutral positive	3.084	1	17	18	1	
ParlaMint-IS_2022-03-23-55.u2	ParlaMint-IS-en_2022-03-23-55	u	English	-	-	-	5	148	168	11	
ParlaMint-IS_2022-03-23-55.seg164.1	ParlaMint-IS_2022-03-23-55.u2	s	English	Neutral	neutral positive	3.289	1	22	26	0	
ParlaMint-IS_2022-03-23-55.seg164.2	ParlaMint-IS_2022-03-23-55.u2	s	English	Positive	mixed positive	4.028	1	53	61	5	
ParlaMint-IS_2022-03-23-55.seg164.3	ParlaMint-IS_2022-03-23-55.u2	s	English	Positive	positive	4.729	1	20	23	2	
ParlaMint-IS_2022-03-23-55.seg164.4	ParlaMint-IS_2022-03-23-55.u2	s	English	Neutral	neutral positive	3.007	1	16	18	1	
ParlaMint-IS_2022-03-23-55.seg164.5	ParlaMint-IS_2022-03-23-55.u2	s	English	Neutral	neutral positive	3.389	1	37	40	3	
ParlaMint-IS_2022-03-23-55.u3	ParlaMint-IS-en_2022-03-23-55	u	English	-	-	-	14	192	213	3	
ParlaMint-IS_2022-03-23-55.seg165.1	ParlaMint-IS_2022-03-23-55.u3	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-03-23-55.seg165.2	ParlaMint-IS_2022-03-23-55.u3	s	English	Negative	negative	0.327	1	32	34	1	
ParlaMint-IS_2022-03-23-55.seg165.3	ParlaMint-IS_2022-03-23-55.u3	s	English	Neutral	neutral positive	3.153	1	41	44	2	
ParlaMint-IS_2022-03-23-55.seg165.4	ParlaMint-IS_2022-03-23-55.u3	s	English	Neutral	neutral negative	2.309	1	12	13	0	
ParlaMint-IS_2022-03-23-55.seg165.5	ParlaMint-IS_2022-03-23-55.u3	s	English	Neutral	neutral negative	2.222	1	7	9	0	
ParlaMint-IS_2022-03-23-55.seg165.6	ParlaMint-IS_2022-03-23-55.u3	s	English	Negative	mixed negative	0.927	1	6	7	0	
ParlaMint-IS_2022-03-23-55.seg165.7	ParlaMint-IS_2022-03-23-55.u3	s	English	Neutral	neutral negative	1.885	1	5	6	0	
ParlaMint-IS_2022-03-23-55.seg165.8	ParlaMint-IS_2022-03-23-55.u3	s	English	Neutral	neutral negative	1.883	1	10	11	0	
ParlaMint-IS_2022-03-23-55.seg165.9	ParlaMint-IS_2022-03-23-55.u3	s	English	Neutral	neutral negative	2.300	1	12	13	0	
ParlaMint-IS_2022-03-23-55.seg165.10	ParlaMint-IS_2022-03-23-55.u3	s	English	Neutral	neutral positive	2.704	1	10	11	0	
ParlaMint-IS_2022-03-23-55.seg165.11	ParlaMint-IS_2022-03-23-55.u3	s	English	Negative	mixed negative	0.631	1	14	15	0	
ParlaMint-IS_2022-03-23-55.seg165.12	ParlaMint-IS_2022-03-23-55.u3	s	English	Positive	mixed positive	4.167	1	10	11	0	
ParlaMint-IS_2022-03-23-55.seg165.13	ParlaMint-IS_2022-03-23-55.u3	s	English	Negative	mixed negative	0.615	1	19	23	0	
ParlaMint-IS_2022-03-23-55.seg165.14	ParlaMint-IS_2022-03-23-55.u3	s	English	Negative	negative	0.342	1	11	12	0	
ParlaMint-IS_2022-03-23-55.u4	ParlaMint-IS-en_2022-03-23-55	u	English	-	-	-	1	20	22	0	
ParlaMint-IS_2022-03-23-55.seg166.1	ParlaMint-IS_2022-03-23-55.u4	s	English	Neutral	neutral positive	2.650	1	20	22	0	
ParlaMint-IS_2022-03-23-55.u5	ParlaMint-IS-en_2022-03-23-55	u	English	-	-	-	1	20	22	0	
ParlaMint-IS_2022-03-23-55.seg167.1	ParlaMint-IS_2022-03-23-55.u5	s	English	Neutral	neutral positive	2.650	1	20	22	0	
ParlaMint-IS_2022-03-23-55.u6	ParlaMint-IS-en_2022-03-23-55	u	English	-	-	-	11	198	221	2	
ParlaMint-IS_2022-03-23-55.seg168.1	ParlaMint-IS_2022-03-23-55.u6	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-03-23-55.seg168.2	ParlaMint-IS_2022-03-23-55.u6	s	English	Positive	positive	4.832	1	10	11	0	
ParlaMint-IS_2022-03-23-55.seg168.3	ParlaMint-IS_2022-03-23-55.u6	s	English	Neutral	neutral positive	3.296	1	28	35	2	
ParlaMint-IS_2022-03-23-55.seg168.4	ParlaMint-IS_2022-03-23-55.u6	s	English	Negative	mixed negative	0.847	1	30	33	0	
ParlaMint-IS_2022-03-23-55.seg168.5	ParlaMint-IS_2022-03-23-55.u6	s	English	Neutral	neutral positive	2.796	1	7	8	0	
ParlaMint-IS_2022-03-23-55.seg169.1	ParlaMint-IS_2022-03-23-55.u6	s	English	Neutral	neutral positive	2.667	1	18	19	0	
ParlaMint-IS_2022-03-23-55.seg169.2	ParlaMint-IS_2022-03-23-55.u6	s	English	Negative	negative	0.335	1	27	28	0	
ParlaMint-IS_2022-03-23-55.seg169.3	ParlaMint-IS_2022-03-23-55.u6	s	English	Negative	negative	0.272	1	38	41	0	
