ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-03-01-44.u1	ParlaMint-IS-en_2022-03-01-44	u	English	-	-	-	1	35	39	2	
ParlaMint-IS_2022-03-01-44.seg1.1	ParlaMint-IS_2022-03-01-44.u1	s	English	Neutral	neutral negative	2.022	1	35	39	2	
ParlaMint-IS_2022-03-01-44.u2	ParlaMint-IS-en_2022-03-01-44	u	English	-	-	-	9	171	185	6	
ParlaMint-IS_2022-03-01-44.seg2.1	ParlaMint-IS_2022-03-01-44.u2	s	English	Neutral	neutral positive	3.179	1	2	3	0	
ParlaMint-IS_2022-03-01-44.seg2.2	ParlaMint-IS_2022-03-01-44.u2	s	English	Positive	mixed positive	4.101	1	32	35	0	
ParlaMint-IS_2022-03-01-44.seg2.3	ParlaMint-IS_2022-03-01-44.u2	s	English	Negative	negative	0.325	1	6	7	0	
ParlaMint-IS_2022-03-01-44.seg2.4	ParlaMint-IS_2022-03-01-44.u2	s	English	Negative	negative	0.185	1	17	19	0	
ParlaMint-IS_2022-03-01-44.seg2.5	ParlaMint-IS_2022-03-01-44.u2	s	English	Negative	negative	0.121	1	23	25	1	
ParlaMint-IS_2022-03-01-44.seg2.6	ParlaMint-IS_2022-03-01-44.u2	s	English	Negative	negative	0.121	1	10	11	1	
ParlaMint-IS_2022-03-01-44.seg2.7	ParlaMint-IS_2022-03-01-44.u2	s	English	Negative	negative	0.145	1	17	18	1	
ParlaMint-IS_2022-03-01-44.seg2.8	ParlaMint-IS_2022-03-01-44.u2	s	English	Negative	negative	0.190	1	11	12	0	
ParlaMint-IS_2022-03-01-44.seg2.9	ParlaMint-IS_2022-03-01-44.u2	s	English	Negative	negative	0.283	1	53	55	3	
ParlaMint-IS_2022-03-01-44.u3	ParlaMint-IS-en_2022-03-01-44	u	English	-	-	-	1	15	16	0	
ParlaMint-IS_2022-03-01-44.seg3.1	ParlaMint-IS_2022-03-01-44.u3	s	English	Neutral	neutral positive	2.745	1	15	16	0	
ParlaMint-IS_2022-03-01-44.u4	ParlaMint-IS-en_2022-03-01-44	u	English	-	-	-	9	172	189	7	
ParlaMint-IS_2022-03-01-44.seg4.1	ParlaMint-IS_2022-03-01-44.u4	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-03-01-44.seg4.2	ParlaMint-IS_2022-03-01-44.u4	s	English	Neutral	neutral negative	2.356	1	11	13	0	
ParlaMint-IS_2022-03-01-44.seg4.3	ParlaMint-IS_2022-03-01-44.u4	s	English	Negative	negative	0.187	1	20	21	0	
ParlaMint-IS_2022-03-01-44.seg4.4	ParlaMint-IS_2022-03-01-44.u4	s	English	Negative	negative	0.098	1	32	35	2	
