ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-03-24.u1	ParlaMint-IS-en_2022-03-24	u	English	-	-	-	2	50	54	0	
ParlaMint-IS_2022-03-24.seg1.1	ParlaMint-IS_2022-03-24.u1	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-03-24.seg1.2	ParlaMint-IS_2022-03-24.u1	s	English	Positive	mixed positive	4.367	1	47	50	0	
ParlaMint-IS_2022-03-24.u2	ParlaMint-IS-en_2022-03-24	u	English	-	-	-	83	1767	1964	14	
ParlaMint-IS_2022-03-24.seg2.1	ParlaMint-IS_2022-03-24.u2	s	English	Neutral	neutral positive	3.201	1	1	2	0	
ParlaMint-IS_2022-03-24.seg2.2	ParlaMint-IS_2022-03-24.u2	s	English	Positive	positive	4.857	1	20	23	0	
ParlaMint-IS_2022-03-24.seg2.3	ParlaMint-IS_2022-03-24.u2	s	English	Neutral	neutral negative	1.588	1	8	9	0	
ParlaMint-IS_2022-03-24.seg2.4	ParlaMint-IS_2022-03-24.u2	s	English	Neutral	neutral negative	2.342	1	27	29	0	
ParlaMint-IS_2022-03-24.seg2.5	ParlaMint-IS_2022-03-24.u2	s	English	Positive	mixed positive	3.951	1	10	13	1	
ParlaMint-IS_2022-03-24.seg2.6	ParlaMint-IS_2022-03-24.u2	s	English	Negative	mixed negative	0.592	1	32	35	1	
ParlaMint-IS_2022-03-24.seg2.7	ParlaMint-IS_2022-03-24.u2	s	English	Neutral	neutral negative	1.559	1	46	51	0	
ParlaMint-IS_2022-03-24.seg2.8	ParlaMint-IS_2022-03-24.u2	s	English	Negative	mixed negative	0.594	1	9	11	0	
ParlaMint-IS_2022-03-24.seg2.9	ParlaMint-IS_2022-03-24.u2	s	English	Negative	mixed negative	1.153	1	21	24	0	
ParlaMint-IS_2022-03-24.seg2.10	ParlaMint-IS_2022-03-24.u2	s	English	Neutral	neutral positive	3.094	1	34	37	0	
ParlaMint-IS_2022-03-24.seg2.11	ParlaMint-IS_2022-03-24.u2	s	English	Negative	mixed negative	0.975	1	16	19	1	
ParlaMint-IS_2022-03-24.seg2.12	ParlaMint-IS_2022-03-24.u2	s	English	Negative	negative	0.315	1	12	14	0	
ParlaMint-IS_2022-03-24.seg2.13	ParlaMint-IS_2022-03-24.u2	s	English	Neutral	neutral positive	2.962	1	6	9	0	
ParlaMint-IS_2022-03-24.seg2.14	ParlaMint-IS_2022-03-24.u2	s	English	Neutral	neutral positive	3.093	1	39	41	0	
ParlaMint-IS_2022-03-24.seg2.15	ParlaMint-IS_2022-03-24.u2	s	English	Neutral	neutral negative	2.487	1	8	9	0	
ParlaMint-IS_2022-03-24.seg2.16	ParlaMint-IS_2022-03-24.u2	s	English	Positive	positive	5.164	1	7	9	0	
ParlaMint-IS_2022-03-24.seg2.17	ParlaMint-IS_2022-03-24.u2	s	English	Negative	negative	0.238	1	23	25	0	
