ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-03-09-49.u1	ParlaMint-IS-en_2022-03-09-49	u	English	-	-	-	8	240	258	13	
ParlaMint-IS_2022-03-09-49.seg1.1	ParlaMint-IS_2022-03-09-49.u1	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-03-09-49.seg1.2	ParlaMint-IS_2022-03-09-49.u1	s	English	Negative	mixed negative	0.559	1	32	36	3	
ParlaMint-IS_2022-03-09-49.seg1.3	ParlaMint-IS_2022-03-09-49.u1	s	English	Neutral	neutral negative	2.119	1	33	34	1	
ParlaMint-IS_2022-03-09-49.seg1.4	ParlaMint-IS_2022-03-09-49.u1	s	English	Neutral	neutral positive	2.542	1	71	75	4	
ParlaMint-IS_2022-03-09-49.seg1.5	ParlaMint-IS_2022-03-09-49.u1	s	English	Neutral	neutral positive	2.591	1	12	13	1	
ParlaMint-IS_2022-03-09-49.seg1.6	ParlaMint-IS_2022-03-09-49.u1	s	English	Negative	mixed negative	0.657	1	34	36	2	
ParlaMint-IS_2022-03-09-49.seg1.7	ParlaMint-IS_2022-03-09-49.u1	s	English	Neutral	neutral positive	3.409	1	26	29	1	
ParlaMint-IS_2022-03-09-49.seg1.8	ParlaMint-IS_2022-03-09-49.u1	s	English	Negative	negative	0.380	1	29	31	1	
ParlaMint-IS_2022-03-09-49.u2	ParlaMint-IS-en_2022-03-09-49	u	English	-	-	-	7	217	240	9	
ParlaMint-IS_2022-03-09-49.seg2.1	ParlaMint-IS_2022-03-09-49.u2	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-03-09-49.seg2.2	ParlaMint-IS_2022-03-09-49.u2	s	English	Negative	negative	0.130	1	28	32	1	
ParlaMint-IS_2022-03-09-49.seg2.3	ParlaMint-IS_2022-03-09-49.u2	s	English	Negative	negative	0.231	1	67	74	4	
ParlaMint-IS_2022-03-09-49.seg2.4	ParlaMint-IS_2022-03-09-49.u2	s	English	Negative	negative	0.253	1	4	5	0	
ParlaMint-IS_2022-03-09-49.seg2.5	ParlaMint-IS_2022-03-09-49.u2	s	English	Negative	negative	0.228	1	36	39	1	
ParlaMint-IS_2022-03-09-49.seg2.6	ParlaMint-IS_2022-03-09-49.u2	s	English	Negative	negative	0.164	1	71	77	3	
ParlaMint-IS_2022-03-09-49.seg2.7	ParlaMint-IS_2022-03-09-49.u2	s	English	Neutral	neutral positive	3.325	1	8	9	0	
ParlaMint-IS_2022-03-09-49.u3	ParlaMint-IS-en_2022-03-09-49	u	English	-	-	-	7	150	166	4	
ParlaMint-IS_2022-03-09-49.seg3.1	ParlaMint-IS_2022-03-09-49.u3	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-03-09-49.seg3.2	ParlaMint-IS_2022-03-09-49.u3	s	English	Positive	positive	5.058	1	15	16	1	
ParlaMint-IS_2022-03-09-49.seg3.3	ParlaMint-IS_2022-03-09-49.u3	s	English	Negative	mixed negative	0.840	1	15	17	0	
ParlaMint-IS_2022-03-09-49.seg3.4	ParlaMint-IS_2022-03-09-49.u3	s	English	Neutral	neutral negative	2.408	1	12	13	0	
ParlaMint-IS_2022-03-09-49.seg3.5	ParlaMint-IS_2022-03-09-49.u3	s	English	Neutral	neutral negative	1.646	1	24	29	1	
ParlaMint-IS_2022-03-09-49.seg3.6	ParlaMint-IS_2022-03-09-49.u3	s	English	Negative	negative	0.319	1	69	73	2	
ParlaMint-IS_2022-03-09-49.seg3.7	ParlaMint-IS_2022-03-09-49.u3	s	English	Negative	negative	0.098	1	12	14	0	
ParlaMint-IS_2022-03-09-49.u4	ParlaMint-IS-en_2022-03-09-49	u	English	-	-	-	6	193	214	7	
ParlaMint-IS_2022-03-09-49.seg4.1	ParlaMint-IS_2022-03-09-49.u4	s	English	Neutral	neutral positive	3.201	1	1	2	0	
