ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-06-15.u1	ParlaMint-IS-en_2022-06-15	u	English	-	-	-	35	1019	1110	2	
ParlaMint-IS_2022-06-15.seg1.1	ParlaMint-IS_2022-06-15.u1	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-06-15.seg1.2	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral positive	3.246	1	35	39	0	
ParlaMint-IS_2022-06-15.seg1.3	ParlaMint-IS_2022-06-15.u1	s	English	Negative	negative	0.222	1	50	52	0	
ParlaMint-IS_2022-06-15.seg1.4	ParlaMint-IS_2022-06-15.u1	s	English	Negative	negative	0.418	1	34	38	0	
ParlaMint-IS_2022-06-15.seg1.5	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral positive	2.520	1	26	29	0	
ParlaMint-IS_2022-06-15.seg1.6	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral positive	2.786	1	12	13	0	
ParlaMint-IS_2022-06-15.seg1.7	ParlaMint-IS_2022-06-15.u1	s	English	Positive	mixed positive	4.203	1	3	4	0	
ParlaMint-IS_2022-06-15.seg1.8	ParlaMint-IS_2022-06-15.u1	s	English	Negative	mixed negative	0.981	1	13	14	0	
ParlaMint-IS_2022-06-15.seg1.9	ParlaMint-IS_2022-06-15.u1	s	English	Positive	positive	4.720	1	13	15	0	
ParlaMint-IS_2022-06-15.seg1.10	ParlaMint-IS_2022-06-15.u1	s	English	Negative	mixed negative	0.754	1	18	19	0	
ParlaMint-IS_2022-06-15.seg1.11	ParlaMint-IS_2022-06-15.u1	s	English	Positive	mixed positive	4.098	1	53	56	0	
ParlaMint-IS_2022-06-15.seg1.12	ParlaMint-IS_2022-06-15.u1	s	English	Positive	positive	4.912	1	45	49	0	
ParlaMint-IS_2022-06-15.seg1.13	ParlaMint-IS_2022-06-15.u1	s	English	Positive	mixed positive	3.508	1	14	18	0	
ParlaMint-IS_2022-06-15.seg1.14	ParlaMint-IS_2022-06-15.u1	s	English	Negative	negative	0.495	1	112	121	0	
ParlaMint-IS_2022-06-15.seg1.15	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral positive	2.758	1	6	8	0	
ParlaMint-IS_2022-06-15.seg2.1	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral negative	1.628	1	35	39	0	
ParlaMint-IS_2022-06-15.seg2.2	ParlaMint-IS_2022-06-15.u1	s	English	Negative	mixed negative	0.595	1	12	13	0	
ParlaMint-IS_2022-06-15.seg2.3	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral negative	1.778	1	24	25	0	
ParlaMint-IS_2022-06-15.seg3.1	ParlaMint-IS_2022-06-15.u1	s	English	Negative	mixed negative	0.621	1	28	30	0	
ParlaMint-IS_2022-06-15.seg3.2	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral negative	2.195	1	32	34	0	
ParlaMint-IS_2022-06-15.seg3.3	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral negative	1.544	1	28	30	0	
ParlaMint-IS_2022-06-15.seg3.4	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral negative	2.486	1	42	45	0	
ParlaMint-IS_2022-06-15.seg3.5	ParlaMint-IS_2022-06-15.u1	s	English	Positive	mixed positive	4.113	1	35	42	0	
ParlaMint-IS_2022-06-15.seg4.1	ParlaMint-IS_2022-06-15.u1	s	English	Positive	mixed positive	3.709	1	29	30	1	
ParlaMint-IS_2022-06-15.seg4.2	ParlaMint-IS_2022-06-15.u1	s	English	Negative	negative	0.355	1	5	6	0	
ParlaMint-IS_2022-06-15.seg4.3	ParlaMint-IS_2022-06-15.u1	s	English	Negative	mixed negative	0.878	1	29	31	0	
ParlaMint-IS_2022-06-15.seg4.4	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral positive	2.571	1	14	16	0	
ParlaMint-IS_2022-06-15.seg4.5	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral positive	2.829	1	8	10	0	
ParlaMint-IS_2022-06-15.seg4.6	ParlaMint-IS_2022-06-15.u1	s	English	Negative	mixed negative	0.957	1	35	36	1	
ParlaMint-IS_2022-06-15.seg4.7	ParlaMint-IS_2022-06-15.u1	s	English	Negative	mixed negative	0.577	1	59	62	0	
ParlaMint-IS_2022-06-15.seg4.8	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral negative	2.277	1	31	35	0	
ParlaMint-IS_2022-06-15.seg4.9	ParlaMint-IS_2022-06-15.u1	s	English	Neutral	neutral positive	3.005	1	38	41	0	
ParlaMint-IS_2022-06-15.seg4.10	ParlaMint-IS_2022-06-15.u1	s	English	Negative	mixed negative	0.950	1	29	31	0	
ParlaMint-IS_2022-06-15.seg4.11	ParlaMint-IS_2022-06-15.u1	s	English	Negative	mixed negative	1.433	1	34	39	0	
ParlaMint-IS_2022-06-15.seg4.12	ParlaMint-IS_2022-06-15.u1	s	English	Negative	negative	0.226	1	35	36	0	
