ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-03-07-47.u1	ParlaMint-IS-en_2022-03-07-47	u	English	-	-	-	3	69	98	7	
ParlaMint-IS_2022-03-07-47.seg1.1	ParlaMint-IS_2022-03-07-47.u1	s	English	Negative	mixed negative	1.261	1	33	55	3	
ParlaMint-IS_2022-03-07-47.seg1.2	ParlaMint-IS_2022-03-07-47.u1	s	English	Neutral	neutral positive	2.876	1	19	24	3	
ParlaMint-IS_2022-03-07-47.seg1.3	ParlaMint-IS_2022-03-07-47.u1	s	English	Positive	mixed positive	4.107	1	17	19	1	
ParlaMint-IS_2022-03-07-47.u2	ParlaMint-IS-en_2022-03-07-47	u	English	-	-	-	5	359	482	21	
ParlaMint-IS_2022-03-07-47.seg2.1	ParlaMint-IS_2022-03-07-47.u2	s	English	Neutral	neutral negative	2.291	1	15	16	0	
ParlaMint-IS_2022-03-07-47.seg2.2	ParlaMint-IS_2022-03-07-47.u2	s	English	Neutral	neutral positive	2.629	1	25	29	1	
ParlaMint-IS_2022-03-07-47.seg2.3	ParlaMint-IS_2022-03-07-47.u2	s	English	Neutral	neutral positive	2.744	1	45	55	3	
ParlaMint-IS_2022-03-07-47.seg2.4	ParlaMint-IS_2022-03-07-47.u2	s	English	Neutral	neutral positive	2.729	1	42	52	4	
ParlaMint-IS_2022-03-07-47.seg3.1	ParlaMint-IS_2022-03-07-47.u2	s	English	Neutral	neutral negative	1.752	1	232	330	13	
ParlaMint-IS_2022-03-07-47.u3	ParlaMint-IS-en_2022-03-07-47	u	English	-	-	-	1	18	23	0	
ParlaMint-IS_2022-03-07-47.seg4.1	ParlaMint-IS_2022-03-07-47.u3	s	English	Neutral	neutral positive	2.684	1	18	23	0	
ParlaMint-IS_2022-03-07-47.u4	ParlaMint-IS-en_2022-03-07-47	u	English	-	-	-	10	240	263	3	
ParlaMint-IS_2022-03-07-47.seg5.1	ParlaMint-IS_2022-03-07-47.u4	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-03-07-47.seg5.2	ParlaMint-IS_2022-03-07-47.u4	s	English	Negative	negative	0.451	1	17	18	1	
ParlaMint-IS_2022-03-07-47.seg5.3	ParlaMint-IS_2022-03-07-47.u4	s	English	Negative	negative	0.362	1	35	38	0	
ParlaMint-IS_2022-03-07-47.seg5.4	ParlaMint-IS_2022-03-07-47.u4	s	English	Negative	negative	0.411	1	8	9	1	
ParlaMint-IS_2022-03-07-47.seg5.5	ParlaMint-IS_2022-03-07-47.u4	s	English	Negative	mixed negative	0.735	1	19	21	0	
ParlaMint-IS_2022-03-07-47.seg5.6	ParlaMint-IS_2022-03-07-47.u4	s	English	Negative	mixed negative	0.590	1	23	26	0	
ParlaMint-IS_2022-03-07-47.seg5.7	ParlaMint-IS_2022-03-07-47.u4	s	English	Negative	mixed negative	0.968	1	10	11	0	
ParlaMint-IS_2022-03-07-47.seg5.8	ParlaMint-IS_2022-03-07-47.u4	s	English	Negative	mixed negative	1.420	1	36	39	1	
ParlaMint-IS_2022-03-07-47.seg5.9	ParlaMint-IS_2022-03-07-47.u4	s	English	Negative	mixed negative	1.252	1	81	87	0	
ParlaMint-IS_2022-03-07-47.seg5.10	ParlaMint-IS_2022-03-07-47.u4	s	English	Neutral	neutral negative	2.375	1	8	10	0	
ParlaMint-IS_2022-03-07-47.u5	ParlaMint-IS-en_2022-03-07-47	u	English	-	-	-	10	278	314	1	
ParlaMint-IS_2022-03-07-47.seg6.1	ParlaMint-IS_2022-03-07-47.u5	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-03-07-47.seg6.2	ParlaMint-IS_2022-03-07-47.u5	s	English	Positive	positive	5.130	1	15	17	0	
ParlaMint-IS_2022-03-07-47.seg6.3	ParlaMint-IS_2022-03-07-47.u5	s	English	Negative	mixed negative	1.032	1	49	57	0	
ParlaMint-IS_2022-03-07-47.seg6.4	ParlaMint-IS_2022-03-07-47.u5	s	English	Negative	mixed negative	1.299	1	38	44	0	
ParlaMint-IS_2022-03-07-47.seg6.5	ParlaMint-IS_2022-03-07-47.u5	s	English	Neutral	neutral positive	3.229	1	10	11	0	
ParlaMint-IS_2022-03-07-47.seg6.6	ParlaMint-IS_2022-03-07-47.u5	s	English	Neutral	neutral positive	3.454	1	36	40	0	
ParlaMint-IS_2022-03-07-47.seg6.7	ParlaMint-IS_2022-03-07-47.u5	s	English	Neutral	neutral negative	2.014	1	31	35	0	
ParlaMint-IS_2022-03-07-47.seg6.8	ParlaMint-IS_2022-03-07-47.u5	s	English	Negative	mixed negative	0.870	1	40	45	0	
ParlaMint-IS_2022-03-07-47.seg6.9	ParlaMint-IS_2022-03-07-47.u5	s	English	Neutral	neutral positive	2.735	1	38	41	1	
ParlaMint-IS_2022-03-07-47.seg6.10	ParlaMint-IS_2022-03-07-47.u5	s	English	Neutral	neutral negative	2.496	1	18	20	0	
ParlaMint-IS_2022-03-07-47.u6	ParlaMint-IS-en_2022-03-07-47	u	English	-	-	-	7	184	208	2	
ParlaMint-IS_2022-03-07-47.seg7.1	ParlaMint-IS_2022-03-07-47.u6	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-03-07-47.seg7.2	ParlaMint-IS_2022-03-07-47.u6	s	English	Positive	positive	4.575	1	8	10	0	
ParlaMint-IS_2022-03-07-47.seg7.3	ParlaMint-IS_2022-03-07-47.u6	s	English	Negative	negative	0.162	1	22	25	0	
ParlaMint-IS_2022-03-07-47.seg7.4	ParlaMint-IS_2022-03-07-47.u6	s	English	Negative	negative	0.435	1	36	40	1	
ParlaMint-IS_2022-03-07-47.seg7.5	ParlaMint-IS_2022-03-07-47.u6	s	English	Neutral	neutral negative	2.169	1	44	50	0	
ParlaMint-IS_2022-03-07-47.seg7.6	ParlaMint-IS_2022-03-07-47.u6	s	English	Negative	negative	0.412	1	17	19	1	
ParlaMint-IS_2022-03-07-47.seg7.7	ParlaMint-IS_2022-03-07-47.u6	s	English	Negative	negative	0.240	1	54	60	0	
ParlaMint-IS_2022-03-07-47.u7	ParlaMint-IS-en_2022-03-07-47	u	English	-	-	-	5	113	128	1	
ParlaMint-IS_2022-03-07-47.seg8.1	ParlaMint-IS_2022-03-07-47.u7	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-03-07-47.seg8.2	ParlaMint-IS_2022-03-07-47.u7	s	English	Positive	positive	4.539	1	16	18	0	
ParlaMint-IS_2022-03-07-47.seg8.3	ParlaMint-IS_2022-03-07-47.u7	s	English	Negative	mixed negative	1.111	1	41	47	1	
ParlaMint-IS_2022-03-07-47.seg8.4	ParlaMint-IS_2022-03-07-47.u7	s	English	Negative	mixed negative	0.589	1	12	14	0	
ParlaMint-IS_2022-03-07-47.seg8.5	ParlaMint-IS_2022-03-07-47.u7	s	English	Neutral	neutral positive	3.382	1	41	45	0	
ParlaMint-IS_2022-03-07-47.u8	ParlaMint-IS-en_2022-03-07-47	u	English	-	-	-	8	282	310	8	
