Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u1	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BirgirArmannsson	Ármannsson, Birgir	M	1968	International Affairs
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u2	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BirgirArmannsson	Ármannsson, Birgir	M	1968	Other
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u3	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	HelgaHelgadottir	Helgadóttir, Helga Vala	F	1972	Health
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u4	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BirgirArmannsson	Ármannsson, Birgir	M	1968	Health
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u5	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	AndresJonsson	Jónsson, Andrés Ingi	M	1979	Health
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u6	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	LogiEinarsson	Einarsson, Logi	M	1964	Health
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u7	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BjornGunnarsson	Gunnarsson, Björn Leví	M	1976	Other
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u8	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BirgirArmannsson	Ármannsson, Birgir	M	1968	Other
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u9	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	GudbrandurEinarsson	Einarsson, Guðbrandur	M	1958	Health
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u10	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	GudmundurKristinsson	Kristinsson, Guðmundur Ingi	M	1955	Social Welfare
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u11	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	notMP	notMinister	M	Miðflokkurinn	-	Centre to centre-right	AgustaAgustsdottir	Ágústsdóttir, Ágústa	F	1978	Health
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u12	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	JohannJohannsson	Jóhannsson, Jóhann Páll	M	1992	Government Operations
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u13	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	notMP	notMinister	P	Píratar	-	Pirate Party	EvaHelgadottir	Helgadóttir, Eva Sjöfn	F	1987	Health
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u14	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	AndresJonsson	Jónsson, Andrés Ingi	M	1979	Health
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u15	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BjornGunnarsson	Gunnarsson, Björn Leví	M	1976	Other
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u16	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	HelgaHelgadottir	Helgadóttir, Helga Vala	F	1972	Other
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u17	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BirgirArmannsson	Ármannsson, Birgir	M	1968	Other
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u18	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	notMP	notMinister	M	Miðflokkurinn	-	Centre to centre-right	SigurdurJonsson1958	Jónsson, Sigurður Páll	M	1958	Mix
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u19	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	ArndisGunnarsdottir	Gunnarsdóttir, Arndís Anna Kristínardóttir	F	1982	Other
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u20	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BirgirArmannsson	Ármannsson, Birgir	M	1968	Other
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u21	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BjornGunnarsson	Gunnarsson, Björn Leví	M	1976	Civil Rights
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u22	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	LineikSaevarsdottir	Sævarsdóttir, Líneik Anna	F	1964	Education
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u23	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	notMP	notMinister	M	Miðflokkurinn	-	Centre to centre-right	AgustaAgustsdottir	Ágústsdóttir, Ágústa	F	1978	Energy
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u24	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BjarkeyGunnarsdottir	Gunnarsdóttir, Bjarkey Olsen	F	1965	Macroeconomics
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u25	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	notMP	notMinister	F	Framsóknarflokkur	Coalition	Centre to centre-right	HalldoraTHorvaldsdottir1980	Þorvaldsdóttir, Halldóra Fríða	F	1980	Defense
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u26	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	StefanStefansson1972	Stefánsson, Stefán Vagn	M	1972	Agriculture
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u27	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	notMP	notMinister	S	Sjálfstæðisflokkur	Coalition	Centre to centre-right	Fridjon	Friðjónsson, Friðjón R	M	1970	Housing
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u28	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Chairperson	MP	notMinister	-	-	-	-	BirgirArmannsson	Ármannsson, Birgir	M	1968	Other
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u29	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	AndresJonsson	Jónsson, Andrés Ingi	M	1979	Law and Crime
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u30	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	notMP	notMinister	Flf	Flokkur fólksins	-	Centre-left	WilhelmWessman	Wessman, Wilhelm	M	1942	Social Welfare
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u31	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	GudmundurKristinsson	Kristinsson, Guðmundur Ingi	M	1955	Social Welfare
ParlaMint-IS-en_2022-03-15-52	ParlaMint-IS_2022-03-15-52.u32	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-52, 15.03.2022.	2022-03-15	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID,War	English	Regular	notMP	notMinister	P	Píratar	-	Pirate Party	EvaHelgadottir	Helgadóttir, Eva Sjöfn	F	1987	Law and Crime
