ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-06-16.u1	ParlaMint-IS-en_2022-06-16	u	English	-	-	-	63	1567	1729	39	
ParlaMint-IS_2022-06-16.seg1.1	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	3.066	1	8	11	0	
ParlaMint-IS_2022-06-16.seg1.2	ParlaMint-IS_2022-06-16.u1	s	English	Positive	mixed positive	3.619	1	3	5	1	
ParlaMint-IS_2022-06-16.seg2.1	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	3.120	1	2	3	0	
ParlaMint-IS_2022-06-16.seg2.2	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	2.969	1	17	18	1	
ParlaMint-IS_2022-06-16.seg2.3	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	2.801	1	10	12	0	
ParlaMint-IS_2022-06-16.seg2.4	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	2.998	1	36	38	2	
ParlaMint-IS_2022-06-16.seg2.5	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	2.858	1	14	15	0	
ParlaMint-IS_2022-06-16.seg2.6	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	2.746	1	11	12	0	
ParlaMint-IS_2022-06-16.seg2.7	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	3.090	1	4	5	0	
ParlaMint-IS_2022-06-16.seg2.8	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	2.905	1	7	8	0	
ParlaMint-IS_2022-06-16.seg2.9	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	3.093	1	13	14	1	
ParlaMint-IS_2022-06-16.seg2.10	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	2.944	1	8	9	0	
ParlaMint-IS_2022-06-16.seg2.11	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral negative	1.742	1	50	51	5	
ParlaMint-IS_2022-06-16.seg2.12	ParlaMint-IS_2022-06-16.u1	s	English	Positive	mixed positive	3.548	1	31	34	1	
ParlaMint-IS_2022-06-16.seg2.13	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	2.668	1	32	36	3	
ParlaMint-IS_2022-06-16.seg2.14	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral negative	2.076	1	26	28	2	
ParlaMint-IS_2022-06-16.seg2.15	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral negative	2.242	1	51	59	1	
ParlaMint-IS_2022-06-16.seg2.16	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	3.219	1	13	15	1	
ParlaMint-IS_2022-06-16.seg2.17	ParlaMint-IS_2022-06-16.u1	s	English	Positive	mixed positive	4.015	1	30	34	1	
ParlaMint-IS_2022-06-16.seg2.18	ParlaMint-IS_2022-06-16.u1	s	English	Positive	mixed positive	4.063	1	28	30	0	
ParlaMint-IS_2022-06-16.seg2.19	ParlaMint-IS_2022-06-16.u1	s	English	Positive	mixed positive	4.015	1	41	43	1	
ParlaMint-IS_2022-06-16.seg3.1	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral negative	2.500	1	16	17	0	
ParlaMint-IS_2022-06-16.seg3.2	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral negative	2.125	1	24	28	0	
ParlaMint-IS_2022-06-16.seg3.3	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral positive	3.204	1	28	30	0	
ParlaMint-IS_2022-06-16.seg3.4	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral negative	2.489	1	23	26	1	
ParlaMint-IS_2022-06-16.seg3.5	ParlaMint-IS_2022-06-16.u1	s	English	Neutral	neutral negative	2.222	1	33	35	0	
