ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-03-14-51.u1	ParlaMint-IS-en_2022-03-14-51	u	English	-	-	-	5	100	118	17	
ParlaMint-IS_2022-03-14-51.seg1.1	ParlaMint-IS_2022-03-14-51.u1	s	English	Negative	mixed negative	1.304	1	23	24	3	
ParlaMint-IS_2022-03-14-51.seg1.2	ParlaMint-IS_2022-03-14-51.u1	s	English	Negative	mixed negative	0.719	1	25	28	3	
ParlaMint-IS_2022-03-14-51.seg1.3	ParlaMint-IS_2022-03-14-51.u1	s	English	Neutral	neutral positive	2.873	1	13	16	1	
ParlaMint-IS_2022-03-14-51.seg1.4	ParlaMint-IS_2022-03-14-51.u1	s	English	Neutral	neutral positive	2.839	1	32	41	8	
ParlaMint-IS_2022-03-14-51.seg2.1	ParlaMint-IS_2022-03-14-51.u1	s	English	Positive	mixed positive	3.756	1	7	9	2	
ParlaMint-IS_2022-03-14-51.u2	ParlaMint-IS-en_2022-03-14-51	u	English	-	-	-	2	41	45	3	
ParlaMint-IS_2022-03-14-51.seg3.1	ParlaMint-IS_2022-03-14-51.u2	s	English	Negative	mixed negative	1.424	1	31	33	3	
ParlaMint-IS_2022-03-14-51.seg3.2	ParlaMint-IS_2022-03-14-51.u2	s	English	Neutral	neutral positive	3.426	1	10	12	0	
ParlaMint-IS_2022-03-14-51.u3	ParlaMint-IS-en_2022-03-14-51	u	English	-	-	-	2	19	21	3	
ParlaMint-IS_2022-03-14-51.seg4.1	ParlaMint-IS_2022-03-14-51.u3	s	English	Positive	mixed positive	4.136	1	14	15	2	
ParlaMint-IS_2022-03-14-51.seg4.2	ParlaMint-IS_2022-03-14-51.u3	s	English	Neutral	neutral positive	2.774	1	5	6	1	
ParlaMint-IS_2022-03-14-51.u4	ParlaMint-IS-en_2022-03-14-51	u	English	-	-	-	6	156	186	7	
ParlaMint-IS_2022-03-14-51.seg5.1	ParlaMint-IS_2022-03-14-51.u4	s	English	Neutral	neutral positive	2.690	1	15	18	2	
ParlaMint-IS_2022-03-14-51.seg5.2	ParlaMint-IS_2022-03-14-51.u4	s	English	Negative	mixed negative	0.915	1	15	17	0	
ParlaMint-IS_2022-03-14-51.seg5.3	ParlaMint-IS_2022-03-14-51.u4	s	English	Neutral	neutral positive	2.627	1	26	30	3	
ParlaMint-IS_2022-03-14-51.seg5.4	ParlaMint-IS_2022-03-14-51.u4	s	English	Negative	mixed negative	1.483	1	13	14	0	
ParlaMint-IS_2022-03-14-51.seg5.5	ParlaMint-IS_2022-03-14-51.u4	s	English	Neutral	neutral positive	2.738	1	66	84	2	
ParlaMint-IS_2022-03-14-51.seg5.6	ParlaMint-IS_2022-03-14-51.u4	s	English	Neutral	neutral negative	2.408	1	21	23	0	
