ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-03-02-45.u1	ParlaMint-IS-en_2022-03-02-45	u	English	-	-	-	2	100	114	3	
ParlaMint-IS_2022-03-02-45.seg1.1	ParlaMint-IS_2022-03-02-45.u1	s	English	Neutral	neutral negative	2.057	1	46	53	2	
ParlaMint-IS_2022-03-02-45.seg1.2	ParlaMint-IS_2022-03-02-45.u1	s	English	Neutral	neutral negative	1.913	1	54	61	1	
ParlaMint-IS_2022-03-02-45.u2	ParlaMint-IS-en_2022-03-02-45	u	English	-	-	-	7	168	187	5	
ParlaMint-IS_2022-03-02-45.seg2.1	ParlaMint-IS_2022-03-02-45.u2	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-03-02-45.seg2.2	ParlaMint-IS_2022-03-02-45.u2	s	English	Neutral	neutral negative	2.362	1	38	43	2	
ParlaMint-IS_2022-03-02-45.seg2.3	ParlaMint-IS_2022-03-02-45.u2	s	English	Neutral	neutral negative	2.141	1	31	36	0	
ParlaMint-IS_2022-03-02-45.seg3.1	ParlaMint-IS_2022-03-02-45.u2	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-03-02-45.seg3.2	ParlaMint-IS_2022-03-02-45.u2	s	English	Neutral	neutral negative	2.412	1	44	48	2	
ParlaMint-IS_2022-03-02-45.seg3.3	ParlaMint-IS_2022-03-02-45.u2	s	English	Negative	negative	0.175	1	24	25	1	
ParlaMint-IS_2022-03-02-45.seg3.4	ParlaMint-IS_2022-03-02-45.u2	s	English	Negative	negative	0.205	1	25	27	0	
ParlaMint-IS_2022-03-02-45.u3	ParlaMint-IS-en_2022-03-02-45	u	English	-	-	-	1	43	47	0	
ParlaMint-IS_2022-03-02-45.seg4.1	ParlaMint-IS_2022-03-02-45.u3	s	English	Neutral	neutral negative	2.121	1	43	47	0	
ParlaMint-IS_2022-03-02-45.u4	ParlaMint-IS-en_2022-03-02-45	u	English	-	-	-	7	177	195	1	
ParlaMint-IS_2022-03-02-45.seg5.1	ParlaMint-IS_2022-03-02-45.u4	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-03-02-45.seg5.2	ParlaMint-IS_2022-03-02-45.u4	s	English	Positive	positive	4.908	1	32	35	0	
ParlaMint-IS_2022-03-02-45.seg5.3	ParlaMint-IS_2022-03-02-45.u4	s	English	Negative	mixed negative	1.157	1	28	30	0	
ParlaMint-IS_2022-03-02-45.seg5.4	ParlaMint-IS_2022-03-02-45.u4	s	English	Neutral	neutral negative	1.610	1	15	16	0	
ParlaMint-IS_2022-03-02-45.seg5.5	ParlaMint-IS_2022-03-02-45.u4	s	English	Neutral	neutral negative	1.753	1	32	34	0	
ParlaMint-IS_2022-03-02-45.seg5.6	ParlaMint-IS_2022-03-02-45.u4	s	English	Neutral	neutral positive	3.033	1	41	48	1	
ParlaMint-IS_2022-03-02-45.seg5.7	ParlaMint-IS_2022-03-02-45.u4	s	English	Neutral	neutral negative	1.741	1	26	28	0	
ParlaMint-IS_2022-03-02-45.u5	ParlaMint-IS-en_2022-03-02-45	u	English	-	-	-	5	148	159	4	
ParlaMint-IS_2022-03-02-45.seg6.1	ParlaMint-IS_2022-03-02-45.u5	s	English	Neutral	neutral positive	3.179	1	2	3	0	
ParlaMint-IS_2022-03-02-45.seg6.2	ParlaMint-IS_2022-03-02-45.u5	s	English	Negative	mixed negative	1.400	1	5	6	0	
ParlaMint-IS_2022-03-02-45.seg6.3	ParlaMint-IS_2022-03-02-45.u5	s	English	Negative	mixed negative	1.464	1	30	31	0	
ParlaMint-IS_2022-03-02-45.seg6.4	ParlaMint-IS_2022-03-02-45.u5	s	English	Negative	mixed negative	0.895	1	29	31	1	
ParlaMint-IS_2022-03-02-45.seg6.5	ParlaMint-IS_2022-03-02-45.u5	s	English	Negative	mixed negative	0.864	1	82	88	3	
ParlaMint-IS_2022-03-02-45.u6	ParlaMint-IS-en_2022-03-02-45	u	English	-	-	-	2	52	55	0	
ParlaMint-IS_2022-03-02-45.seg7.1	ParlaMint-IS_2022-03-02-45.u6	s	English	Negative	mixed negative	1.245	1	48	50	0	
