ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-06-10.u1	ParlaMint-IS-en_2022-06-10	u	English	-	-	-	21	469	523	28	
ParlaMint-IS_2022-06-10.seg1.1	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	3.005	1	4	6	2	
ParlaMint-IS_2022-06-10.seg1.2	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	3.328	1	1	2	0	
ParlaMint-IS_2022-06-10.seg2.1	ParlaMint-IS_2022-06-10.u1	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-06-10.seg2.2	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	2.761	1	29	33	1	
ParlaMint-IS_2022-06-10.seg2.3	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	2.945	1	27	28	1	
ParlaMint-IS_2022-06-10.seg2.4	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	2.607	1	62	74	1	
ParlaMint-IS_2022-06-10.seg3.1	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	2.746	1	11	12	0	
ParlaMint-IS_2022-06-10.seg3.2	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	3.165	1	7	8	0	
ParlaMint-IS_2022-06-10.seg3.3	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	3.467	1	15	16	1	
ParlaMint-IS_2022-06-10.seg3.4	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	2.857	1	29	31	3	
ParlaMint-IS_2022-06-10.seg3.5	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	3.051	1	13	15	1	
ParlaMint-IS_2022-06-10.seg3.6	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral negative	2.453	1	29	31	6	
ParlaMint-IS_2022-06-10.seg3.7	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral negative	2.424	1	30	32	1	
ParlaMint-IS_2022-06-10.seg3.8	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	3.130	1	24	26	2	
ParlaMint-IS_2022-06-10.seg3.9	ParlaMint-IS_2022-06-10.u1	s	English	Positive	mixed positive	3.822	1	24	25	0	
ParlaMint-IS_2022-06-10.seg4.1	ParlaMint-IS_2022-06-10.u1	s	English	Positive	mixed positive	3.898	1	27	28	1	
ParlaMint-IS_2022-06-10.seg4.2	ParlaMint-IS_2022-06-10.u1	s	English	Positive	mixed positive	3.997	1	25	30	0	
ParlaMint-IS_2022-06-10.seg4.3	ParlaMint-IS_2022-06-10.u1	s	English	Positive	mixed positive	3.644	1	32	35	1	
ParlaMint-IS_2022-06-10.seg4.4	ParlaMint-IS_2022-06-10.u1	s	English	Positive	positive	4.857	1	22	24	3	
ParlaMint-IS_2022-06-10.seg5.1	ParlaMint-IS_2022-06-10.u1	s	English	Positive	mixed positive	3.685	1	23	25	0	
ParlaMint-IS_2022-06-10.seg6.1	ParlaMint-IS_2022-06-10.u1	s	English	Neutral	neutral positive	2.809	1	32	38	4	
