ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-04-07-64.u1	ParlaMint-IS-en_2022-04-07-64	u	English	-	-	-	1	47	56	1	
ParlaMint-IS_2022-04-07-64.seg477.1	ParlaMint-IS_2022-04-07-64.u1	s	English	Neutral	neutral negative	2.463	1	47	56	1	
ParlaMint-IS_2022-04-07-64.u2	ParlaMint-IS-en_2022-04-07-64	u	English	-	-	-	3	45	52	2	
ParlaMint-IS_2022-04-07-64.seg478.1	ParlaMint-IS_2022-04-07-64.u2	s	English	Neutral	neutral negative	2.166	1	26	30	2	
ParlaMint-IS_2022-04-07-64.seg478.2	ParlaMint-IS_2022-04-07-64.u2	s	English	Neutral	neutral positive	2.717	1	8	9	0	
ParlaMint-IS_2022-04-07-64.seg478.3	ParlaMint-IS_2022-04-07-64.u2	s	English	Neutral	neutral positive	2.524	1	11	13	0	
ParlaMint-IS_2022-04-07-64.u3	ParlaMint-IS-en_2022-04-07-64	u	English	-	-	-	1	16	21	0	
ParlaMint-IS_2022-04-07-64.seg479.1	ParlaMint-IS_2022-04-07-64.u3	s	English	Neutral	neutral positive	2.712	1	16	21	0	
ParlaMint-IS_2022-04-07-64.u4	ParlaMint-IS-en_2022-04-07-64	u	English	-	-	-	12	285	316	2	
ParlaMint-IS_2022-04-07-64.seg480.1	ParlaMint-IS_2022-04-07-64.u4	s	English	Neutral	neutral positive	3.201	1	1	2	0	
ParlaMint-IS_2022-04-07-64.seg480.2	ParlaMint-IS_2022-04-07-64.u4	s	English	Neutral	neutral positive	2.783	1	14	15	1	
ParlaMint-IS_2022-04-07-64.seg480.3	ParlaMint-IS_2022-04-07-64.u4	s	English	Neutral	neutral positive	3.292	1	17	18	0	
ParlaMint-IS_2022-04-07-64.seg480.4	ParlaMint-IS_2022-04-07-64.u4	s	English	Neutral	neutral positive	2.636	1	32	38	0	
ParlaMint-IS_2022-04-07-64.seg480.5	ParlaMint-IS_2022-04-07-64.u4	s	English	Neutral	neutral positive	2.606	1	45	51	1	
ParlaMint-IS_2022-04-07-64.seg480.6	ParlaMint-IS_2022-04-07-64.u4	s	English	Neutral	neutral positive	3.104	1	26	28	0	
ParlaMint-IS_2022-04-07-64.seg480.7	ParlaMint-IS_2022-04-07-64.u4	s	English	Neutral	neutral positive	2.969	1	25	27	0	
ParlaMint-IS_2022-04-07-64.seg480.8	ParlaMint-IS_2022-04-07-64.u4	s	English	Negative	negative	0.335	1	38	42	0	
ParlaMint-IS_2022-04-07-64.seg480.9	ParlaMint-IS_2022-04-07-64.u4	s	English	Neutral	neutral negative	1.946	1	20	22	0	
ParlaMint-IS_2022-04-07-64.seg481.1	ParlaMint-IS_2022-04-07-64.u4	s	English	Negative	mixed negative	1.205	1	26	30	0	
ParlaMint-IS_2022-04-07-64.seg481.2	ParlaMint-IS_2022-04-07-64.u4	s	English	Negative	mixed negative	0.723	1	16	17	0	
ParlaMint-IS_2022-04-07-64.seg481.3	ParlaMint-IS_2022-04-07-64.u4	s	English	Negative	negative	0.172	1	25	26	0	
ParlaMint-IS_2022-04-07-64.u5	ParlaMint-IS-en_2022-04-07-64	u	English	-	-	-	14	322	358	5	
ParlaMint-IS_2022-04-07-64.seg482.1	ParlaMint-IS_2022-04-07-64.u5	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-04-07-64.seg482.2	ParlaMint-IS_2022-04-07-64.u5	s	English	Neutral	neutral negative	2.205	1	52	57	1	
ParlaMint-IS_2022-04-07-64.seg482.3	ParlaMint-IS_2022-04-07-64.u5	s	English	Neutral	neutral negative	2.126	1	20	23	0	
ParlaMint-IS_2022-04-07-64.seg482.4	ParlaMint-IS_2022-04-07-64.u5	s	English	Neutral	neutral positive	3.097	1	5	6	0	
ParlaMint-IS_2022-04-07-64.seg482.5	ParlaMint-IS_2022-04-07-64.u5	s	English	Positive	mixed positive	3.541	1	63	66	1	
ParlaMint-IS_2022-04-07-64.seg482.6	ParlaMint-IS_2022-04-07-64.u5	s	English	Negative	negative	0.237	1	27	32	0	
ParlaMint-IS_2022-04-07-64.seg482.7	ParlaMint-IS_2022-04-07-64.u5	s	English	Neutral	neutral positive	3.488	1	36	39	1	
ParlaMint-IS_2022-04-07-64.seg482.8	ParlaMint-IS_2022-04-07-64.u5	s	English	Neutral	neutral positive	2.623	1	13	15	0	
ParlaMint-IS_2022-04-07-64.seg483.1	ParlaMint-IS_2022-04-07-64.u5	s	English	Neutral	neutral positive	3.062	1	16	18	0	
ParlaMint-IS_2022-04-07-64.seg483.2	ParlaMint-IS_2022-04-07-64.u5	s	English	Neutral	neutral positive	3.071	1	5	6	0	
ParlaMint-IS_2022-04-07-64.seg483.3	ParlaMint-IS_2022-04-07-64.u5	s	English	Neutral	neutral positive	2.552	1	20	21	0	
