ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-06-09.u1	ParlaMint-IS-en_2022-06-09	u	English	-	-	-	3	101	114	7	
ParlaMint-IS_2022-06-09.seg1.1	ParlaMint-IS_2022-06-09.u1	s	English	Neutral	neutral positive	2.644	1	53	60	4	
ParlaMint-IS_2022-06-09.seg1.2	ParlaMint-IS_2022-06-09.u1	s	English	Neutral	neutral positive	2.533	1	11	12	1	
ParlaMint-IS_2022-06-09.seg1.3	ParlaMint-IS_2022-06-09.u1	s	English	Neutral	neutral positive	2.790	1	37	42	2	
ParlaMint-IS_2022-06-09.u2	ParlaMint-IS-en_2022-06-09	u	English	-	-	-	1	35	39	3	
ParlaMint-IS_2022-06-09.seg2.1	ParlaMint-IS_2022-06-09.u2	s	English	Neutral	neutral negative	2.053	1	35	39	3	
ParlaMint-IS_2022-06-09.u3	ParlaMint-IS-en_2022-06-09	u	English	-	-	-	2	45	48	1	
ParlaMint-IS_2022-06-09.seg3.1	ParlaMint-IS_2022-06-09.u3	s	English	Neutral	neutral negative	1.954	1	34	36	1	
ParlaMint-IS_2022-06-09.seg3.2	ParlaMint-IS_2022-06-09.u3	s	English	Neutral	neutral positive	2.833	1	11	12	0	
ParlaMint-IS_2022-06-09.u4	ParlaMint-IS-en_2022-06-09	u	English	-	-	-	1	1	2	0	
ParlaMint-IS_2022-06-09.seg4.1	ParlaMint-IS_2022-06-09.u4	s	English	Neutral	neutral positive	3.328	1	1	2	0	
ParlaMint-IS_2022-06-09.u5	ParlaMint-IS-en_2022-06-09	u	English	-	-	-	1	19	21	0	
ParlaMint-IS_2022-06-09.seg5.1	ParlaMint-IS_2022-06-09.u5	s	English	Neutral	neutral positive	2.809	1	19	21	0	
ParlaMint-IS_2022-06-09.u6	ParlaMint-IS-en_2022-06-09	u	English	-	-	-	1	22	24	0	
ParlaMint-IS_2022-06-09.seg6.1	ParlaMint-IS_2022-06-09.u6	s	English	Neutral	neutral positive	2.575	1	22	24	0	
ParlaMint-IS_2022-06-09.u7	ParlaMint-IS-en_2022-06-09	u	English	-	-	-	12	306	337	1	
ParlaMint-IS_2022-06-09.seg7.1	ParlaMint-IS_2022-06-09.u7	s	English	Neutral	neutral positive	3.201	1	1	2	0	
ParlaMint-IS_2022-06-09.seg7.2	ParlaMint-IS_2022-06-09.u7	s	English	Neutral	neutral positive	3.028	1	20	22	0	
ParlaMint-IS_2022-06-09.seg7.3	ParlaMint-IS_2022-06-09.u7	s	English	Neutral	neutral positive	3.129	1	32	35	0	
ParlaMint-IS_2022-06-09.seg7.4	ParlaMint-IS_2022-06-09.u7	s	English	Negative	negative	0.427	1	37	38	0	
ParlaMint-IS_2022-06-09.seg7.5	ParlaMint-IS_2022-06-09.u7	s	English	Negative	negative	0.198	1	38	41	0	
ParlaMint-IS_2022-06-09.seg7.6	ParlaMint-IS_2022-06-09.u7	s	English	Negative	negative	0.102	1	26	28	0	
ParlaMint-IS_2022-06-09.seg8.1	ParlaMint-IS_2022-06-09.u7	s	English	Neutral	neutral negative	2.485	1	23	25	1	
ParlaMint-IS_2022-06-09.seg8.2	ParlaMint-IS_2022-06-09.u7	s	English	Negative	negative	0.376	1	24	26	0	
ParlaMint-IS_2022-06-09.seg8.3	ParlaMint-IS_2022-06-09.u7	s	English	Negative	mixed negative	1.462	1	6	7	0	
ParlaMint-IS_2022-06-09.seg8.4	ParlaMint-IS_2022-06-09.u7	s	English	Negative	negative	0.174	1	54	60	0	
ParlaMint-IS_2022-06-09.seg8.5	ParlaMint-IS_2022-06-09.u7	s	English	Neutral	neutral positive	3.056	1	19	21	0	
ParlaMint-IS_2022-06-09.seg8.6	ParlaMint-IS_2022-06-09.u7	s	English	Neutral	neutral positive	2.528	1	26	32	0	
ParlaMint-IS_2022-06-09.u8	ParlaMint-IS-en_2022-06-09	u	English	-	-	-	15	279	308	8	
ParlaMint-IS_2022-06-09.seg9.1	ParlaMint-IS_2022-06-09.u8	s	English	Positive	mixed positive	3.689	1	3	4	0	
