Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u1	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	GudbrandurEinarsson	Einarsson, Guðbrandur	M	1958	Macroeconomics
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u2	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	LogiEinarsson	Einarsson, Logi	M	1964	Macroeconomics
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u3	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	GisliOlafsson	Ólafsson, Gísli Rafn	M	1969	Mix
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u4	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	Minister	-	-	-	-	GudmundurGudbrandsson	Guðbrandsson, Guðmundur Ingi	M	1977	Social Welfare
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u5	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	OddnyHardardottir	Harðardóttir, Oddný G.	F	1957	Social Welfare
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u6	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	Minister	-	-	-	-	GudmundurGudbrandsson	Guðbrandsson, Guðmundur Ingi	M	1977	Social Welfare
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u7	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	OddnyHardardottir	Harðardóttir, Oddný G.	F	1957	Social Welfare
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u8	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	Minister	-	-	-	-	GudmundurGudbrandsson	Guðbrandsson, Guðmundur Ingi	M	1977	Labor
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u9	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	GudmundurKristinsson	Kristinsson, Guðmundur Ingi	M	1955	Social Welfare
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u10	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	Minister	-	-	-	-	GudmundurGudbrandsson	Guðbrandsson, Guðmundur Ingi	M	1977	Social Welfare
ParlaMint-IS-en_2022-04-07	ParlaMint-IS_2022-04-07.u11	Speeches in the national parliament of Iceland, 24. term, unregistered meeting 07.04.2022.	2022-04-07	Unicameralism	24. kjörtímabil	152. löggjafarþing	Óskráður	-	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	GudmundurKristinsson	Kristinsson, Guðmundur Ingi	M	1955	Social Welfare
