ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-06-14.u1	ParlaMint-IS-en_2022-06-14	u	English	-	-	-	5	187	201	2	
ParlaMint-IS_2022-06-14.seg1.1	ParlaMint-IS_2022-06-14.u1	s	English	Neutral	neutral positive	2.594	1	10	11	0	
ParlaMint-IS_2022-06-14.seg1.2	ParlaMint-IS_2022-06-14.u1	s	English	Neutral	neutral negative	2.018	1	73	80	0	
ParlaMint-IS_2022-06-14.seg1.3	ParlaMint-IS_2022-06-14.u1	s	English	Neutral	neutral positive	2.903	1	5	6	0	
ParlaMint-IS_2022-06-14.seg2.1	ParlaMint-IS_2022-06-14.u1	s	English	Neutral	neutral negative	2.243	1	73	75	0	
ParlaMint-IS_2022-06-14.seg2.2	ParlaMint-IS_2022-06-14.u1	s	English	Neutral	neutral positive	2.610	1	26	29	2	
ParlaMint-IS_2022-06-14.u2	ParlaMint-IS-en_2022-06-14	u	English	-	-	-	15	381	418	1	
ParlaMint-IS_2022-06-14.seg3.1	ParlaMint-IS_2022-06-14.u2	s	English	Positive	mixed positive	4.302	1	8	11	0	
ParlaMint-IS_2022-06-14.seg3.2	ParlaMint-IS_2022-06-14.u2	s	English	Positive	mixed positive	4.000	1	26	28	0	
ParlaMint-IS_2022-06-14.seg3.3	ParlaMint-IS_2022-06-14.u2	s	English	Neutral	neutral positive	3.094	1	16	17	0	
ParlaMint-IS_2022-06-14.seg3.4	ParlaMint-IS_2022-06-14.u2	s	English	Negative	mixed negative	0.913	1	16	17	0	
ParlaMint-IS_2022-06-14.seg3.5	ParlaMint-IS_2022-06-14.u2	s	English	Neutral	neutral negative	2.044	1	74	80	0	
ParlaMint-IS_2022-06-14.seg4.1	ParlaMint-IS_2022-06-14.u2	s	English	Positive	positive	4.776	1	22	25	0	
ParlaMint-IS_2022-06-14.seg4.2	ParlaMint-IS_2022-06-14.u2	s	English	Positive	mixed positive	3.891	1	7	9	0	
ParlaMint-IS_2022-06-14.seg4.3	ParlaMint-IS_2022-06-14.u2	s	English	Positive	positive	4.567	1	12	14	0	
ParlaMint-IS_2022-06-14.seg4.4	ParlaMint-IS_2022-06-14.u2	s	English	Negative	negative	0.493	1	12	13	0	
ParlaMint-IS_2022-06-14.seg4.5	ParlaMint-IS_2022-06-14.u2	s	English	Positive	mixed positive	3.938	1	15	16	0	
ParlaMint-IS_2022-06-14.seg4.6	ParlaMint-IS_2022-06-14.u2	s	English	Positive	positive	4.526	1	15	16	0	
ParlaMint-IS_2022-06-14.seg4.7	ParlaMint-IS_2022-06-14.u2	s	English	Negative	mixed negative	0.823	1	53	58	0	
