ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-02-23-40.u1	ParlaMint-IS-en_2022-02-23-40	u	English	-	-	-	3	76	86	6	
ParlaMint-IS_2022-02-23-40.seg1.1	ParlaMint-IS_2022-02-23-40.u1	s	English	Neutral	neutral positive	2.862	1	37	43	4	
ParlaMint-IS_2022-02-23-40.seg1.2	ParlaMint-IS_2022-02-23-40.u1	s	English	Negative	mixed negative	0.956	1	30	32	2	
ParlaMint-IS_2022-02-23-40.seg1.3	ParlaMint-IS_2022-02-23-40.u1	s	English	Positive	mixed positive	3.563	1	9	11	0	
ParlaMint-IS_2022-02-23-40.u2	ParlaMint-IS-en_2022-02-23-40	u	English	-	-	-	1	19	20	3	
ParlaMint-IS_2022-02-23-40.seg2.1	ParlaMint-IS_2022-02-23-40.u2	s	English	Positive	mixed positive	4.379	1	19	20	3	
ParlaMint-IS_2022-02-23-40.u3	ParlaMint-IS-en_2022-02-23-40	u	English	-	-	-	14	344	389	18	
ParlaMint-IS_2022-02-23-40.seg3.1	ParlaMint-IS_2022-02-23-40.u3	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-23-40.seg3.2	ParlaMint-IS_2022-02-23-40.u3	s	English	Positive	mixed positive	4.431	1	25	31	0	
ParlaMint-IS_2022-02-23-40.seg3.3	ParlaMint-IS_2022-02-23-40.u3	s	English	Negative	negative	0.165	1	23	26	4	
ParlaMint-IS_2022-02-23-40.seg3.4	ParlaMint-IS_2022-02-23-40.u3	s	English	Positive	mixed positive	3.985	1	18	22	0	
ParlaMint-IS_2022-02-23-40.seg3.5	ParlaMint-IS_2022-02-23-40.u3	s	English	Positive	mixed positive	4.110	1	14	15	0	
ParlaMint-IS_2022-02-23-40.seg3.6	ParlaMint-IS_2022-02-23-40.u3	s	English	Positive	mixed positive	3.822	1	36	41	4	
ParlaMint-IS_2022-02-23-40.seg3.7	ParlaMint-IS_2022-02-23-40.u3	s	English	Neutral	neutral negative	2.346	1	29	35	1	
ParlaMint-IS_2022-02-23-40.seg3.8	ParlaMint-IS_2022-02-23-40.u3	s	English	Negative	negative	0.310	1	30	33	2	
ParlaMint-IS_2022-02-23-40.seg3.9	ParlaMint-IS_2022-02-23-40.u3	s	English	Neutral	neutral positive	2.909	1	6	7	0	
ParlaMint-IS_2022-02-23-40.seg3.10	ParlaMint-IS_2022-02-23-40.u3	s	English	Negative	mixed negative	0.737	1	19	21	0	
ParlaMint-IS_2022-02-23-40.seg4.1	ParlaMint-IS_2022-02-23-40.u3	s	English	Negative	mixed negative	0.980	1	23	24	0	
ParlaMint-IS_2022-02-23-40.seg4.2	ParlaMint-IS_2022-02-23-40.u3	s	English	Negative	negative	0.285	1	73	80	2	
ParlaMint-IS_2022-02-23-40.seg4.3	ParlaMint-IS_2022-02-23-40.u3	s	English	Negative	negative	0.248	1	21	22	2	
ParlaMint-IS_2022-02-23-40.seg5.1	ParlaMint-IS_2022-02-23-40.u3	s	English	Negative	negative	0.489	1	24	28	3	
ParlaMint-IS_2022-02-23-40.u4	ParlaMint-IS-en_2022-02-23-40	u	English	-	-	-	17	318	352	3	
ParlaMint-IS_2022-02-23-40.seg6.1	ParlaMint-IS_2022-02-23-40.u4	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-23-40.seg6.2	ParlaMint-IS_2022-02-23-40.u4	s	English	Neutral	neutral positive	3.175	1	15	17	0	
ParlaMint-IS_2022-02-23-40.seg6.3	ParlaMint-IS_2022-02-23-40.u4	s	English	Positive	mixed positive	3.514	1	24	27	0	
ParlaMint-IS_2022-02-23-40.seg6.4	ParlaMint-IS_2022-02-23-40.u4	s	English	Neutral	neutral positive	3.426	1	18	20	0	
ParlaMint-IS_2022-02-23-40.seg6.5	ParlaMint-IS_2022-02-23-40.u4	s	English	Positive	positive	4.504	1	11	12	0	
ParlaMint-IS_2022-02-23-40.seg6.6	ParlaMint-IS_2022-02-23-40.u4	s	English	Neutral	neutral positive	2.775	1	9	10	0	
ParlaMint-IS_2022-02-23-40.seg6.7	ParlaMint-IS_2022-02-23-40.u4	s	English	Negative	negative	0.190	1	42	45	0	
ParlaMint-IS_2022-02-23-40.seg6.8	ParlaMint-IS_2022-02-23-40.u4	s	English	Neutral	neutral positive	2.769	1	27	30	1	
ParlaMint-IS_2022-02-23-40.seg6.9	ParlaMint-IS_2022-02-23-40.u4	s	English	Negative	mixed negative	0.584	1	15	16	1	
ParlaMint-IS_2022-02-23-40.seg6.10	ParlaMint-IS_2022-02-23-40.u4	s	English	Negative	mixed negative	1.055	1	24	25	0	
ParlaMint-IS_2022-02-23-40.seg6.11	ParlaMint-IS_2022-02-23-40.u4	s	English	Positive	mixed positive	3.840	1	6	8	0	
ParlaMint-IS_2022-02-23-40.seg6.12	ParlaMint-IS_2022-02-23-40.u4	s	English	Neutral	neutral positive	2.500	1	13	14	0	
ParlaMint-IS_2022-02-23-40.seg6.13	ParlaMint-IS_2022-02-23-40.u4	s	English	Negative	mixed negative	1.008	1	40	43	0	
ParlaMint-IS_2022-02-23-40.seg6.14	ParlaMint-IS_2022-02-23-40.u4	s	English	Neutral	neutral negative	1.751	1	24	28	0	
ParlaMint-IS_2022-02-23-40.seg6.15	ParlaMint-IS_2022-02-23-40.u4	s	English	Neutral	neutral positive	2.908	1	17	19	0	
ParlaMint-IS_2022-02-23-40.seg6.16	ParlaMint-IS_2022-02-23-40.u4	s	English	Neutral	neutral positive	3.373	1	9	11	0	
ParlaMint-IS_2022-02-23-40.seg6.17	ParlaMint-IS_2022-02-23-40.u4	s	English	Negative	mixed negative	0.560	1	21	23	1	
ParlaMint-IS_2022-02-23-40.u5	ParlaMint-IS-en_2022-02-23-40	u	English	-	-	-	14	313	338	16	
ParlaMint-IS_2022-02-23-40.seg7.1	ParlaMint-IS_2022-02-23-40.u5	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-23-40.seg7.2	ParlaMint-IS_2022-02-23-40.u5	s	English	Positive	positive	4.796	1	38	41	3	
ParlaMint-IS_2022-02-23-40.seg7.3	ParlaMint-IS_2022-02-23-40.u5	s	English	Neutral	neutral positive	2.997	1	14	16	0	
ParlaMint-IS_2022-02-23-40.seg7.4	ParlaMint-IS_2022-02-23-40.u5	s	English	Neutral	neutral positive	3.275	1	10	11	0	
ParlaMint-IS_2022-02-23-40.seg7.5	ParlaMint-IS_2022-02-23-40.u5	s	English	Positive	mixed positive	3.596	1	38	40	1	
