ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-01-20-25.u1	ParlaMint-IS-en_2022-01-20-25	u	English	-	-	-	6	217	233	3	
ParlaMint-IS_2022-01-20-25.seg1.1	ParlaMint-IS_2022-01-20-25.u1	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-01-20-25.seg1.2	ParlaMint-IS_2022-01-20-25.u1	s	English	Neutral	neutral negative	1.940	1	37	39	2	
ParlaMint-IS_2022-01-20-25.seg1.3	ParlaMint-IS_2022-01-20-25.u1	s	English	Negative	mixed negative	1.166	1	45	50	1	
ParlaMint-IS_2022-01-20-25.seg2.1	ParlaMint-IS_2022-01-20-25.u1	s	English	Negative	negative	0.242	1	41	45	0	
ParlaMint-IS_2022-01-20-25.seg2.2	ParlaMint-IS_2022-01-20-25.u1	s	English	Negative	negative	0.156	1	48	51	0	
ParlaMint-IS_2022-01-20-25.seg2.3	ParlaMint-IS_2022-01-20-25.u1	s	English	Negative	negative	0.122	1	43	44	0	
ParlaMint-IS_2022-01-20-25.u2	ParlaMint-IS-en_2022-01-20-25	u	English	-	-	-	2	51	55	0	
ParlaMint-IS_2022-01-20-25.seg3.1	ParlaMint-IS_2022-01-20-25.u2	s	English	Negative	mixed negative	1.455	1	36	38	0	
ParlaMint-IS_2022-01-20-25.seg3.2	ParlaMint-IS_2022-01-20-25.u2	s	English	Negative	mixed negative	1.390	1	15	17	0	
ParlaMint-IS_2022-01-20-25.u3	ParlaMint-IS-en_2022-01-20-25	u	English	-	-	-	9	201	218	3	
ParlaMint-IS_2022-01-20-25.seg4.1	ParlaMint-IS_2022-01-20-25.u3	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-01-20-25.seg4.2	ParlaMint-IS_2022-01-20-25.u3	s	English	Positive	mixed positive	3.604	1	39	41	2	
ParlaMint-IS_2022-01-20-25.seg4.3	ParlaMint-IS_2022-01-20-25.u3	s	English	Neutral	neutral negative	2.136	1	24	26	1	
ParlaMint-IS_2022-01-20-25.seg4.4	ParlaMint-IS_2022-01-20-25.u3	s	English	Negative	mixed negative	0.851	1	5	6	0	
ParlaMint-IS_2022-01-20-25.seg4.5	ParlaMint-IS_2022-01-20-25.u3	s	English	Negative	mixed negative	1.449	1	10	11	0	
ParlaMint-IS_2022-01-20-25.seg4.6	ParlaMint-IS_2022-01-20-25.u3	s	English	Negative	negative	0.394	1	21	22	0	
ParlaMint-IS_2022-01-20-25.seg4.7	ParlaMint-IS_2022-01-20-25.u3	s	English	Negative	negative	0.174	1	33	36	0	
ParlaMint-IS_2022-01-20-25.seg4.8	ParlaMint-IS_2022-01-20-25.u3	s	English	Negative	negative	0.270	1	39	42	0	
ParlaMint-IS_2022-01-20-25.seg4.9	ParlaMint-IS_2022-01-20-25.u3	s	English	Neutral	neutral negative	1.922	1	27	30	0	
ParlaMint-IS_2022-01-20-25.u4	ParlaMint-IS-en_2022-01-20-25	u	English	-	-	-	4	71	79	0	
