ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-05-31.u1	ParlaMint-IS-en_2022-05-31	u	English	-	-	-	2	64	75	0	
ParlaMint-IS_2022-05-31.seg1.1	ParlaMint-IS_2022-05-31.u1	s	English	Neutral	neutral negative	1.543	1	31	39	0	
ParlaMint-IS_2022-05-31.seg1.2	ParlaMint-IS_2022-05-31.u1	s	English	Neutral	neutral negative	2.229	1	33	36	0	
ParlaMint-IS_2022-05-31.u2	ParlaMint-IS-en_2022-05-31	u	English	-	-	-	8	170	190	2	
ParlaMint-IS_2022-05-31.seg2.1	ParlaMint-IS_2022-05-31.u2	s	English	Neutral	neutral positive	3.120	1	2	3	0	
ParlaMint-IS_2022-05-31.seg2.2	ParlaMint-IS_2022-05-31.u2	s	English	Negative	negative	0.123	1	28	29	0	
ParlaMint-IS_2022-05-31.seg2.3	ParlaMint-IS_2022-05-31.u2	s	English	Neutral	neutral negative	1.546	1	10	11	0	
ParlaMint-IS_2022-05-31.seg2.4	ParlaMint-IS_2022-05-31.u2	s	English	Neutral	neutral positive	2.661	1	28	32	1	
ParlaMint-IS_2022-05-31.seg2.5	ParlaMint-IS_2022-05-31.u2	s	English	Neutral	neutral negative	2.081	1	15	17	0	
ParlaMint-IS_2022-05-31.seg2.6	ParlaMint-IS_2022-05-31.u2	s	English	Neutral	neutral positive	2.835	1	5	6	0	
ParlaMint-IS_2022-05-31.seg2.7	ParlaMint-IS_2022-05-31.u2	s	English	Negative	mixed negative	1.285	1	78	87	1	
ParlaMint-IS_2022-05-31.seg2.8	ParlaMint-IS_2022-05-31.u2	s	English	Neutral	neutral positive	3.323	1	4	5	0	
ParlaMint-IS_2022-05-31.u3	ParlaMint-IS-en_2022-05-31	u	English	-	-	-	10	172	203	4	
ParlaMint-IS_2022-05-31.seg3.1	ParlaMint-IS_2022-05-31.u3	s	English	Neutral	neutral positive	3.201	1	1	2	0	
ParlaMint-IS_2022-05-31.seg3.2	ParlaMint-IS_2022-05-31.u3	s	English	Positive	positive	4.709	1	6	7	0	
ParlaMint-IS_2022-05-31.seg3.3	ParlaMint-IS_2022-05-31.u3	s	English	Neutral	neutral positive	2.593	1	26	28	0	
ParlaMint-IS_2022-05-31.seg3.4	ParlaMint-IS_2022-05-31.u3	s	English	Neutral	neutral negative	1.996	1	19	25	1	
ParlaMint-IS_2022-05-31.seg3.5	ParlaMint-IS_2022-05-31.u3	s	English	Neutral	neutral negative	1.891	1	17	22	1	
