ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-01-17-21.u1	ParlaMint-IS-en_2022-01-17-21	u	English	-	-	-	28	799	893	21	
ParlaMint-IS_2022-01-17-21.seg1.1	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	3.078	1	35	39	2	
ParlaMint-IS_2022-01-17-21.seg2.1	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.918	1	13	14	0	
ParlaMint-IS_2022-01-17-21.seg2.2	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.971	1	24	25	0	
ParlaMint-IS_2022-01-17-21.seg2.3	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.895	1	67	75	2	
ParlaMint-IS_2022-01-17-21.seg2.4	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.795	1	11	13	0	
ParlaMint-IS_2022-01-17-21.seg3.1	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	3.000	1	11	12	0	
ParlaMint-IS_2022-01-17-21.seg3.2	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral negative	2.163	1	42	48	0	
ParlaMint-IS_2022-01-17-21.seg3.3	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral negative	2.017	1	12	14	0	
ParlaMint-IS_2022-01-17-21.seg4.1	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral negative	1.961	1	37	41	3	
ParlaMint-IS_2022-01-17-21.seg4.2	ParlaMint-IS_2022-01-17-21.u1	s	English	Negative	mixed negative	0.934	1	25	28	0	
ParlaMint-IS_2022-01-17-21.seg4.3	ParlaMint-IS_2022-01-17-21.u1	s	English	Negative	mixed negative	0.642	1	33	37	0	
ParlaMint-IS_2022-01-17-21.seg4.4	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.510	1	22	25	0	
ParlaMint-IS_2022-01-17-21.seg4.5	ParlaMint-IS_2022-01-17-21.u1	s	English	Positive	mixed positive	3.818	1	40	43	0	
ParlaMint-IS_2022-01-17-21.seg5.1	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.749	1	14	15	0	
ParlaMint-IS_2022-01-17-21.seg5.2	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral negative	2.428	1	57	62	0	
ParlaMint-IS_2022-01-17-21.seg5.3	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.897	1	9	11	0	
ParlaMint-IS_2022-01-17-21.seg5.4	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.903	1	25	27	0	
ParlaMint-IS_2022-01-17-21.seg5.5	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.662	1	11	13	0	
ParlaMint-IS_2022-01-17-21.seg6.1	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.512	1	51	55	0	
ParlaMint-IS_2022-01-17-21.seg6.2	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.834	1	9	11	0	
ParlaMint-IS_2022-01-17-21.seg6.3	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.997	1	22	24	0	
ParlaMint-IS_2022-01-17-21.seg6.4	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.662	1	11	13	0	
ParlaMint-IS_2022-01-17-21.seg7.1	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	3.126	1	46	50	0	
ParlaMint-IS_2022-01-17-21.seg7.2	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.939	1	38	42	1	
ParlaMint-IS_2022-01-17-21.seg8.1	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral positive	2.661	1	53	59	1	
ParlaMint-IS_2022-01-17-21.seg9.1	ParlaMint-IS_2022-01-17-21.u1	s	English	Positive	mixed positive	3.914	1	23	25	1	
ParlaMint-IS_2022-01-17-21.seg9.2	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral negative	1.614	1	27	29	3	
ParlaMint-IS_2022-01-17-21.seg10.1	ParlaMint-IS_2022-01-17-21.u1	s	English	Neutral	neutral negative	2.498	1	31	43	8	
ParlaMint-IS_2022-01-17-21.u2	ParlaMint-IS-en_2022-01-17-21	u	English	-	-	-	6	206	229	2	
ParlaMint-IS_2022-01-17-21.seg11.1	ParlaMint-IS_2022-01-17-21.u2	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-01-17-21.seg11.2	ParlaMint-IS_2022-01-17-21.u2	s	English	Positive	positive	4.584	1	6	8	0	
ParlaMint-IS_2022-01-17-21.seg11.3	ParlaMint-IS_2022-01-17-21.u2	s	English	Negative	mixed negative	0.636	1	63	69	0	
ParlaMint-IS_2022-01-17-21.seg11.4	ParlaMint-IS_2022-01-17-21.u2	s	English	Negative	mixed negative	1.299	1	59	68	1	
ParlaMint-IS_2022-01-17-21.seg11.5	ParlaMint-IS_2022-01-17-21.u2	s	English	Negative	mixed negative	0.606	1	37	40	1	
ParlaMint-IS_2022-01-17-21.seg12.1	ParlaMint-IS_2022-01-17-21.u2	s	English	Neutral	neutral negative	1.965	1	38	40	0	
ParlaMint-IS_2022-01-17-21.u3	ParlaMint-IS-en_2022-01-17-21	u	English	-	-	-	7	130	143	1	
ParlaMint-IS_2022-01-17-21.seg13.1	ParlaMint-IS_2022-01-17-21.u3	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-01-17-21.seg13.2	ParlaMint-IS_2022-01-17-21.u3	s	English	Positive	positive	4.730	1	7	9	0	
ParlaMint-IS_2022-01-17-21.seg13.3	ParlaMint-IS_2022-01-17-21.u3	s	English	Negative	negative	0.436	1	39	43	0	
ParlaMint-IS_2022-01-17-21.seg13.4	ParlaMint-IS_2022-01-17-21.u3	s	English	Neutral	neutral positive	2.547	1	16	18	0	
ParlaMint-IS_2022-01-17-21.seg13.5	ParlaMint-IS_2022-01-17-21.u3	s	English	Negative	mixed negative	0.945	1	9	10	0	
ParlaMint-IS_2022-01-17-21.seg13.6	ParlaMint-IS_2022-01-17-21.u3	s	English	Neutral	neutral negative	1.529	1	34	36	1	
ParlaMint-IS_2022-01-17-21.seg13.7	ParlaMint-IS_2022-01-17-21.u3	s	English	Positive	positive	5.046	1	22	23	0	
ParlaMint-IS_2022-01-17-21.u4	ParlaMint-IS-en_2022-01-17-21	u	English	-	-	-	10	318	363	7	
ParlaMint-IS_2022-01-17-21.seg14.1	ParlaMint-IS_2022-01-17-21.u4	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-01-17-21.seg14.2	ParlaMint-IS_2022-01-17-21.u4	s	English	Positive	mixed positive	4.177	1	12	14	1	
ParlaMint-IS_2022-01-17-21.seg14.3	ParlaMint-IS_2022-01-17-21.u4	s	English	Neutral	neutral negative	2.347	1	41	46	1	
ParlaMint-IS_2022-01-17-21.seg14.4	ParlaMint-IS_2022-01-17-21.u4	s	English	Negative	mixed negative	0.678	1	44	51	2	
