ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-04-04.u1	ParlaMint-IS-en_2022-04-04	u	English	-	-	-	11	230	249	8	
ParlaMint-IS_2022-04-04.seg1.1	ParlaMint-IS_2022-04-04.u1	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-04-04.seg1.2	ParlaMint-IS_2022-04-04.u1	s	English	Neutral	neutral negative	1.653	1	15	16	1	
ParlaMint-IS_2022-04-04.seg1.3	ParlaMint-IS_2022-04-04.u1	s	English	Positive	mixed positive	4.142	1	10	11	0	
ParlaMint-IS_2022-04-04.seg1.4	ParlaMint-IS_2022-04-04.u1	s	English	Negative	negative	0.367	1	47	50	3	
ParlaMint-IS_2022-04-04.seg1.5	ParlaMint-IS_2022-04-04.u1	s	English	Neutral	neutral negative	2.264	1	9	11	0	
ParlaMint-IS_2022-04-04.seg1.6	ParlaMint-IS_2022-04-04.u1	s	English	Neutral	neutral positive	3.036	1	22	23	0	
ParlaMint-IS_2022-04-04.seg1.7	ParlaMint-IS_2022-04-04.u1	s	English	Negative	negative	0.420	1	33	34	3	
ParlaMint-IS_2022-04-04.seg1.8	ParlaMint-IS_2022-04-04.u1	s	English	Negative	negative	0.335	1	27	30	0	
ParlaMint-IS_2022-04-04.seg2.1	ParlaMint-IS_2022-04-04.u1	s	English	Negative	mixed negative	0.794	1	21	23	1	
ParlaMint-IS_2022-04-04.seg2.2	ParlaMint-IS_2022-04-04.u1	s	English	Negative	mixed negative	0.535	1	11	13	0	
ParlaMint-IS_2022-04-04.seg2.3	ParlaMint-IS_2022-04-04.u1	s	English	Negative	negative	0.490	1	32	34	0	
ParlaMint-IS_2022-04-04.u2	ParlaMint-IS-en_2022-04-04	u	English	-	-	-	7	181	199	2	
ParlaMint-IS_2022-04-04.seg3.1	ParlaMint-IS_2022-04-04.u2	s	English	Neutral	neutral positive	3.120	1	2	3	0	
ParlaMint-IS_2022-04-04.seg3.2	ParlaMint-IS_2022-04-04.u2	s	English	Neutral	neutral negative	2.405	1	18	21	0	
ParlaMint-IS_2022-04-04.seg3.3	ParlaMint-IS_2022-04-04.u2	s	English	Negative	mixed negative	1.451	1	34	37	0	
ParlaMint-IS_2022-04-04.seg3.4	ParlaMint-IS_2022-04-04.u2	s	English	Neutral	neutral positive	3.060	1	24	25	0	
ParlaMint-IS_2022-04-04.seg3.5	ParlaMint-IS_2022-04-04.u2	s	English	Neutral	neutral positive	2.724	1	61	66	1	
ParlaMint-IS_2022-04-04.seg3.6	ParlaMint-IS_2022-04-04.u2	s	English	Neutral	neutral positive	2.919	1	26	29	1	
ParlaMint-IS_2022-04-04.seg3.7	ParlaMint-IS_2022-04-04.u2	s	English	Neutral	neutral positive	2.962	1	16	18	0	
ParlaMint-IS_2022-04-04.u3	ParlaMint-IS-en_2022-04-04	u	English	-	-	-	5	106	120	0	
ParlaMint-IS_2022-04-04.seg4.1	ParlaMint-IS_2022-04-04.u3	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-04-04.seg4.2	ParlaMint-IS_2022-04-04.u3	s	English	Positive	positive	4.570	1	8	10	0	
ParlaMint-IS_2022-04-04.seg4.3	ParlaMint-IS_2022-04-04.u3	s	English	Negative	negative	0.184	1	28	32	0	
ParlaMint-IS_2022-04-04.seg4.4	ParlaMint-IS_2022-04-04.u3	s	English	Neutral	neutral positive	2.997	1	51	57	0	
ParlaMint-IS_2022-04-04.seg4.5	ParlaMint-IS_2022-04-04.u3	s	English	Neutral	neutral positive	3.316	1	16	17	0	
ParlaMint-IS_2022-04-04.u4	ParlaMint-IS-en_2022-04-04	u	English	-	-	-	6	137	150	3	
ParlaMint-IS_2022-04-04.seg5.1	ParlaMint-IS_2022-04-04.u4	s	English	Neutral	neutral positive	3.120	1	2	3	0	
ParlaMint-IS_2022-04-04.seg5.2	ParlaMint-IS_2022-04-04.u4	s	English	Neutral	neutral negative	2.471	1	30	32	0	
ParlaMint-IS_2022-04-04.seg5.3	ParlaMint-IS_2022-04-04.u4	s	English	Neutral	neutral positive	2.539	1	22	26	0	
ParlaMint-IS_2022-04-04.seg5.4	ParlaMint-IS_2022-04-04.u4	s	English	Neutral	neutral negative	1.955	1	17	18	1	
ParlaMint-IS_2022-04-04.seg5.5	ParlaMint-IS_2022-04-04.u4	s	English	Negative	negative	0.491	1	51	54	2	
ParlaMint-IS_2022-04-04.seg5.6	ParlaMint-IS_2022-04-04.u4	s	English	Neutral	neutral positive	2.856	1	15	17	0	
ParlaMint-IS_2022-04-04.u5	ParlaMint-IS-en_2022-04-04	u	English	-	-	-	14	294	334	4	
ParlaMint-IS_2022-04-04.seg6.1	ParlaMint-IS_2022-04-04.u5	s	English	Neutral	neutral positive	3.120	1	2	3	0	
ParlaMint-IS_2022-04-04.seg6.2	ParlaMint-IS_2022-04-04.u5	s	English	Positive	positive	4.743	1	8	10	0	
ParlaMint-IS_2022-04-04.seg6.3	ParlaMint-IS_2022-04-04.u5	s	English	Neutral	neutral negative	2.190	1	50	58	0	
ParlaMint-IS_2022-04-04.seg6.4	ParlaMint-IS_2022-04-04.u5	s	English	Neutral	neutral negative	2.261	1	9	12	0	
ParlaMint-IS_2022-04-04.seg6.5	ParlaMint-IS_2022-04-04.u5	s	English	Neutral	neutral positive	2.967	1	8	10	0	
