Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u1	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	BirgirArmannsson	Ármannsson, Birgir	M	1968	Social Welfare
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u2	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	JakobMagnusson	Magnússon, Jakob Frímann	M	1953	Technology
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u3	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	notMP	notMinister	P	Píratar	-	Pirate Party	EvaHelgadottir	Helgadóttir, Eva Sjöfn	F	1987	Health
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u4	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	LiljaSigurgeirsdottir	Sigurgeirsdóttir, Lilja Rannveig	F	1996	Transportation
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u5	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	BjornGunnarsson	Gunnarsson, Björn Leví	M	1976	Government Operations
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u6	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	THorunnSveinbjarnardottir	Sveinbjarnardóttir, Þórunn	F	1965	Education
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u7	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	GudmundurKristinsson	Kristinsson, Guðmundur Ingi	M	1955	Health
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u8	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	DiljaEinarsdottir	Einarsdóttir, Diljá Mist	F	1987	Health
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u9	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	IngaSaeland	Sæland, Inga	F	1959	Social Welfare
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u10	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	GisliOlafsson	Ólafsson, Gísli Rafn	M	1969	Government Operations
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u11	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	AgustGardarsson	Garðarsson, Ágúst Bjarni	M	1987	Culture
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u12	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	BirgirTHorarinsson	Þórarinsson, Birgir	M	1965	Environment
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u13	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	GudbrandurEinarsson	Einarsson, Guðbrandur	M	1958	Government Operations
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u14	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	BerglindGudmundsdottir	Guðmundsdóttir, Berglind Ósk	F	1993	Domestic Commerce
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u15	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	notMP	notMinister	Vg	Vinstrihreyfingin - grænt framboð	Coalition	Centre-left to left	LiljaMagnusdottir	Magnúsdóttir, Lilja Rafney	F	1957	Agriculture
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u16	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	SigmundurGunnlaugsson	Gunnlaugsson, Sigmundur Davíð	M	1975	Transportation
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u17	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	Minister	-	-	-	-	BjarniBenediktsson1970	Benediktsson, Bjarni	M	1970	Domestic Commerce
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u18	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	GisliOlafsson	Ólafsson, Gísli Rafn	M	1969	Mix
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u19	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	Minister	-	-	-	-	THordisGylfadottir	Gylfadóttir, Þórdís Kolbrún R.	F	1987	Agriculture
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u20	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	GisliOlafsson	Ólafsson, Gísli Rafn	M	1969	Mix
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u21	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	Minister	-	-	-	-	THordisGylfadottir	Gylfadóttir, Þórdís Kolbrún R.	F	1987	Domestic Commerce
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u22	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	GudrunHafsteinsdottir	Hafsteinsdóttir, Guðrún	F	1970	Macroeconomics
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u23	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	IngaSaeland	Sæland, Inga	F	1959	Macroeconomics
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u24	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	GudmundurKristinsson	Kristinsson, Guðmundur Ingi	M	1955	Social Welfare
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u25	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	AsthildurTHorsdottir	Þórsdóttir, Ásthildur Lóa	F	1966	Housing
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u26	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	TomasTomasson	Tómasson, Tómas A	M	1949	Macroeconomics
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u27	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	GisliOlafsson	Ólafsson, Gísli Rafn	M	1969	Macroeconomics
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u28	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	IngaSaeland	Sæland, Inga	F	1959	Mix
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u29	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	GisliOlafsson	Ólafsson, Gísli Rafn	M	1969	Mix
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u30	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	IngaSaeland	Sæland, Inga	F	1959	Labor
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u31	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	GisliOlafsson	Ólafsson, Gísli Rafn	M	1969	Macroeconomics
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u32	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	notMP	notMinister	P	Píratar	-	Pirate Party	EvaHelgadottir	Helgadóttir, Eva Sjöfn	F	1987	Social Welfare
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u33	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	IngaSaeland	Sæland, Inga	F	1959	Social Welfare
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u34	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	notMP	notMinister	P	Píratar	-	Pirate Party	EvaHelgadottir	Helgadóttir, Eva Sjöfn	F	1987	Social Welfare
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u35	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	BergthorOlason	Ólason, Bergþór	M	1975	Energy
ParlaMint-IS-en_2022-01-26-27	ParlaMint-IS_2022-01-26-27.u36	Speeches in the national parliament of Iceland, 24. term, regular meeting 152-27, 26.01.2022.	2022-01-26	Unicameralism	24. kjörtímabil	152. löggjafarþing	Hefðbundinn	-	-	COVID	English	Regular	MP	notMinister	-	-	-	-	HallaKristjansdottir	Kristjánsdóttir, Halla Signý	F	1964	Energy
