ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-06-13.u1	ParlaMint-IS-en_2022-06-13	u	English	-	-	-	1	13	14	1	
ParlaMint-IS_2022-06-13.seg1.1	ParlaMint-IS_2022-06-13.u1	s	English	Neutral	neutral positive	3.145	1	13	14	1	
ParlaMint-IS_2022-06-13.u2	ParlaMint-IS-en_2022-06-13	u	English	-	-	-	7	132	164	17	
ParlaMint-IS_2022-06-13.seg2.1	ParlaMint-IS_2022-06-13.u2	s	English	Negative	mixed negative	1.237	1	20	27	1	
ParlaMint-IS_2022-06-13.seg2.2	ParlaMint-IS_2022-06-13.u2	s	English	Neutral	neutral positive	2.799	1	8	13	4	
ParlaMint-IS_2022-06-13.seg3.1	ParlaMint-IS_2022-06-13.u2	s	English	Neutral	neutral negative	2.480	1	15	18	1	
ParlaMint-IS_2022-06-13.seg3.2	ParlaMint-IS_2022-06-13.u2	s	English	Negative	mixed negative	1.498	1	29	35	2	
ParlaMint-IS_2022-06-13.seg3.3	ParlaMint-IS_2022-06-13.u2	s	English	Negative	mixed negative	0.613	1	5	7	0	
ParlaMint-IS_2022-06-13.seg3.4	ParlaMint-IS_2022-06-13.u2	s	English	Neutral	neutral positive	2.683	1	34	41	5	
ParlaMint-IS_2022-06-13.seg4.1	ParlaMint-IS_2022-06-13.u2	s	English	Positive	mixed positive	4.139	1	21	23	4	
ParlaMint-IS_2022-06-13.u3	ParlaMint-IS-en_2022-06-13	u	English	-	-	-	2	33	38	3	
ParlaMint-IS_2022-06-13.seg5.1	ParlaMint-IS_2022-06-13.u3	s	English	Negative	mixed negative	1.394	1	23	26	3	
ParlaMint-IS_2022-06-13.seg6.1	ParlaMint-IS_2022-06-13.u3	s	English	Neutral	neutral positive	3.426	1	10	12	0	
ParlaMint-IS_2022-06-13.u4	ParlaMint-IS-en_2022-06-13	u	English	-	-	-	1	21	22	3	
ParlaMint-IS_2022-06-13.seg7.1	ParlaMint-IS_2022-06-13.u4	s	English	Positive	mixed positive	4.358	1	21	22	3	
ParlaMint-IS_2022-06-13.u5	ParlaMint-IS-en_2022-06-13	u	English	-	-	-	1	16	20	2	
ParlaMint-IS_2022-06-13.seg8.1	ParlaMint-IS_2022-06-13.u5	s	English	Neutral	neutral positive	2.785	1	16	20	2	
ParlaMint-IS_2022-06-13.u6	ParlaMint-IS-en_2022-06-13	u	English	-	-	-	9	259	281	3	
ParlaMint-IS_2022-06-13.seg9.1	ParlaMint-IS_2022-06-13.u6	s	English	Neutral	neutral positive	3.179	1	2	3	0	
ParlaMint-IS_2022-06-13.seg9.2	ParlaMint-IS_2022-06-13.u6	s	English	Neutral	neutral positive	3.029	1	11	13	0	
ParlaMint-IS_2022-06-13.seg9.3	ParlaMint-IS_2022-06-13.u6	s	English	Negative	mixed negative	1.130	1	37	40	2	
