ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-02-24-41.u1	ParlaMint-IS-en_2022-02-24-41	u	English	-	-	-	2	71	76	8	
ParlaMint-IS_2022-02-24-41.seg1.1	ParlaMint-IS_2022-02-24-41.u1	s	English	Neutral	neutral positive	2.563	1	57	61	8	
ParlaMint-IS_2022-02-24-41.seg1.2	ParlaMint-IS_2022-02-24-41.u1	s	English	Neutral	neutral positive	2.526	1	14	15	0	
ParlaMint-IS_2022-02-24-41.u2	ParlaMint-IS-en_2022-02-24-41	u	English	-	-	-	1	36	40	2	
ParlaMint-IS_2022-02-24-41.seg2.1	ParlaMint-IS_2022-02-24-41.u2	s	English	Neutral	neutral negative	2.043	1	36	40	2	
ParlaMint-IS_2022-02-24-41.u3	ParlaMint-IS-en_2022-02-24-41	u	English	-	-	-	3	122	142	3	
ParlaMint-IS_2022-02-24-41.seg3.1	ParlaMint-IS_2022-02-24-41.u3	s	English	Neutral	neutral positive	2.525	1	33	39	1	
ParlaMint-IS_2022-02-24-41.seg3.2	ParlaMint-IS_2022-02-24-41.u3	s	English	Neutral	neutral positive	2.664	1	28	35	0	
ParlaMint-IS_2022-02-24-41.seg4.1	ParlaMint-IS_2022-02-24-41.u3	s	English	Neutral	neutral positive	2.618	1	61	68	2	
ParlaMint-IS_2022-02-24-41.u4	ParlaMint-IS-en_2022-02-24-41	u	English	-	-	-	1	26	35	3	
ParlaMint-IS_2022-02-24-41.seg5.1	ParlaMint-IS_2022-02-24-41.u4	s	English	Neutral	neutral positive	2.723	1	26	35	3	
ParlaMint-IS_2022-02-24-41.u5	ParlaMint-IS-en_2022-02-24-41	u	English	-	-	-	14	330	364	14	
ParlaMint-IS_2022-02-24-41.seg6.1	ParlaMint-IS_2022-02-24-41.u5	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-24-41.seg6.2	ParlaMint-IS_2022-02-24-41.u5	s	English	Negative	negative	0.132	1	11	13	1	
ParlaMint-IS_2022-02-24-41.seg6.3	ParlaMint-IS_2022-02-24-41.u5	s	English	Negative	negative	0.119	1	16	19	2	
ParlaMint-IS_2022-02-24-41.seg6.4	ParlaMint-IS_2022-02-24-41.u5	s	English	Neutral	neutral positive	2.990	1	22	24	0	
ParlaMint-IS_2022-02-24-41.seg7.1	ParlaMint-IS_2022-02-24-41.u5	s	English	Neutral	neutral positive	2.648	1	36	40	0	
ParlaMint-IS_2022-02-24-41.seg7.2	ParlaMint-IS_2022-02-24-41.u5	s	English	Positive	mixed positive	4.123	1	43	46	3	
ParlaMint-IS_2022-02-24-41.seg8.1	ParlaMint-IS_2022-02-24-41.u5	s	English	Negative	mixed negative	0.970	1	21	23	2	
ParlaMint-IS_2022-02-24-41.seg8.2	ParlaMint-IS_2022-02-24-41.u5	s	English	Positive	mixed positive	4.298	1	29	32	1	
ParlaMint-IS_2022-02-24-41.seg8.3	ParlaMint-IS_2022-02-24-41.u5	s	English	Positive	positive	5.159	1	17	19	1	
ParlaMint-IS_2022-02-24-41.seg8.4	ParlaMint-IS_2022-02-24-41.u5	s	English	Negative	mixed negative	0.922	1	21	22	1	
ParlaMint-IS_2022-02-24-41.seg8.5	ParlaMint-IS_2022-02-24-41.u5	s	English	Negative	negative	0.134	1	38	40	0	
ParlaMint-IS_2022-02-24-41.seg9.1	ParlaMint-IS_2022-02-24-41.u5	s	English	Negative	mixed negative	1.036	1	34	38	2	
ParlaMint-IS_2022-02-24-41.seg9.2	ParlaMint-IS_2022-02-24-41.u5	s	English	Negative	mixed negative	0.676	1	17	19	1	
ParlaMint-IS_2022-02-24-41.seg9.3	ParlaMint-IS_2022-02-24-41.u5	s	English	Negative	mixed negative	0.999	1	22	25	0	
ParlaMint-IS_2022-02-24-41.u6	ParlaMint-IS-en_2022-02-24-41	u	English	-	-	-	18	337	374	9	
ParlaMint-IS_2022-02-24-41.seg10.1	ParlaMint-IS_2022-02-24-41.u6	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-24-41.seg10.2	ParlaMint-IS_2022-02-24-41.u6	s	English	Neutral	neutral negative	2.303	1	34	36	3	
ParlaMint-IS_2022-02-24-41.seg10.3	ParlaMint-IS_2022-02-24-41.u6	s	English	Neutral	neutral positive	3.378	1	9	10	0	
ParlaMint-IS_2022-02-24-41.seg10.4	ParlaMint-IS_2022-02-24-41.u6	s	English	Neutral	neutral negative	2.267	1	34	38	0	
ParlaMint-IS_2022-02-24-41.seg10.5	ParlaMint-IS_2022-02-24-41.u6	s	English	Neutral	neutral positive	2.836	1	24	26	0	
ParlaMint-IS_2022-02-24-41.seg10.6	ParlaMint-IS_2022-02-24-41.u6	s	English	Negative	negative	0.376	1	17	19	0	
ParlaMint-IS_2022-02-24-41.seg10.7	ParlaMint-IS_2022-02-24-41.u6	s	English	Neutral	neutral positive	2.974	1	21	24	0	
ParlaMint-IS_2022-02-24-41.seg10.8	ParlaMint-IS_2022-02-24-41.u6	s	English	Positive	mixed positive	3.840	1	23	24	0	
ParlaMint-IS_2022-02-24-41.seg11.1	ParlaMint-IS_2022-02-24-41.u6	s	English	Positive	mixed positive	3.991	1	12	15	1	
ParlaMint-IS_2022-02-24-41.seg11.2	ParlaMint-IS_2022-02-24-41.u6	s	English	Positive	mixed positive	4.411	1	3	4	0	
ParlaMint-IS_2022-02-24-41.seg11.3	ParlaMint-IS_2022-02-24-41.u6	s	English	Neutral	neutral positive	2.561	1	23	25	2	
ParlaMint-IS_2022-02-24-41.seg11.4	ParlaMint-IS_2022-02-24-41.u6	s	English	Positive	mixed positive	3.736	1	11	13	0	
ParlaMint-IS_2022-02-24-41.seg12.1	ParlaMint-IS_2022-02-24-41.u6	s	English	Negative	mixed negative	0.503	1	12	13	1	
ParlaMint-IS_2022-02-24-41.seg12.2	ParlaMint-IS_2022-02-24-41.u6	s	English	Neutral	neutral negative	1.991	1	7	9	0	
ParlaMint-IS_2022-02-24-41.seg12.3	ParlaMint-IS_2022-02-24-41.u6	s	English	Positive	mixed positive	4.202	1	11	12	0	
ParlaMint-IS_2022-02-24-41.seg12.4	ParlaMint-IS_2022-02-24-41.u6	s	English	Neutral	neutral positive	2.566	1	17	19	1	
ParlaMint-IS_2022-02-24-41.seg12.5	ParlaMint-IS_2022-02-24-41.u6	s	English	Neutral	neutral positive	3.130	1	26	30	1	
ParlaMint-IS_2022-02-24-41.seg12.6	ParlaMint-IS_2022-02-24-41.u6	s	English	Positive	mixed positive	3.737	1	50	53	0	
ParlaMint-IS_2022-02-24-41.u7	ParlaMint-IS-en_2022-02-24-41	u	English	-	-	-	10	149	165	3	
ParlaMint-IS_2022-02-24-41.seg13.1	ParlaMint-IS_2022-02-24-41.u7	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-24-41.seg13.2	ParlaMint-IS_2022-02-24-41.u7	s	English	Negative	mixed negative	0.823	1	26	28	0	
ParlaMint-IS_2022-02-24-41.seg13.3	ParlaMint-IS_2022-02-24-41.u7	s	English	Negative	negative	0.279	1	32	33	0	
ParlaMint-IS_2022-02-24-41.seg13.4	ParlaMint-IS_2022-02-24-41.u7	s	English	Negative	negative	0.434	1	10	13	0	
ParlaMint-IS_2022-02-24-41.seg14.1	ParlaMint-IS_2022-02-24-41.u7	s	English	Positive	mixed positive	3.991	1	42	45	2	
ParlaMint-IS_2022-02-24-41.seg14.2	ParlaMint-IS_2022-02-24-41.u7	s	English	Negative	mixed negative	0.801	1	8	10	0	
ParlaMint-IS_2022-02-24-41.seg14.3	ParlaMint-IS_2022-02-24-41.u7	s	English	Negative	negative	0.281	1	6	7	1	
ParlaMint-IS_2022-02-24-41.seg14.4	ParlaMint-IS_2022-02-24-41.u7	s	English	Neutral	neutral positive	3.175	1	7	8	0	
ParlaMint-IS_2022-02-24-41.seg14.5	ParlaMint-IS_2022-02-24-41.u7	s	English	Negative	mixed negative	1.492	1	7	8	0	
ParlaMint-IS_2022-02-24-41.seg14.6	ParlaMint-IS_2022-02-24-41.u7	s	English	Neutral	neutral positive	2.712	1	8	9	0	
ParlaMint-IS_2022-02-24-41.u8	ParlaMint-IS-en_2022-02-24-41	u	English	-	-	-	8	122	144	2	
ParlaMint-IS_2022-02-24-41.seg15.1	ParlaMint-IS_2022-02-24-41.u8	s	English	Positive	mixed positive	3.977	1	3	4	0	
