ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-03-21-53.u1	ParlaMint-IS-en_2022-03-21-53	u	English	-	-	-	12	220	257	26	
ParlaMint-IS_2022-03-21-53.seg1.1	ParlaMint-IS_2022-03-21-53.u1	s	English	Negative	mixed negative	0.802	1	21	22	3	
ParlaMint-IS_2022-03-21-53.seg1.2	ParlaMint-IS_2022-03-21-53.u1	s	English	Negative	mixed negative	1.006	1	23	26	3	
ParlaMint-IS_2022-03-21-53.seg1.3	ParlaMint-IS_2022-03-21-53.u1	s	English	Neutral	neutral positive	2.680	1	26	34	5	
ParlaMint-IS_2022-03-21-53.seg1.4	ParlaMint-IS_2022-03-21-53.u1	s	English	Neutral	neutral positive	3.495	1	3	5	1	
ParlaMint-IS_2022-03-21-53.seg1.5	ParlaMint-IS_2022-03-21-53.u1	s	English	Positive	mixed positive	4.219	1	16	17	1	
ParlaMint-IS_2022-03-21-53.seg2.1	ParlaMint-IS_2022-03-21-53.u1	s	English	Negative	mixed negative	1.172	1	16	21	2	
ParlaMint-IS_2022-03-21-53.seg2.2	ParlaMint-IS_2022-03-21-53.u1	s	English	Neutral	neutral positive	2.719	1	21	23	3	
ParlaMint-IS_2022-03-21-53.seg2.3	ParlaMint-IS_2022-03-21-53.u1	s	English	Negative	mixed negative	1.483	1	13	14	0	
ParlaMint-IS_2022-03-21-53.seg3.1	ParlaMint-IS_2022-03-21-53.u1	s	English	Neutral	neutral negative	2.412	1	19	24	4	
ParlaMint-IS_2022-03-21-53.seg3.2	ParlaMint-IS_2022-03-21-53.u1	s	English	Negative	mixed negative	0.915	1	15	17	0	
ParlaMint-IS_2022-03-21-53.seg3.3	ParlaMint-IS_2022-03-21-53.u1	s	English	Neutral	neutral negative	2.448	1	34	40	4	
ParlaMint-IS_2022-03-21-53.seg3.4	ParlaMint-IS_2022-03-21-53.u1	s	English	Neutral	neutral negative	1.985	1	13	14	0	
ParlaMint-IS_2022-03-21-53.u2	ParlaMint-IS-en_2022-03-21-53	u	English	-	-	-	2	53	61	4	
ParlaMint-IS_2022-03-21-53.seg4.1	ParlaMint-IS_2022-03-21-53.u2	s	English	Neutral	neutral positive	2.691	1	32	38	4	
ParlaMint-IS_2022-03-21-53.seg4.2	ParlaMint-IS_2022-03-21-53.u2	s	English	Neutral	neutral negative	2.394	1	21	23	0	
ParlaMint-IS_2022-03-21-53.u3	ParlaMint-IS-en_2022-03-21-53	u	English	-	-	-	2	35	39	2	
ParlaMint-IS_2022-03-21-53.seg5.1	ParlaMint-IS_2022-03-21-53.u3	s	English	Neutral	neutral positive	3.366	1	2	3	0	
ParlaMint-IS_2022-03-21-53.seg5.2	ParlaMint-IS_2022-03-21-53.u3	s	English	Neutral	neutral positive	3.133	1	33	36	2	
ParlaMint-IS_2022-03-21-53.u4	ParlaMint-IS-en_2022-03-21-53	u	English	-	-	-	4	86	95	10	
ParlaMint-IS_2022-03-21-53.seg6.1	ParlaMint-IS_2022-03-21-53.u4	s	English	Positive	mixed positive	3.578	1	30	34	3	
ParlaMint-IS_2022-03-21-53.seg6.2	ParlaMint-IS_2022-03-21-53.u4	s	English	Positive	mixed positive	4.002	1	16	17	2	
ParlaMint-IS_2022-03-21-53.seg7.1	ParlaMint-IS_2022-03-21-53.u4	s	English	Negative	mixed negative	0.957	1	29	31	5	
ParlaMint-IS_2022-03-21-53.seg8.1	ParlaMint-IS_2022-03-21-53.u4	s	English	Neutral	neutral positive	3.422	1	11	13	0	
ParlaMint-IS_2022-03-21-53.u5	ParlaMint-IS-en_2022-03-21-53	u	English	-	-	-	1	25	26	5	
ParlaMint-IS_2022-03-21-53.seg9.1	ParlaMint-IS_2022-03-21-53.u5	s	English	Positive	mixed positive	4.404	1	25	26	5	
ParlaMint-IS_2022-03-21-53.u6	ParlaMint-IS-en_2022-03-21-53	u	English	-	-	-	3	42	51	2	
ParlaMint-IS_2022-03-21-53.seg10.1	ParlaMint-IS_2022-03-21-53.u6	s	English	Neutral	neutral negative	2.411	1	8	9	0	
ParlaMint-IS_2022-03-21-53.seg10.2	ParlaMint-IS_2022-03-21-53.u6	s	English	Neutral	neutral negative	2.361	1	15	19	1	
ParlaMint-IS_2022-03-21-53.seg10.3	ParlaMint-IS_2022-03-21-53.u6	s	English	Neutral	neutral positive	2.785	1	19	23	1	
ParlaMint-IS_2022-03-21-53.u7	ParlaMint-IS-en_2022-03-21-53	u	English	-	-	-	4	62	72	3	
ParlaMint-IS_2022-03-21-53.seg11.1	ParlaMint-IS_2022-03-21-53.u7	s	English	Neutral	neutral positive	2.809	1	18	19	2	
ParlaMint-IS_2022-03-21-53.seg11.2	ParlaMint-IS_2022-03-21-53.u7	s	English	Neutral	neutral positive	2.730	1	14	19	1	
ParlaMint-IS_2022-03-21-53.seg11.3	ParlaMint-IS_2022-03-21-53.u7	s	English	Neutral	neutral positive	3.265	1	22	25	0	
ParlaMint-IS_2022-03-21-53.seg11.4	ParlaMint-IS_2022-03-21-53.u7	s	English	Neutral	neutral positive	2.990	1	8	9	0	
ParlaMint-IS_2022-03-21-53.u8	ParlaMint-IS-en_2022-03-21-53	u	English	-	-	-	4	174	199	10	
