ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220121100132	ParlaMint-DK-en_2022-01-21-20211-M49	u	English	-	-	-	3	48	61	4	
ParlaMint-DK_20220121100132.seg1.1	ParlaMint-DK_20220121100132	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220121100132.seg1.2	ParlaMint-DK_20220121100132	s	English	Neutral	neutral positive	2.661	1	32	41	4	
ParlaMint-DK_20220121100132.seg1.3	ParlaMint-DK_20220121100132	s	English	Neutral	neutral negative	2.466	1	12	15	0	
ParlaMint-DK_20220121100149	ParlaMint-DK-en_2022-01-21-20211-M49	u	English	-	-	-	2	16	18	0	
ParlaMint-DK_20220121100149.seg2.1	ParlaMint-DK_20220121100149	s	English	Neutral	neutral positive	2.965	1	10	11	0	
ParlaMint-DK_20220121100149.seg2.2	ParlaMint-DK_20220121100149	s	English	Positive	mixed positive	4.154	1	6	7	0	
ParlaMint-DK_20220121100202	ParlaMint-DK-en_2022-01-21-20211-M49	u	English	-	-	-	2	42	47	2	
ParlaMint-DK_20220121100202.seg3.1	ParlaMint-DK_20220121100202	s	English	Neutral	neutral negative	2.209	1	19	20	0	
ParlaMint-DK_20220121100202.seg3.2	ParlaMint-DK_20220121100202	s	English	Neutral	neutral positive	3.023	1	23	27	2	
ParlaMint-DK_20220121100228	ParlaMint-DK-en_2022-01-21-20211-M49	u	English	-	-	-	28	602	668	17	
ParlaMint-DK_20220121100228.seg4.1	ParlaMint-DK_20220121100228	s	English	Positive	positive	4.769	1	4	5	0	
ParlaMint-DK_20220121100228.seg4.2	ParlaMint-DK_20220121100228	s	English	Neutral	neutral positive	3.457	1	22	24	1	
ParlaMint-DK_20220121100228.seg4.3	ParlaMint-DK_20220121100228	s	English	Negative	mixed negative	0.589	1	29	31	0	
ParlaMint-DK_20220121100228.seg4.4	ParlaMint-DK_20220121100228	s	English	Negative	mixed negative	0.680	1	41	46	0	
ParlaMint-DK_20220121100228.seg4.5	ParlaMint-DK_20220121100228	s	English	Positive	mixed positive	3.786	1	35	39	0	
ParlaMint-DK_20220121100228.seg4.6	ParlaMint-DK_20220121100228	s	English	Negative	mixed negative	0.898	1	19	20	0	
ParlaMint-DK_20220121100228.seg4.7	ParlaMint-DK_20220121100228	s	English	Negative	negative	0.433	1	31	34	0	
ParlaMint-DK_20220121100228.seg4.8	ParlaMint-DK_20220121100228	s	English	Neutral	neutral negative	2.182	1	24	25	0	
ParlaMint-DK_20220121100228.seg4.9	ParlaMint-DK_20220121100228	s	English	Positive	mixed positive	3.815	1	33	36	0	
ParlaMint-DK_20220121100228.seg4.10	ParlaMint-DK_20220121100228	s	English	Neutral	neutral negative	1.984	1	11	12	1	
ParlaMint-DK_20220121100228.seg4.11	ParlaMint-DK_20220121100228	s	English	Negative	negative	0.395	1	36	41	2	
ParlaMint-DK_20220121100228.seg4.12	ParlaMint-DK_20220121100228	s	English	Negative	negative	0.243	1	21	23	0	
ParlaMint-DK_20220121100228.seg4.13	ParlaMint-DK_20220121100228	s	English	Positive	mixed positive	3.657	1	23	25	0	
ParlaMint-DK_20220121100228.seg4.14	ParlaMint-DK_20220121100228	s	English	Neutral	neutral positive	3.064	1	16	22	7	
ParlaMint-DK_20220121100228.seg4.15	ParlaMint-DK_20220121100228	s	English	Negative	negative	0.435	1	20	21	2	
ParlaMint-DK_20220121100228.seg4.16	ParlaMint-DK_20220121100228	s	English	Negative	mixed negative	0.572	1	35	37	1	
ParlaMint-DK_20220121100228.seg4.17	ParlaMint-DK_20220121100228	s	English	Negative	negative	0.326	1	25	28	0	
ParlaMint-DK_20220121100228.seg4.18	ParlaMint-DK_20220121100228	s	English	Negative	negative	0.492	1	22	25	1	
ParlaMint-DK_20220121100228.seg4.19	ParlaMint-DK_20220121100228	s	English	Positive	mixed positive	3.733	1	8	9	0	
ParlaMint-DK_20220121100228.seg4.20	ParlaMint-DK_20220121100228	s	English	Negative	negative	0.101	1	10	11	0	
ParlaMint-DK_20220121100228.seg4.21	ParlaMint-DK_20220121100228	s	English	Neutral	neutral positive	2.930	1	18	20	1	
ParlaMint-DK_20220121100228.seg4.22	ParlaMint-DK_20220121100228	s	English	Negative	mixed negative	0.562	1	20	24	1	
ParlaMint-DK_20220121100228.seg4.23	ParlaMint-DK_20220121100228	s	English	Neutral	neutral positive	2.705	1	27	31	0	
ParlaMint-DK_20220121100228.seg4.24	ParlaMint-DK_20220121100228	s	English	Positive	positive	4.874	1	5	6	0	
ParlaMint-DK_20220121100228.seg4.25	ParlaMint-DK_20220121100228	s	English	Negative	negative	0.147	1	13	14	0	
ParlaMint-DK_20220121100228.seg4.26	ParlaMint-DK_20220121100228	s	English	Negative	negative	0.138	1	29	30	0	
ParlaMint-DK_20220121100228.seg4.27	ParlaMint-DK_20220121100228	s	English	Neutral	neutral positive	3.140	1	8	9	0	
ParlaMint-DK_20220121100228.seg4.28	ParlaMint-DK_20220121100228	s	English	Positive	mixed positive	4.270	1	17	20	0	
ParlaMint-DK_20220121100559	ParlaMint-DK-en_2022-01-21-20211-M49	u	English	-	-	-	3	19	23	1	
ParlaMint-DK_20220121100559.seg5.1	ParlaMint-DK_20220121100559	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220121100559.seg5.2	ParlaMint-DK_20220121100559	s	English	Neutral	neutral positive	3.403	1	13	15	0	
