ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220203100007	ParlaMint-DK-en_2022-02-03-20211-M56	u	English	-	-	-	6	95	116	7	
ParlaMint-DK_20220203100007.seg1.1	ParlaMint-DK_20220203100007	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220203100007.seg1.2	ParlaMint-DK_20220203100007	s	English	Neutral	neutral negative	2.031	1	12	17	2	
ParlaMint-DK_20220203100007.seg1.3	ParlaMint-DK_20220203100007	s	English	Neutral	neutral positive	2.565	1	21	25	0	
ParlaMint-DK_20220203100007.seg1.4	ParlaMint-DK_20220203100007	s	English	Neutral	neutral negative	2.466	1	12	15	0	
ParlaMint-DK_20220203100007.seg1.5	ParlaMint-DK_20220203100007	s	English	Neutral	neutral positive	2.722	1	31	38	3	
ParlaMint-DK_20220203100007.seg1.6	ParlaMint-DK_20220203100007	s	English	Neutral	neutral negative	2.105	1	15	16	2	
ParlaMint-DK_20220203100040	ParlaMint-DK-en_2022-02-03-20211-M56	u	English	-	-	-	3	22	26	0	
ParlaMint-DK_20220203100040.seg2.1	ParlaMint-DK_20220203100040	s	English	Neutral	neutral positive	2.533	1	5	6	0	
ParlaMint-DK_20220203100040.seg2.2	ParlaMint-DK_20220203100040	s	English	Neutral	neutral positive	2.893	1	5	6	0	
ParlaMint-DK_20220203100040.seg2.3	ParlaMint-DK_20220203100040	s	English	Neutral	neutral negative	2.171	1	12	14	0	
ParlaMint-DK_20220203100059	ParlaMint-DK-en_2022-02-03-20211-M56	u	English	-	-	-	4	51	68	2	
ParlaMint-DK_20220203100059.seg3.1	ParlaMint-DK_20220203100059	s	English	Neutral	neutral positive	2.677	1	18	19	0	
ParlaMint-DK_20220203100059.seg3.2	ParlaMint-DK_20220203100059	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220203100059.seg3.3	ParlaMint-DK_20220203100059	s	English	Negative	mixed negative	1.477	1	21	35	2	
ParlaMint-DK_20220203100059.seg3.4	ParlaMint-DK_20220203100059	s	English	Negative	mixed negative	0.995	1	8	9	0	
ParlaMint-DK_20220203100127	ParlaMint-DK-en_2022-02-03-20211-M56	u	English	-	-	-	3	22	26	0	
ParlaMint-DK_20220203100127.seg4.1	ParlaMint-DK_20220203100127	s	English	Neutral	neutral positive	2.533	1	5	6	0	
ParlaMint-DK_20220203100127.seg4.2	ParlaMint-DK_20220203100127	s	English	Neutral	neutral positive	2.893	1	5	6	0	
ParlaMint-DK_20220203100127.seg4.3	ParlaMint-DK_20220203100127	s	English	Neutral	neutral negative	2.171	1	12	14	0	
ParlaMint-DK_20220203100209	ParlaMint-DK-en_2022-02-03-20211-M56	u	English	-	-	-	6	65	87	1	
ParlaMint-DK_20220203100209.seg5.1	ParlaMint-DK_20220203100209	s	English	Neutral	neutral positive	2.677	1	18	19	0	
ParlaMint-DK_20220203100209.seg5.2	ParlaMint-DK_20220203100209	s	English	Neutral	neutral positive	3.421	1	7	8	0	
ParlaMint-DK_20220203100209.seg5.3	ParlaMint-DK_20220203100209	s	English	Positive	mixed positive	3.701	1	1	2	0	
ParlaMint-DK_20220203100209.seg5.4	ParlaMint-DK_20220203100209	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220203100209.seg5.5	ParlaMint-DK_20220203100209	s	English	Neutral	neutral negative	1.727	1	27	44	1	
ParlaMint-DK_20220203100209.seg5.6	ParlaMint-DK_20220203100209	s	English	Negative	mixed negative	0.995	1	8	9	0	
ParlaMint-DK_20220203100246	ParlaMint-DK-en_2022-02-03-20211-M56	u	English	-	-	-	3	22	26	0	
ParlaMint-DK_20220203100246.seg6.1	ParlaMint-DK_20220203100246	s	English	Neutral	neutral positive	2.533	1	5	6	0	
