ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220401100011	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	5	108	133	6	
ParlaMint-DK_20220401100011.seg1.1	ParlaMint-DK_20220401100011	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220401100011.seg1.2	ParlaMint-DK_20220401100011	s	English	Neutral	neutral negative	2.064	1	44	56	3	
ParlaMint-DK_20220401100011.seg1.3	ParlaMint-DK_20220401100011	s	English	Neutral	neutral positive	2.702	1	5	9	2	
ParlaMint-DK_20220401100011.seg1.4	ParlaMint-DK_20220401100011	s	English	Negative	negative	0.479	1	43	48	1	
ParlaMint-DK_20220401100011.seg1.5	ParlaMint-DK_20220401100011	s	English	Neutral	neutral negative	2.484	1	12	15	0	
ParlaMint-DK_20220401100049	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	1	16	17	1	
ParlaMint-DK_20220401100049.seg2.1	ParlaMint-DK_20220401100049	s	English	Neutral	neutral positive	2.978	1	16	17	1	
ParlaMint-DK_20220401100123	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	14	364	394	1	
ParlaMint-DK_20220401100123.seg3.1	ParlaMint-DK_20220401100123	s	English	Positive	mixed positive	3.926	1	5	6	0	
ParlaMint-DK_20220401100123.seg3.2	ParlaMint-DK_20220401100123	s	English	Positive	mixed positive	4.404	1	17	18	1	
ParlaMint-DK_20220401100123.seg3.3	ParlaMint-DK_20220401100123	s	English	Negative	negative	0.487	1	23	25	0	
ParlaMint-DK_20220401100123.seg3.4	ParlaMint-DK_20220401100123	s	English	Negative	negative	0.266	1	24	25	0	
ParlaMint-DK_20220401100123.seg3.5	ParlaMint-DK_20220401100123	s	English	Neutral	neutral negative	1.582	1	23	26	0	
ParlaMint-DK_20220401100123.seg3.6	ParlaMint-DK_20220401100123	s	English	Positive	positive	4.868	1	42	44	0	
ParlaMint-DK_20220401100123.seg3.7	ParlaMint-DK_20220401100123	s	English	Positive	mixed positive	3.527	1	32	35	0	
ParlaMint-DK_20220401100123.seg3.8	ParlaMint-DK_20220401100123	s	English	Neutral	neutral positive	2.700	1	15	18	0	
ParlaMint-DK_20220401100123.seg3.9	ParlaMint-DK_20220401100123	s	English	Neutral	neutral positive	2.978	1	57	61	0	
ParlaMint-DK_20220401100123.seg3.10	ParlaMint-DK_20220401100123	s	English	Neutral	neutral negative	1.910	1	42	44	0	
ParlaMint-DK_20220401100123.seg3.11	ParlaMint-DK_20220401100123	s	English	Negative	mixed negative	0.944	1	53	58	0	
ParlaMint-DK_20220401100123.seg3.12	ParlaMint-DK_20220401100123	s	English	Positive	positive	5.050	1	7	8	0	
ParlaMint-DK_20220401100123.seg3.13	ParlaMint-DK_20220401100123	s	English	Neutral	neutral positive	2.860	1	19	20	0	
ParlaMint-DK_20220401100123.seg3.14	ParlaMint-DK_20220401100123	s	English	Positive	mixed positive	3.926	1	5	6	0	
ParlaMint-DK_20220401100342	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	4	35	41	2	
ParlaMint-DK_20220401100342.seg4.1	ParlaMint-DK_20220401100342	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220401100342.seg4.2	ParlaMint-DK_20220401100342	s	English	Positive	mixed positive	3.885	1	10	12	0	
ParlaMint-DK_20220401100342.seg4.3	ParlaMint-DK_20220401100342	s	English	Positive	mixed positive	3.801	1	10	11	0	
ParlaMint-DK_20220401100342.seg4.4	ParlaMint-DK_20220401100342	s	English	Neutral	neutral positive	2.800	1	13	15	2	
ParlaMint-DK_20220401100354	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	9	234	258	2	
ParlaMint-DK_20220401100354.seg5.1	ParlaMint-DK_20220401100354	s	English	Positive	mixed positive	4.074	1	5	7	0	
ParlaMint-DK_20220401100354.seg5.2	ParlaMint-DK_20220401100354	s	English	Positive	mixed positive	4.426	1	21	22	1	
ParlaMint-DK_20220401100354.seg5.3	ParlaMint-DK_20220401100354	s	English	Negative	mixed negative	0.647	1	31	33	0	
ParlaMint-DK_20220401100354.seg5.4	ParlaMint-DK_20220401100354	s	English	Positive	positive	5.253	1	14	15	0	
ParlaMint-DK_20220401100354.seg5.5	ParlaMint-DK_20220401100354	s	English	Neutral	neutral positive	3.244	1	47	51	0	
ParlaMint-DK_20220401100354.seg5.6	ParlaMint-DK_20220401100354	s	English	Negative	negative	0.143	1	24	27	0	
ParlaMint-DK_20220401100354.seg5.7	ParlaMint-DK_20220401100354	s	English	Negative	mixed negative	0.866	1	54	63	0	
ParlaMint-DK_20220401100354.seg5.8	ParlaMint-DK_20220401100354	s	English	Positive	positive	4.629	1	33	34	1	
ParlaMint-DK_20220401100354.seg5.9	ParlaMint-DK_20220401100354	s	English	Positive	mixed positive	3.926	1	5	6	0	
ParlaMint-DK_20220401100507	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	3	32	38	2	
ParlaMint-DK_20220401100507.seg6.1	ParlaMint-DK_20220401100507	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220401100507.seg6.2	ParlaMint-DK_20220401100507	s	English	Positive	mixed positive	3.949	1	10	12	0	
ParlaMint-DK_20220401100507.seg6.3	ParlaMint-DK_20220401100507	s	English	Neutral	neutral positive	3.183	1	20	23	2	
ParlaMint-DK_20220401100516	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	12	481	521	7	
ParlaMint-DK_20220401100516.seg7.1	ParlaMint-DK_20220401100516	s	English	Positive	positive	4.724	1	30	31	1	
ParlaMint-DK_20220401100516.seg7.2	ParlaMint-DK_20220401100516	s	English	Negative	mixed negative	0.591	1	47	53	0	
ParlaMint-DK_20220401100516.seg7.3	ParlaMint-DK_20220401100516	s	English	Neutral	neutral negative	1.568	1	9	10	0	
ParlaMint-DK_20220401100516.seg7.4	ParlaMint-DK_20220401100516	s	English	Negative	negative	0.320	1	33	36	3	
ParlaMint-DK_20220401100516.seg7.5	ParlaMint-DK_20220401100516	s	English	Negative	negative	0.241	1	72	76	0	
ParlaMint-DK_20220401100516.seg7.6	ParlaMint-DK_20220401100516	s	English	Negative	negative	0.483	1	97	105	1	
ParlaMint-DK_20220401100516.seg7.7	ParlaMint-DK_20220401100516	s	English	Positive	mixed positive	3.585	1	32	37	2	
ParlaMint-DK_20220401100516.seg7.8	ParlaMint-DK_20220401100516	s	English	Positive	positive	4.527	1	38	39	0	
ParlaMint-DK_20220401100516.seg7.9	ParlaMint-DK_20220401100516	s	English	Negative	negative	0.249	1	46	50	0	
ParlaMint-DK_20220401100516.seg7.10	ParlaMint-DK_20220401100516	s	English	Negative	negative	0.451	1	52	57	0	
ParlaMint-DK_20220401100516.seg7.11	ParlaMint-DK_20220401100516	s	English	Positive	positive	4.683	1	20	21	0	
ParlaMint-DK_20220401100516.seg7.12	ParlaMint-DK_20220401100516	s	English	Positive	mixed positive	3.926	1	5	6	0	
ParlaMint-DK_20220401100813	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	4	25	30	2	
ParlaMint-DK_20220401100813.seg8.1	ParlaMint-DK_20220401100813	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220401100813.seg8.2	ParlaMint-DK_20220401100813	s	English	Neutral	neutral positive	2.637	1	5	6	0	
ParlaMint-DK_20220401100813.seg8.3	ParlaMint-DK_20220401100813	s	English	Positive	mixed positive	4.322	1	4	5	0	
ParlaMint-DK_20220401100813.seg8.4	ParlaMint-DK_20220401100813	s	English	Neutral	neutral positive	3.209	1	14	16	2	
ParlaMint-DK_20220401100824	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	7	157	170	3	
ParlaMint-DK_20220401100824.seg9.1	ParlaMint-DK_20220401100824	s	English	Positive	mixed positive	4.323	1	20	21	2	
ParlaMint-DK_20220401100824.seg9.2	ParlaMint-DK_20220401100824	s	English	Negative	mixed negative	0.509	1	32	33	0	
ParlaMint-DK_20220401100824.seg9.3	ParlaMint-DK_20220401100824	s	English	Negative	mixed negative	1.233	1	36	38	0	
ParlaMint-DK_20220401100824.seg9.4	ParlaMint-DK_20220401100824	s	English	Negative	negative	0.262	1	20	25	0	
ParlaMint-DK_20220401100824.seg9.5	ParlaMint-DK_20220401100824	s	English	Positive	positive	4.696	1	37	39	1	
ParlaMint-DK_20220401100824.seg9.6	ParlaMint-DK_20220401100824	s	English	Positive	positive	4.571	1	10	11	0	
ParlaMint-DK_20220401100824.seg9.7	ParlaMint-DK_20220401100824	s	English	Positive	mixed positive	3.613	1	2	3	0	
ParlaMint-DK_20220401100942	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	4	25	30	2	
ParlaMint-DK_20220401100942.seg10.1	ParlaMint-DK_20220401100942	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220401100942.seg10.2	ParlaMint-DK_20220401100942	s	English	Neutral	neutral positive	2.637	1	5	6	0	
ParlaMint-DK_20220401100942.seg10.3	ParlaMint-DK_20220401100942	s	English	Positive	mixed positive	4.169	1	5	6	0	
ParlaMint-DK_20220401100942.seg10.4	ParlaMint-DK_20220401100942	s	English	Neutral	neutral positive	3.243	1	13	15	2	
ParlaMint-DK_20220401100949	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	30	738	805	8	
ParlaMint-DK_20220401100949.seg11.1	ParlaMint-DK_20220401100949	s	English	Positive	mixed positive	3.613	1	2	3	0	
ParlaMint-DK_20220401100949.seg11.2	ParlaMint-DK_20220401100949	s	English	Negative	negative	0.264	1	30	33	0	
ParlaMint-DK_20220401100949.seg11.3	ParlaMint-DK_20220401100949	s	English	Negative	negative	0.184	1	26	28	0	
ParlaMint-DK_20220401100949.seg11.4	ParlaMint-DK_20220401100949	s	English	Negative	negative	0.233	1	27	28	1	
ParlaMint-DK_20220401100949.seg11.5	ParlaMint-DK_20220401100949	s	English	Negative	mixed negative	1.290	1	27	29	0	
ParlaMint-DK_20220401100949.seg11.6	ParlaMint-DK_20220401100949	s	English	Negative	negative	0.261	1	19	21	0	
ParlaMint-DK_20220401100949.seg11.7	ParlaMint-DK_20220401100949	s	English	Negative	mixed negative	1.239	1	36	40	0	
ParlaMint-DK_20220401100949.seg11.8	ParlaMint-DK_20220401100949	s	English	Neutral	neutral positive	3.083	1	26	29	2	
ParlaMint-DK_20220401100949.seg11.9	ParlaMint-DK_20220401100949	s	English	Neutral	neutral negative	2.254	1	12	13	0	
ParlaMint-DK_20220401100949.seg11.10	ParlaMint-DK_20220401100949	s	English	Neutral	neutral negative	1.572	1	19	23	0	
ParlaMint-DK_20220401100949.seg11.11	ParlaMint-DK_20220401100949	s	English	Neutral	neutral positive	3.205	1	29	30	0	
ParlaMint-DK_20220401100949.seg11.12	ParlaMint-DK_20220401100949	s	English	Negative	mixed negative	1.248	1	28	31	0	
ParlaMint-DK_20220401100949.seg11.13	ParlaMint-DK_20220401100949	s	English	Neutral	neutral positive	2.637	1	13	14	0	
ParlaMint-DK_20220401100949.seg11.14	ParlaMint-DK_20220401100949	s	English	Negative	mixed negative	1.483	1	35	39	0	
ParlaMint-DK_20220401100949.seg11.15	ParlaMint-DK_20220401100949	s	English	Neutral	neutral negative	1.983	1	20	22	0	
ParlaMint-DK_20220401100949.seg11.16	ParlaMint-DK_20220401100949	s	English	Neutral	neutral negative	1.537	1	21	23	0	
ParlaMint-DK_20220401100949.seg11.17	ParlaMint-DK_20220401100949	s	English	Negative	negative	0.409	1	26	28	0	
ParlaMint-DK_20220401100949.seg11.18	ParlaMint-DK_20220401100949	s	English	Neutral	neutral positive	2.710	1	24	26	0	
ParlaMint-DK_20220401100949.seg11.19	ParlaMint-DK_20220401100949	s	English	Negative	mixed negative	0.825	1	22	23	0	
ParlaMint-DK_20220401100949.seg11.20	ParlaMint-DK_20220401100949	s	English	Negative	mixed negative	1.080	1	41	44	0	
ParlaMint-DK_20220401100949.seg11.21	ParlaMint-DK_20220401100949	s	English	Negative	negative	0.272	1	28	30	2	
ParlaMint-DK_20220401100949.seg11.22	ParlaMint-DK_20220401100949	s	English	Negative	negative	0.127	1	42	45	0	
ParlaMint-DK_20220401100949.seg11.23	ParlaMint-DK_20220401100949	s	English	Positive	mixed positive	4.191	1	35	37	0	
ParlaMint-DK_20220401100949.seg11.24	ParlaMint-DK_20220401100949	s	English	Negative	mixed negative	0.511	1	34	36	1	
ParlaMint-DK_20220401100949.seg11.25	ParlaMint-DK_20220401100949	s	English	Negative	negative	0.430	1	32	35	1	
ParlaMint-DK_20220401100949.seg11.26	ParlaMint-DK_20220401100949	s	English	Positive	positive	4.873	1	28	32	0	
ParlaMint-DK_20220401100949.seg11.27	ParlaMint-DK_20220401100949	s	English	Positive	positive	5.115	1	10	12	1	
ParlaMint-DK_20220401100949.seg11.28	ParlaMint-DK_20220401100949	s	English	Negative	negative	0.200	1	33	36	0	
ParlaMint-DK_20220401100949.seg11.29	ParlaMint-DK_20220401100949	s	English	Neutral	neutral positive	2.950	1	11	12	0	
ParlaMint-DK_20220401100949.seg11.30	ParlaMint-DK_20220401100949	s	English	Positive	mixed positive	3.613	1	2	3	0	
ParlaMint-DK_20220401101407	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	2	12	14	1	
ParlaMint-DK_20220401101407.seg12.1	ParlaMint-DK_20220401101407	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220401101407.seg12.2	ParlaMint-DK_20220401101407	s	English	Neutral	neutral positive	2.628	1	10	11	1	
ParlaMint-DK_20220401101413	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	4	103	114	2	
ParlaMint-DK_20220401101413.seg13.1	ParlaMint-DK_20220401101413	s	English	Neutral	neutral negative	2.259	1	20	21	1	
ParlaMint-DK_20220401101413.seg13.2	ParlaMint-DK_20220401101413	s	English	Negative	negative	0.187	1	32	37	0	
ParlaMint-DK_20220401101413.seg13.3	ParlaMint-DK_20220401101413	s	English	Negative	negative	0.162	1	41	45	0	
ParlaMint-DK_20220401101413.seg13.4	ParlaMint-DK_20220401101413	s	English	Negative	negative	0.331	1	10	11	1	
ParlaMint-DK_20220401101456	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	1	2	3	0	
ParlaMint-DK_20220401101456.seg14.1	ParlaMint-DK_20220401101456	s	English	Positive	mixed positive	3.806	1	2	3	0	
ParlaMint-DK_20220401101457	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	3	162	180	3	
ParlaMint-DK_20220401101457.seg15.1	ParlaMint-DK_20220401101457	s	English	Negative	mixed negative	1.113	1	24	27	0	
ParlaMint-DK_20220401101457.seg15.2	ParlaMint-DK_20220401101457	s	English	Negative	negative	0.307	1	78	88	1	
ParlaMint-DK_20220401101457.seg15.3	ParlaMint-DK_20220401101457	s	English	Negative	mixed negative	1.263	1	60	65	2	
ParlaMint-DK_20220401101545	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	1	4	5	1	
ParlaMint-DK_20220401101545.seg16.1	ParlaMint-DK_20220401101545	s	English	Neutral	neutral positive	3.297	1	4	5	1	
ParlaMint-DK_20220401101548	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	5	104	115	2	
ParlaMint-DK_20220401101548.seg17.1	ParlaMint-DK_20220401101548	s	English	Positive	mixed positive	3.997	1	18	20	0	
ParlaMint-DK_20220401101548.seg17.2	ParlaMint-DK_20220401101548	s	English	Negative	mixed negative	1.069	1	16	18	1	
ParlaMint-DK_20220401101548.seg17.3	ParlaMint-DK_20220401101548	s	English	Negative	negative	0.111	1	23	24	0	
ParlaMint-DK_20220401101548.seg17.4	ParlaMint-DK_20220401101548	s	English	Negative	mixed negative	0.580	1	25	27	1	
ParlaMint-DK_20220401101548.seg17.5	ParlaMint-DK_20220401101548	s	English	Negative	mixed negative	0.561	1	22	26	0	
ParlaMint-DK_20220401101633	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	1	2	3	0	
ParlaMint-DK_20220401101633.seg18.1	ParlaMint-DK_20220401101633	s	English	Positive	mixed positive	3.806	1	2	3	0	
ParlaMint-DK_20220401101634	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	7	178	202	2	
ParlaMint-DK_20220401101634.seg19.1	ParlaMint-DK_20220401101634	s	English	Negative	negative	0.174	1	10	12	0	
ParlaMint-DK_20220401101634.seg19.2	ParlaMint-DK_20220401101634	s	English	Negative	mixed negative	1.016	1	28	34	0	
ParlaMint-DK_20220401101634.seg19.3	ParlaMint-DK_20220401101634	s	English	Negative	mixed negative	0.886	1	31	35	1	
ParlaMint-DK_20220401101634.seg19.4	ParlaMint-DK_20220401101634	s	English	Negative	negative	0.454	1	17	18	0	
ParlaMint-DK_20220401101634.seg19.5	ParlaMint-DK_20220401101634	s	English	Neutral	neutral negative	2.247	1	39	44	1	
ParlaMint-DK_20220401101634.seg19.6	ParlaMint-DK_20220401101634	s	English	Neutral	neutral negative	1.524	1	6	8	0	
ParlaMint-DK_20220401101634.seg19.7	ParlaMint-DK_20220401101634	s	English	Neutral	neutral positive	2.709	1	47	51	0	
ParlaMint-DK_20220401101727	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	4	32	37	2	
ParlaMint-DK_20220401101727.seg20.1	ParlaMint-DK_20220401101727	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220401101727.seg20.2	ParlaMint-DK_20220401101727	s	English	Neutral	neutral positive	2.595	1	6	7	0	
ParlaMint-DK_20220401101727.seg20.3	ParlaMint-DK_20220401101727	s	English	Positive	mixed positive	4.169	1	5	6	0	
ParlaMint-DK_20220401101727.seg20.4	ParlaMint-DK_20220401101727	s	English	Neutral	neutral positive	3.313	1	19	21	2	
ParlaMint-DK_20220401101733	ParlaMint-DK-en_2022-04-01-20211-M85	u	English	-	-	-	6	248	263	6	
ParlaMint-DK_20220401101733.seg21.1	ParlaMint-DK_20220401101733	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220401101733.seg21.2	ParlaMint-DK_20220401101733	s	English	Negative	mixed negative	0.708	1	27	28	1	
