ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220504100000	ParlaMint-DK-en_2022-05-04-20211-M103	u	English	-	-	-	8	307	361	19	
ParlaMint-DK_20220504100000.seg1.1	ParlaMint-DK_20220504100000	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220504100000.seg1.2	ParlaMint-DK_20220504100000	s	English	Neutral	neutral positive	2.592	1	30	38	5	
ParlaMint-DK_20220504100000.seg1.3	ParlaMint-DK_20220504100000	s	English	Neutral	neutral negative	2.382	1	165	190	6	
ParlaMint-DK_20220504100000.seg1.4	ParlaMint-DK_20220504100000	s	English	Neutral	neutral positive	3.022	1	28	33	2	
ParlaMint-DK_20220504100000.seg1.5	ParlaMint-DK_20220504100000	s	English	Neutral	neutral positive	2.596	1	28	32	2	
ParlaMint-DK_20220504100000.seg1.6	ParlaMint-DK_20220504100000	s	English	Neutral	neutral positive	3.046	1	2	4	0	
ParlaMint-DK_20220504100000.seg1.7	ParlaMint-DK_20220504100000	s	English	Neutral	neutral negative	1.555	1	44	52	4	
ParlaMint-DK_20220504100000.seg1.8	ParlaMint-DK_20220504100000	s	English	Neutral	neutral negative	2.380	1	6	7	0	
ParlaMint-DK_20220504100118	ParlaMint-DK-en_2022-05-04-20211-M103	u	English	-	-	-	3	35	39	0	
ParlaMint-DK_20220504100118.seg2.1	ParlaMint-DK_20220504100118	s	English	Neutral	neutral negative	2.028	1	25	27	0	
ParlaMint-DK_20220504100118.seg2.2	ParlaMint-DK_20220504100118	s	English	Neutral	neutral positive	2.888	1	4	5	0	
ParlaMint-DK_20220504100118.seg2.3	ParlaMint-DK_20220504100118	s	English	Positive	mixed positive	4.154	1	6	7	0	
ParlaMint-DK_20220504100132	ParlaMint-DK-en_2022-05-04-20211-M103	u	English	-	-	-	1	17	19	1	
ParlaMint-DK_20220504100132.seg3.1	ParlaMint-DK_20220504100132	s	English	Neutral	neutral positive	3.022	1	17	19	1	
ParlaMint-DK_20220504100150	ParlaMint-DK-en_2022-05-04-20211-M103	u	English	-	-	-	56	1196	1335	15	
ParlaMint-DK_20220504100150.seg4.1	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.836	1	25	27	2	
ParlaMint-DK_20220504100150.seg4.2	ParlaMint-DK_20220504100150	s	English	Positive	positive	5.073	1	7	8	0	
ParlaMint-DK_20220504100150.seg4.3	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.695	1	22	23	0	
ParlaMint-DK_20220504100150.seg4.4	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.592	1	18	19	0	
ParlaMint-DK_20220504100150.seg4.5	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.686	1	27	29	0	
ParlaMint-DK_20220504100150.seg4.6	ParlaMint-DK_20220504100150	s	English	Negative	negative	0.025	1	8	9	0	
ParlaMint-DK_20220504100150.seg4.7	ParlaMint-DK_20220504100150	s	English	Positive	positive	5.195	1	40	44	1	
ParlaMint-DK_20220504100150.seg4.8	ParlaMint-DK_20220504100150	s	English	Negative	mixed negative	0.564	1	12	13	0	
ParlaMint-DK_20220504100150.seg4.9	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	3.516	1	29	31	1	
ParlaMint-DK_20220504100150.seg4.10	ParlaMint-DK_20220504100150	s	English	Neutral	neutral positive	2.838	1	16	18	0	
ParlaMint-DK_20220504100150.seg4.11	ParlaMint-DK_20220504100150	s	English	Positive	positive	5.081	1	27	29	0	
ParlaMint-DK_20220504100150.seg4.12	ParlaMint-DK_20220504100150	s	English	Negative	negative	0.223	1	26	30	0	
ParlaMint-DK_20220504100150.seg4.13	ParlaMint-DK_20220504100150	s	English	Negative	negative	0.151	1	7	8	0	
ParlaMint-DK_20220504100150.seg4.14	ParlaMint-DK_20220504100150	s	English	Negative	negative	0.347	1	26	28	0	
ParlaMint-DK_20220504100150.seg4.15	ParlaMint-DK_20220504100150	s	English	Neutral	neutral positive	3.110	1	18	19	0	
ParlaMint-DK_20220504100150.seg4.16	ParlaMint-DK_20220504100150	s	English	Negative	mixed negative	1.375	1	26	28	0	
ParlaMint-DK_20220504100150.seg4.17	ParlaMint-DK_20220504100150	s	English	Neutral	neutral negative	1.638	1	17	19	0	
ParlaMint-DK_20220504100150.seg4.18	ParlaMint-DK_20220504100150	s	English	Neutral	neutral negative	2.360	1	29	35	0	
ParlaMint-DK_20220504100150.seg4.19	ParlaMint-DK_20220504100150	s	English	Neutral	neutral negative	1.608	1	14	15	0	
ParlaMint-DK_20220504100150.seg4.20	ParlaMint-DK_20220504100150	s	English	Neutral	neutral negative	2.049	1	47	50	0	
ParlaMint-DK_20220504100150.seg4.21	ParlaMint-DK_20220504100150	s	English	Negative	mixed negative	0.547	1	7	8	1	
ParlaMint-DK_20220504100150.seg4.22	ParlaMint-DK_20220504100150	s	English	Negative	negative	0.420	1	50	55	0	
ParlaMint-DK_20220504100150.seg4.23	ParlaMint-DK_20220504100150	s	English	Negative	negative	0.163	1	19	20	0	
ParlaMint-DK_20220504100150.seg4.24	ParlaMint-DK_20220504100150	s	English	Negative	negative	0.346	1	13	14	0	
ParlaMint-DK_20220504100150.seg4.25	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.629	1	48	58	4	
ParlaMint-DK_20220504100150.seg4.26	ParlaMint-DK_20220504100150	s	English	Positive	positive	5.204	1	14	15	1	
ParlaMint-DK_20220504100150.seg4.27	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	3.884	1	11	12	0	
ParlaMint-DK_20220504100150.seg4.28	ParlaMint-DK_20220504100150	s	English	Positive	positive	5.657	1	8	10	0	
ParlaMint-DK_20220504100150.seg4.29	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.510	1	16	19	0	
ParlaMint-DK_20220504100150.seg4.30	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	3.633	1	14	17	0	
ParlaMint-DK_20220504100150.seg4.31	ParlaMint-DK_20220504100150	s	English	Positive	positive	5.027	1	28	33	0	
ParlaMint-DK_20220504100150.seg4.32	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	4.056	1	18	21	0	
ParlaMint-DK_20220504100150.seg4.33	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	3.740	1	8	9	0	
ParlaMint-DK_20220504100150.seg4.34	ParlaMint-DK_20220504100150	s	English	Neutral	neutral positive	2.826	1	12	15	0	
ParlaMint-DK_20220504100150.seg4.35	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.558	1	8	10	0	
ParlaMint-DK_20220504100150.seg4.36	ParlaMint-DK_20220504100150	s	English	Neutral	neutral positive	2.862	1	33	40	0	
ParlaMint-DK_20220504100150.seg4.37	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	4.312	1	39	41	0	
ParlaMint-DK_20220504100150.seg4.38	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.888	1	43	47	0	
ParlaMint-DK_20220504100150.seg4.39	ParlaMint-DK_20220504100150	s	English	Neutral	neutral negative	2.036	1	16	17	0	
ParlaMint-DK_20220504100150.seg4.40	ParlaMint-DK_20220504100150	s	English	Neutral	neutral positive	3.146	1	19	21	1	
ParlaMint-DK_20220504100150.seg4.41	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.582	1	32	36	0	
ParlaMint-DK_20220504100150.seg4.42	ParlaMint-DK_20220504100150	s	English	Neutral	neutral positive	3.434	1	15	16	0	
ParlaMint-DK_20220504100150.seg4.43	ParlaMint-DK_20220504100150	s	English	Neutral	neutral positive	3.048	1	17	20	0	
ParlaMint-DK_20220504100150.seg4.44	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	3.959	1	9	11	0	
ParlaMint-DK_20220504100150.seg4.45	ParlaMint-DK_20220504100150	s	English	Neutral	neutral positive	3.164	1	30	35	2	
ParlaMint-DK_20220504100150.seg4.46	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	3.503	1	18	22	0	
ParlaMint-DK_20220504100150.seg4.47	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.787	1	17	19	1	
ParlaMint-DK_20220504100150.seg4.48	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.664	1	4	5	0	
ParlaMint-DK_20220504100150.seg4.49	ParlaMint-DK_20220504100150	s	English	Positive	positive	5.146	1	10	12	0	
ParlaMint-DK_20220504100150.seg4.50	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.702	1	17	18	0	
ParlaMint-DK_20220504100150.seg4.51	ParlaMint-DK_20220504100150	s	English	Negative	negative	0.205	1	66	72	0	
ParlaMint-DK_20220504100150.seg4.52	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	4.500	1	33	36	0	
ParlaMint-DK_20220504100150.seg4.53	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	3.841	1	33	36	1	
ParlaMint-DK_20220504100150.seg4.54	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	3.814	1	7	8	0	
ParlaMint-DK_20220504100150.seg4.55	ParlaMint-DK_20220504100150	s	English	Positive	mixed positive	4.206	1	12	13	0	
ParlaMint-DK_20220504100150.seg4.56	ParlaMint-DK_20220504100150	s	English	Positive	positive	4.582	1	11	12	0	
ParlaMint-DK_20220504100907	ParlaMint-DK-en_2022-05-04-20211-M103	u	English	-	-	-	3	24	31	3	
ParlaMint-DK_20220504100907.seg5.1	ParlaMint-DK_20220504100907	s	English	Positive	mixed positive	4.050	1	3	5	0	
ParlaMint-DK_20220504100907.seg5.2	ParlaMint-DK_20220504100907	s	English	Neutral	neutral positive	2.912	1	18	22	3	
ParlaMint-DK_20220504100907.seg5.3	ParlaMint-DK_20220504100907	s	English	Positive	mixed positive	3.960	1	3	4	0	
ParlaMint-DK_20220504100911	ParlaMint-DK-en_2022-05-04-20211-M103	u	English	-	-	-	9	200	218	2	
ParlaMint-DK_20220504100911.seg6.1	ParlaMint-DK_20220504100911	s	English	Positive	mixed positive	3.613	1	2	3	0	
ParlaMint-DK_20220504100911.seg6.2	ParlaMint-DK_20220504100911	s	English	Negative	mixed negative	0.790	1	41	44	1	
ParlaMint-DK_20220504100911.seg6.3	ParlaMint-DK_20220504100911	s	English	Positive	positive	5.169	1	21	24	0	
ParlaMint-DK_20220504100911.seg6.4	ParlaMint-DK_20220504100911	s	English	Negative	mixed negative	0.640	1	15	17	0	
ParlaMint-DK_20220504100911.seg6.5	ParlaMint-DK_20220504100911	s	English	Neutral	neutral positive	2.534	1	15	16	0	
ParlaMint-DK_20220504100911.seg6.6	ParlaMint-DK_20220504100911	s	English	Positive	positive	4.895	1	24	26	0	
ParlaMint-DK_20220504100911.seg6.7	ParlaMint-DK_20220504100911	s	English	Negative	negative	0.038	1	39	41	1	
ParlaMint-DK_20220504100911.seg6.8	ParlaMint-DK_20220504100911	s	English	Neutral	neutral negative	1.890	1	16	18	0	
ParlaMint-DK_20220504100911.seg6.9	ParlaMint-DK_20220504100911	s	English	Negative	negative	0.300	1	27	29	0	
ParlaMint-DK_20220504101016	ParlaMint-DK-en_2022-05-04-20211-M103	u	English	-	-	-	1	2	3	0	
ParlaMint-DK_20220504101016.seg7.1	ParlaMint-DK_20220504101016	s	English	Neutral	neutral positive	3.374	1	2	3	0	
ParlaMint-DK_20220504101017	ParlaMint-DK-en_2022-05-04-20211-M103	u	English	-	-	-	11	206	229	3	
ParlaMint-DK_20220504101017.seg8.1	ParlaMint-DK_20220504101017	s	English	Positive	mixed positive	4.223	1	15	18	2	
ParlaMint-DK_20220504101017.seg8.2	ParlaMint-DK_20220504101017	s	English	Positive	positive	5.020	1	23	25	0	
