ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220511100031	ParlaMint-DK-en_2022-05-11-20211-M108	u	English	-	-	-	1	4	5	0	
ParlaMint-DK_20220511100031.seg1.1	ParlaMint-DK_20220511100031	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220511100039	ParlaMint-DK-en_2022-05-11-20211-M108	u	English	-	-	-	2	8	10	1	
ParlaMint-DK_20220511100039.seg2.1	ParlaMint-DK_20220511100039	s	English	Neutral	neutral positive	3.164	1	4	5	0	
ParlaMint-DK_20220511100039.seg2.2	ParlaMint-DK_20220511100039	s	English	Neutral	neutral positive	3.465	1	4	5	1	
ParlaMint-DK_20220511100059	ParlaMint-DK-en_2022-05-11-20211-M108	u	English	-	-	-	24	764	819	16	
ParlaMint-DK_20220511100059.seg3.1	ParlaMint-DK_20220511100059	s	English	Negative	mixed negative	1.044	1	60	66	1	
ParlaMint-DK_20220511100059.seg3.2	ParlaMint-DK_20220511100059	s	English	Neutral	neutral negative	1.769	1	31	34	0	
ParlaMint-DK_20220511100059.seg3.3	ParlaMint-DK_20220511100059	s	English	Neutral	neutral negative	2.439	1	27	29	0	
ParlaMint-DK_20220511100059.seg3.4	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	2.792	1	24	25	1	
ParlaMint-DK_20220511100059.seg3.5	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	2.835	1	28	31	1	
ParlaMint-DK_20220511100059.seg3.6	ParlaMint-DK_20220511100059	s	English	Negative	mixed negative	1.004	1	59	62	2	
ParlaMint-DK_20220511100059.seg3.7	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	3.307	1	15	17	0	
ParlaMint-DK_20220511100059.seg3.8	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	2.830	1	31	32	0	
ParlaMint-DK_20220511100059.seg3.9	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	2.706	1	33	37	0	
ParlaMint-DK_20220511100059.seg3.10	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	2.848	1	29	32	0	
ParlaMint-DK_20220511100059.seg3.11	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	3.347	1	40	41	0	
ParlaMint-DK_20220511100059.seg3.12	ParlaMint-DK_20220511100059	s	English	Neutral	neutral negative	1.777	1	39	40	0	
ParlaMint-DK_20220511100059.seg3.13	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	2.651	1	52	53	1	
ParlaMint-DK_20220511100059.seg3.14	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	3.403	1	15	16	0	
ParlaMint-DK_20220511100059.seg3.15	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	2.784	1	18	19	1	
ParlaMint-DK_20220511100059.seg3.16	ParlaMint-DK_20220511100059	s	English	Neutral	neutral negative	2.120	1	28	31	2	
ParlaMint-DK_20220511100059.seg3.17	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	2.760	1	19	20	0	
ParlaMint-DK_20220511100059.seg3.18	ParlaMint-DK_20220511100059	s	English	Neutral	neutral negative	1.827	1	52	57	3	
ParlaMint-DK_20220511100059.seg3.19	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	2.658	1	27	29	2	
ParlaMint-DK_20220511100059.seg3.20	ParlaMint-DK_20220511100059	s	English	Neutral	neutral positive	2.869	1	18	19	0	
ParlaMint-DK_20220511100059.seg3.21	ParlaMint-DK_20220511100059	s	English	Neutral	neutral negative	2.213	1	71	75	2	
ParlaMint-DK_20220511100059.seg3.22	ParlaMint-DK_20220511100059	s	English	Neutral	neutral negative	1.509	1	10	11	0	
ParlaMint-DK_20220511100059.seg3.23	ParlaMint-DK_20220511100059	s	English	Negative	mixed negative	0.775	1	33	37	0	
ParlaMint-DK_20220511100059.seg3.24	ParlaMint-DK_20220511100059	s	English	Positive	mixed positive	3.926	1	5	6	0	
ParlaMint-DK_20220511100530	ParlaMint-DK-en_2022-05-11-20211-M108	u	English	-	-	-	3	13	16	1	
ParlaMint-DK_20220511100530.seg4.1	ParlaMint-DK_20220511100530	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220511100530.seg4.2	ParlaMint-DK_20220511100530	s	English	Neutral	neutral positive	3.088	1	8	9	1	
ParlaMint-DK_20220511100530.seg4.3	ParlaMint-DK_20220511100530	s	English	Positive	mixed positive	3.960	1	3	4	0	
ParlaMint-DK_20220511100534	ParlaMint-DK-en_2022-05-11-20211-M108	u	English	-	-	-	6	203	220	2	
ParlaMint-DK_20220511100534.seg5.1	ParlaMint-DK_20220511100534	s	English	Negative	mixed negative	0.579	1	26	27	0	
ParlaMint-DK_20220511100534.seg5.2	ParlaMint-DK_20220511100534	s	English	Negative	mixed negative	1.110	1	27	31	1	
ParlaMint-DK_20220511100534.seg5.3	ParlaMint-DK_20220511100534	s	English	Positive	mixed positive	3.669	1	57	62	1	
ParlaMint-DK_20220511100534.seg5.4	ParlaMint-DK_20220511100534	s	English	Negative	mixed negative	0.690	1	61	65	0	
ParlaMint-DK_20220511100534.seg5.5	ParlaMint-DK_20220511100534	s	English	Negative	negative	0.240	1	13	14	0	
