ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220120100004	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	5	81	98	1	
ParlaMint-DK_20220120100004.seg1.1	ParlaMint-DK_20220120100004	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220120100004.seg1.2	ParlaMint-DK_20220120100004	s	English	Neutral	neutral negative	2.185	1	11	16	1	
ParlaMint-DK_20220120100004.seg1.3	ParlaMint-DK_20220120100004	s	English	Neutral	neutral positive	2.730	1	20	24	0	
ParlaMint-DK_20220120100004.seg1.4	ParlaMint-DK_20220120100004	s	English	Neutral	neutral negative	2.466	1	12	15	0	
ParlaMint-DK_20220120100004.seg1.5	ParlaMint-DK_20220120100004	s	English	Neutral	neutral negative	1.822	1	34	38	0	
ParlaMint-DK_20220120100031	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	2	16	18	0	
ParlaMint-DK_20220120100031.seg2.1	ParlaMint-DK_20220120100031	s	English	Neutral	neutral positive	2.965	1	10	11	0	
ParlaMint-DK_20220120100031.seg2.2	ParlaMint-DK_20220120100031	s	English	Positive	mixed positive	4.154	1	6	7	0	
ParlaMint-DK_20220120100050	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	9	236	252	17	
ParlaMint-DK_20220120100050.seg3.1	ParlaMint-DK_20220120100050	s	English	Neutral	neutral negative	2.356	1	28	29	3	
ParlaMint-DK_20220120100050.seg3.2	ParlaMint-DK_20220120100050	s	English	Negative	negative	0.472	1	56	58	1	
ParlaMint-DK_20220120100050.seg3.3	ParlaMint-DK_20220120100050	s	English	Negative	negative	0.431	1	28	30	2	
ParlaMint-DK_20220120100050.seg3.4	ParlaMint-DK_20220120100050	s	English	Neutral	neutral negative	2.095	1	25	27	3	
ParlaMint-DK_20220120100050.seg3.5	ParlaMint-DK_20220120100050	s	English	Neutral	neutral positive	2.687	1	22	23	2	
ParlaMint-DK_20220120100050.seg3.6	ParlaMint-DK_20220120100050	s	English	Neutral	neutral positive	2.683	1	43	47	5	
ParlaMint-DK_20220120100050.seg3.7	ParlaMint-DK_20220120100050	s	English	Neutral	neutral negative	1.550	1	17	18	1	
ParlaMint-DK_20220120100050.seg3.8	ParlaMint-DK_20220120100050	s	English	Neutral	neutral positive	3.288	1	5	6	0	
ParlaMint-DK_20220120100050.seg3.9	ParlaMint-DK_20220120100050	s	English	Neutral	neutral negative	2.171	1	12	14	0	
ParlaMint-DK_20220120100203	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	7	91	110	9	
ParlaMint-DK_20220120100203.seg4.1	ParlaMint-DK_20220120100203	s	English	Neutral	neutral positive	2.889	1	10	11	0	
ParlaMint-DK_20220120100203.seg4.2	ParlaMint-DK_20220120100203	s	English	Neutral	neutral positive	3.263	1	5	6	0	
ParlaMint-DK_20220120100203.seg4.3	ParlaMint-DK_20220120100203	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220120100203.seg4.4	ParlaMint-DK_20220120100203	s	English	Neutral	neutral positive	2.906	1	20	32	2	
ParlaMint-DK_20220120100203.seg4.5	ParlaMint-DK_20220120100203	s	English	Positive	mixed positive	3.963	1	10	11	1	
ParlaMint-DK_20220120100203.seg4.6	ParlaMint-DK_20220120100203	s	English	Neutral	neutral negative	1.862	1	14	15	2	
ParlaMint-DK_20220120100203.seg4.7	ParlaMint-DK_20220120100203	s	English	Neutral	neutral positive	2.599	1	28	30	4	
ParlaMint-DK_20220120100240	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	3	22	26	0	
ParlaMint-DK_20220120100240.seg5.1	ParlaMint-DK_20220120100240	s	English	Neutral	neutral positive	2.533	1	5	6	0	
ParlaMint-DK_20220120100240.seg5.2	ParlaMint-DK_20220120100240	s	English	Neutral	neutral positive	2.672	1	5	6	0	
ParlaMint-DK_20220120100240.seg5.3	ParlaMint-DK_20220120100240	s	English	Neutral	neutral negative	2.171	1	12	14	0	
ParlaMint-DK_20220120100254	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	4	56	72	2	
ParlaMint-DK_20220120100254.seg6.1	ParlaMint-DK_20220120100254	s	English	Neutral	neutral positive	2.699	1	19	20	0	
ParlaMint-DK_20220120100254.seg6.2	ParlaMint-DK_20220120100254	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220120100254.seg6.3	ParlaMint-DK_20220120100254	s	English	Neutral	neutral positive	2.762	1	20	33	2	
ParlaMint-DK_20220120100254.seg6.4	ParlaMint-DK_20220120100254	s	English	Neutral	neutral positive	3.360	1	13	14	0	
ParlaMint-DK_20220120100316	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	3	22	26	0	
ParlaMint-DK_20220120100316.seg7.1	ParlaMint-DK_20220120100316	s	English	Neutral	neutral positive	2.533	1	5	6	0	
ParlaMint-DK_20220120100316.seg7.2	ParlaMint-DK_20220120100316	s	English	Neutral	neutral positive	2.893	1	5	6	0	
ParlaMint-DK_20220120100316.seg7.3	ParlaMint-DK_20220120100316	s	English	Neutral	neutral negative	2.171	1	12	14	0	
ParlaMint-DK_20220120100331	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	4	55	72	1	
ParlaMint-DK_20220120100331.seg8.1	ParlaMint-DK_20220120100331	s	English	Neutral	neutral positive	2.699	1	19	20	0	
ParlaMint-DK_20220120100331.seg8.2	ParlaMint-DK_20220120100331	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220120100331.seg8.3	ParlaMint-DK_20220120100331	s	English	Neutral	neutral positive	2.588	1	19	33	1	
ParlaMint-DK_20220120100331.seg8.4	ParlaMint-DK_20220120100331	s	English	Neutral	neutral positive	3.360	1	13	14	0	
ParlaMint-DK_20220120100352	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	3	22	26	0	
ParlaMint-DK_20220120100352.seg9.1	ParlaMint-DK_20220120100352	s	English	Neutral	neutral positive	2.533	1	5	6	0	
ParlaMint-DK_20220120100352.seg9.2	ParlaMint-DK_20220120100352	s	English	Neutral	neutral positive	2.672	1	5	6	0	
ParlaMint-DK_20220120100352.seg9.3	ParlaMint-DK_20220120100352	s	English	Neutral	neutral negative	2.219	1	12	14	0	
ParlaMint-DK_20220120100415	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	4	56	71	3	
ParlaMint-DK_20220120100415.seg10.1	ParlaMint-DK_20220120100415	s	English	Neutral	neutral positive	2.699	1	19	20	0	
ParlaMint-DK_20220120100415.seg10.2	ParlaMint-DK_20220120100415	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220120100415.seg10.3	ParlaMint-DK_20220120100415	s	English	Neutral	neutral positive	3.004	1	19	31	3	
ParlaMint-DK_20220120100415.seg10.4	ParlaMint-DK_20220120100415	s	English	Positive	mixed positive	3.705	1	14	15	0	
ParlaMint-DK_20220120100437	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	3	26	30	0	
ParlaMint-DK_20220120100437.seg11.1	ParlaMint-DK_20220120100437	s	English	Neutral	neutral positive	2.757	1	4	5	0	
ParlaMint-DK_20220120100437.seg11.2	ParlaMint-DK_20220120100437	s	English	Neutral	neutral positive	2.672	1	5	6	0	
ParlaMint-DK_20220120100437.seg11.3	ParlaMint-DK_20220120100437	s	English	Neutral	neutral negative	2.361	1	17	19	0	
ParlaMint-DK_20220120100453	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	5	59	70	2	
ParlaMint-DK_20220120100453.seg12.1	ParlaMint-DK_20220120100453	s	English	Neutral	neutral negative	2.335	1	32	39	2	
ParlaMint-DK_20220120100453.seg12.2	ParlaMint-DK_20220120100453	s	English	Positive	mixed positive	4.119	1	3	4	0	
ParlaMint-DK_20220120100453.seg12.3	ParlaMint-DK_20220120100453	s	English	Neutral	neutral positive	2.774	1	17	18	0	
ParlaMint-DK_20220120100453.seg12.4	ParlaMint-DK_20220120100453	s	English	Neutral	neutral positive	3.126	1	4	5	0	
ParlaMint-DK_20220120100453.seg12.5	ParlaMint-DK_20220120100453	s	English	Positive	mixed positive	4.075	1	3	4	0	
ParlaMint-DK_20220120100508	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	3	26	30	0	
ParlaMint-DK_20220120100508.seg13.1	ParlaMint-DK_20220120100508	s	English	Neutral	neutral positive	2.757	1	4	5	0	
ParlaMint-DK_20220120100508.seg13.2	ParlaMint-DK_20220120100508	s	English	Neutral	neutral positive	2.893	1	5	6	0	
ParlaMint-DK_20220120100508.seg13.3	ParlaMint-DK_20220120100508	s	English	Neutral	neutral negative	2.361	1	17	19	0	
ParlaMint-DK_20220120100523	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	27	403	561	42	
ParlaMint-DK_20220120100523.seg14.1	ParlaMint-DK_20220120100523	s	English	Neutral	neutral negative	2.204	1	33	46	6	
ParlaMint-DK_20220120100523.seg14.2	ParlaMint-DK_20220120100523	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220120100523.seg14.3	ParlaMint-DK_20220120100523	s	English	Neutral	neutral negative	1.714	1	19	32	1	
ParlaMint-DK_20220120100523.seg14.4	ParlaMint-DK_20220120100523	s	English	Negative	mixed negative	1.116	1	5	6	0	
ParlaMint-DK_20220120100523.seg14.5	ParlaMint-DK_20220120100523	s	English	Negative	mixed negative	1.161	1	20	23	1	
ParlaMint-DK_20220120100523.seg14.6	ParlaMint-DK_20220120100523	s	English	Negative	mixed negative	1.183	1	3	4	0	
ParlaMint-DK_20220120100523.seg14.7	ParlaMint-DK_20220120100523	s	English	Neutral	neutral positive	2.513	1	29	36	2	
ParlaMint-DK_20220120100523.seg14.8	ParlaMint-DK_20220120100523	s	English	Positive	mixed positive	4.075	1	3	4	0	
ParlaMint-DK_20220120100523.seg14.9	ParlaMint-DK_20220120100523	s	English	Neutral	neutral negative	2.151	1	32	47	6	
ParlaMint-DK_20220120100523.seg14.10	ParlaMint-DK_20220120100523	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220120100523.seg14.11	ParlaMint-DK_20220120100523	s	English	Neutral	neutral negative	1.625	1	19	31	1	
ParlaMint-DK_20220120100523.seg14.12	ParlaMint-DK_20220120100523	s	English	Negative	mixed negative	1.116	1	5	6	0	
ParlaMint-DK_20220120100523.seg14.13	ParlaMint-DK_20220120100523	s	English	Negative	mixed negative	1.235	1	21	27	3	
ParlaMint-DK_20220120100523.seg14.14	ParlaMint-DK_20220120100523	s	English	Neutral	neutral negative	1.669	1	4	5	0	
ParlaMint-DK_20220120100523.seg14.15	ParlaMint-DK_20220120100523	s	English	Neutral	neutral negative	2.226	1	32	45	5	
ParlaMint-DK_20220120100523.seg14.16	ParlaMint-DK_20220120100523	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220120100523.seg14.17	ParlaMint-DK_20220120100523	s	English	Neutral	neutral negative	1.814	1	24	41	2	
ParlaMint-DK_20220120100523.seg14.18	ParlaMint-DK_20220120100523	s	English	Negative	mixed negative	1.116	1	5	6	0	
ParlaMint-DK_20220120100523.seg14.19	ParlaMint-DK_20220120100523	s	English	Neutral	neutral negative	2.195	1	47	63	8	
ParlaMint-DK_20220120100523.seg14.20	ParlaMint-DK_20220120100523	s	English	Positive	mixed positive	4.119	1	3	4	0	
ParlaMint-DK_20220120100523.seg14.21	ParlaMint-DK_20220120100523	s	English	Neutral	neutral negative	2.175	1	34	49	7	
ParlaMint-DK_20220120100523.seg14.22	ParlaMint-DK_20220120100523	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220120100523.seg14.23	ParlaMint-DK_20220120100523	s	English	Neutral	neutral negative	1.669	1	20	33	0	
ParlaMint-DK_20220120100523.seg14.24	ParlaMint-DK_20220120100523	s	English	Negative	mixed negative	1.116	1	5	6	0	
ParlaMint-DK_20220120100523.seg14.25	ParlaMint-DK_20220120100523	s	English	Neutral	neutral positive	2.774	1	17	18	0	
ParlaMint-DK_20220120100523.seg14.26	ParlaMint-DK_20220120100523	s	English	Neutral	neutral positive	3.126	1	4	5	0	
ParlaMint-DK_20220120100523.seg14.27	ParlaMint-DK_20220120100523	s	English	Positive	mixed positive	4.075	1	3	4	0	
ParlaMint-DK_20220120100814	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	3	23	31	2	
ParlaMint-DK_20220120100814.seg15.1	ParlaMint-DK_20220120100814	s	English	Neutral	neutral positive	2.757	1	4	5	0	
ParlaMint-DK_20220120100814.seg15.2	ParlaMint-DK_20220120100814	s	English	Neutral	neutral positive	2.672	1	5	6	0	
ParlaMint-DK_20220120100814.seg15.3	ParlaMint-DK_20220120100814	s	English	Neutral	neutral positive	3.234	1	14	20	2	
ParlaMint-DK_20220120100836	ParlaMint-DK-en_2022-01-20-20211-M48	u	English	-	-	-	7	315	349	10	
ParlaMint-DK_20220120100836.seg16.1	ParlaMint-DK_20220120100836	s	English	Positive	mixed positive	3.613	1	2	3	0	
ParlaMint-DK_20220120100836.seg16.2	ParlaMint-DK_20220120100836	s	English	Positive	mixed positive	3.759	1	27	31	0	
ParlaMint-DK_20220120100836.seg16.3	ParlaMint-DK_20220120100836	s	English	Positive	mixed positive	3.883	1	69	74	3	
ParlaMint-DK_20220120100836.seg16.4	ParlaMint-DK_20220120100836	s	English	Negative	mixed negative	0.591	1	58	68	6	
ParlaMint-DK_20220120100836.seg16.5	ParlaMint-DK_20220120100836	s	English	Neutral	neutral positive	3.449	1	35	40	0	
