ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220224190006	ParlaMint-DK-en_2022-02-24-20211-M65	u	English	-	-	-	9	205	226	2	
ParlaMint-DK_20220224190006.seg1.1	ParlaMint-DK_20220224190006	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220224190006.seg1.2	ParlaMint-DK_20220224190006	s	English	Neutral	neutral positive	2.886	1	20	21	0	
ParlaMint-DK_20220224190006.seg1.3	ParlaMint-DK_20220224190006	s	English	Neutral	neutral negative	2.007	1	13	14	0	
ParlaMint-DK_20220224190006.seg1.4	ParlaMint-DK_20220224190006	s	English	Neutral	neutral positive	3.010	1	12	13	0	
ParlaMint-DK_20220224190006.seg1.5	ParlaMint-DK_20220224190006	s	English	Neutral	neutral positive	2.658	1	50	54	1	
ParlaMint-DK_20220224190006.seg1.6	ParlaMint-DK_20220224190006	s	English	Neutral	neutral positive	2.688	1	39	43	1	
ParlaMint-DK_20220224190006.seg1.7	ParlaMint-DK_20220224190006	s	English	Neutral	neutral positive	2.707	1	40	46	0	
ParlaMint-DK_20220224190006.seg1.8	ParlaMint-DK_20220224190006	s	English	Negative	mixed negative	1.337	1	16	18	0	
ParlaMint-DK_20220224190006.seg1.9	ParlaMint-DK_20220224190006	s	English	Neutral	neutral positive	2.505	1	11	12	0	
ParlaMint-DK_20220224192958	ParlaMint-DK-en_2022-02-24-20211-M65	u	English	-	-	-	6	87	102	5	
ParlaMint-DK_20220224192958.seg2.1	ParlaMint-DK_20220224192958	s	English	Positive	mixed positive	3.997	1	4	5	0	
ParlaMint-DK_20220224192958.seg2.2	ParlaMint-DK_20220224192958	s	English	Neutral	neutral positive	2.589	1	14	15	0	
ParlaMint-DK_20220224192958.seg2.3	ParlaMint-DK_20220224192958	s	English	Neutral	neutral negative	2.384	1	32	40	4	
ParlaMint-DK_20220224192958.seg2.4	ParlaMint-DK_20220224192958	s	English	Neutral	neutral negative	2.466	1	12	15	0	
ParlaMint-DK_20220224192958.seg2.5	ParlaMint-DK_20220224192958	s	English	Neutral	neutral negative	2.339	1	10	11	0	
ParlaMint-DK_20220224192958.seg2.6	ParlaMint-DK_20220224192958	s	English	Neutral	neutral positive	2.773	1	15	16	1	
