ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220224100002	ParlaMint-DK-en_2022-02-24-20211-M64	u	English	-	-	-	29	641	792	52	
ParlaMint-DK_20220224100002.seg1.1	ParlaMint-DK_20220224100002	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220224100002.seg1.2	ParlaMint-DK_20220224100002	s	English	Neutral	neutral negative	2.103	1	24	30	2	
ParlaMint-DK_20220224100002.seg1.3	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.534	1	14	16	1	
ParlaMint-DK_20220224100002.seg1.4	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.631	1	23	28	3	
ParlaMint-DK_20220224100002.seg1.5	ParlaMint-DK_20220224100002	s	English	Neutral	neutral negative	2.416	1	34	41	3	
ParlaMint-DK_20220224100002.seg1.6	ParlaMint-DK_20220224100002	s	English	Neutral	neutral negative	2.323	1	33	40	3	
ParlaMint-DK_20220224100002.seg1.7	ParlaMint-DK_20220224100002	s	English	Neutral	neutral negative	1.979	1	37	44	2	
ParlaMint-DK_20220224100002.seg1.8	ParlaMint-DK_20220224100002	s	English	Neutral	neutral negative	2.302	1	41	58	8	
ParlaMint-DK_20220224100002.seg1.9	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.552	1	34	41	1	
ParlaMint-DK_20220224100002.seg1.10	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.891	1	6	9	1	
ParlaMint-DK_20220224100002.seg1.11	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.627	1	22	26	0	
ParlaMint-DK_20220224100002.seg1.12	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.779	1	6	10	2	
ParlaMint-DK_20220224100002.seg1.13	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.589	1	33	37	0	
ParlaMint-DK_20220224100002.seg1.14	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.684	1	6	9	2	
ParlaMint-DK_20220224100002.seg1.15	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.930	1	17	21	0	
ParlaMint-DK_20220224100002.seg1.16	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.504	1	5	8	2	
ParlaMint-DK_20220224100002.seg1.17	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.676	1	24	28	0	
ParlaMint-DK_20220224100002.seg1.18	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.620	1	34	42	3	
ParlaMint-DK_20220224100002.seg1.19	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.502	1	43	51	4	
ParlaMint-DK_20220224100002.seg1.20	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	3.135	1	6	9	2	
ParlaMint-DK_20220224100002.seg1.21	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.857	1	19	23	0	
ParlaMint-DK_20220224100002.seg1.22	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	3.003	1	5	8	1	
ParlaMint-DK_20220224100002.seg1.23	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.826	1	19	23	0	
ParlaMint-DK_20220224100002.seg1.24	ParlaMint-DK_20220224100002	s	English	Neutral	neutral negative	2.294	1	44	53	5	
ParlaMint-DK_20220224100002.seg1.25	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.721	1	5	8	1	
ParlaMint-DK_20220224100002.seg1.26	ParlaMint-DK_20220224100002	s	English	Neutral	neutral positive	2.867	1	17	21	0	
ParlaMint-DK_20220224100002.seg1.27	ParlaMint-DK_20220224100002	s	English	Neutral	neutral negative	2.107	1	28	38	5	
ParlaMint-DK_20220224100002.seg1.28	ParlaMint-DK_20220224100002	s	English	Neutral	neutral negative	2.448	1	10	13	0	
ParlaMint-DK_20220224100002.seg1.29	ParlaMint-DK_20220224100002	s	English	Neutral	neutral negative	1.596	1	48	52	1	
ParlaMint-DK_20220224100153	ParlaMint-DK-en_2022-02-24-20211-M64	u	English	-	-	-	2	38	43	0	
ParlaMint-DK_20220224100153.seg2.1	ParlaMint-DK_20220224100153	s	English	Neutral	neutral positive	3.472	1	34	38	0	
ParlaMint-DK_20220224100153.seg2.2	ParlaMint-DK_20220224100153	s	English	Positive	mixed positive	4.158	1	4	5	0	
ParlaMint-DK_20220224100329	ParlaMint-DK-en_2022-02-24-20211-M64	u	English	-	-	-	3	27	31	0	
ParlaMint-DK_20220224100329.seg3.1	ParlaMint-DK_20220224100329	s	English	Neutral	neutral positive	2.533	1	5	6	0	
ParlaMint-DK_20220224100329.seg3.2	ParlaMint-DK_20220224100329	s	English	Neutral	neutral positive	2.672	1	5	6	0	
ParlaMint-DK_20220224100329.seg3.3	ParlaMint-DK_20220224100329	s	English	Neutral	neutral negative	2.361	1	17	19	0	
ParlaMint-DK_20220224100342	ParlaMint-DK-en_2022-02-24-20211-M64	u	English	-	-	-	3	48	68	5	
ParlaMint-DK_20220224100342.seg4.1	ParlaMint-DK_20220224100342	s	English	Neutral	neutral positive	2.699	1	19	20	0	
ParlaMint-DK_20220224100342.seg4.2	ParlaMint-DK_20220224100342	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220224100342.seg4.3	ParlaMint-DK_20220224100342	s	English	Neutral	neutral negative	2.192	1	25	43	5	
ParlaMint-DK_20220224100522	ParlaMint-DK-en_2022-02-24-20211-M64	u	English	-	-	-	3	37	40	2	
ParlaMint-DK_20220224100522.seg5.1	ParlaMint-DK_20220224100522	s	English	Positive	mixed positive	3.908	1	29	30	1	
ParlaMint-DK_20220224100522.seg5.2	ParlaMint-DK_20220224100522	s	English	Neutral	neutral positive	3.164	1	4	5	0	
ParlaMint-DK_20220224100522.seg5.3	ParlaMint-DK_20220224100522	s	English	Neutral	neutral positive	3.442	1	4	5	1	
ParlaMint-DK_20220224100602	ParlaMint-DK-en_2022-02-24-20211-M64	u	English	-	-	-	6	138	148	2	
ParlaMint-DK_20220224100602.seg6.1	ParlaMint-DK_20220224100602	s	English	Positive	mixed positive	4.074	1	5	7	0	
ParlaMint-DK_20220224100602.seg6.2	ParlaMint-DK_20220224100602	s	English	Neutral	neutral positive	2.708	1	47	48	0	
ParlaMint-DK_20220224100602.seg6.3	ParlaMint-DK_20220224100602	s	English	Positive	positive	5.322	1	11	13	0	
ParlaMint-DK_20220224100602.seg6.4	ParlaMint-DK_20220224100602	s	English	Neutral	neutral negative	2.328	1	56	58	2	
ParlaMint-DK_20220224100602.seg6.5	ParlaMint-DK_20220224100602	s	English	Neutral	neutral positive	3.090	1	16	18	0	
ParlaMint-DK_20220224100602.seg6.6	ParlaMint-DK_20220224100602	s	English	Negative	negative	0.298	1	3	4	0	
ParlaMint-DK_20220224100658	ParlaMint-DK-en_2022-02-24-20211-M64	u	English	-	-	-	3	20	23	1	
ParlaMint-DK_20220224100658.seg7.1	ParlaMint-DK_20220224100658	s	English	Neutral	neutral negative	2.491	1	3	4	0	
ParlaMint-DK_20220224100658.seg7.2	ParlaMint-DK_20220224100658	s	English	Negative	negative	0.358	1	15	16	1	
ParlaMint-DK_20220224100658.seg7.3	ParlaMint-DK_20220224100658	s	English	Positive	mixed positive	4.234	1	2	3	0	
