Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-DK-en_2022-01-25-20211-M50	ParlaMint-DK_20220125125959	Hansard of the session of the Danish Parliament (Folketinget), 20211, M50 (2022-01-25), preliminary version	2022-01-25	Unicameralism	Regeringen Mette Frederiksen	20211	M50	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Health
ParlaMint-DK-en_2022-01-25-20211-M50	ParlaMint-DK_20220125130112	Hansard of the session of the Danish Parliament (Folketinget), 20211, M50 (2022-01-25), preliminary version	2022-01-25	Unicameralism	Regeringen Mette Frederiksen	20211	M50	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Mix
ParlaMint-DK-en_2022-01-25-20211-M50	ParlaMint-DK_20220125130142	Hansard of the session of the Danish Parliament (Folketinget), 20211, M50 (2022-01-25), preliminary version	2022-01-25	Unicameralism	Regeringen Mette Frederiksen	20211	M50	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Other
ParlaMint-DK-en_2022-01-25-20211-M50	ParlaMint-DK_20220125130212	Hansard of the session of the Danish Parliament (Folketinget), 20211, M50 (2022-01-25), preliminary version	2022-01-25	Unicameralism	Regeringen Mette Frederiksen	20211	M50	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Other
ParlaMint-DK-en_2022-01-25-20211-M50	ParlaMint-DK_20220125130336	Hansard of the session of the Danish Parliament (Folketinget), 20211, M50 (2022-01-25), preliminary version	2022-01-25	Unicameralism	Regeringen Mette Frederiksen	20211	M50	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Other
ParlaMint-DK-en_2022-01-25-20211-M50	ParlaMint-DK_20220125130354	Hansard of the session of the Danish Parliament (Folketinget), 20211, M50 (2022-01-25), preliminary version	2022-01-25	Unicameralism	Regeringen Mette Frederiksen	20211	M50	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Other
ParlaMint-DK-en_2022-01-25-20211-M50	ParlaMint-DK_20220125130418	Hansard of the session of the Danish Parliament (Folketinget), 20211, M50 (2022-01-25), preliminary version	2022-01-25	Unicameralism	Regeringen Mette Frederiksen	20211	M50	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Other
ParlaMint-DK-en_2022-01-25-20211-M50	ParlaMint-DK_20220125130435	Hansard of the session of the Danish Parliament (Folketinget), 20211, M50 (2022-01-25), preliminary version	2022-01-25	Unicameralism	Regeringen Mette Frederiksen	20211	M50	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Other
ParlaMint-DK-en_2022-01-25-20211-M50	ParlaMint-DK_20220125130503	Hansard of the session of the Danish Parliament (Folketinget), 20211, M50 (2022-01-25), preliminary version	2022-01-25	Unicameralism	Regeringen Mette Frederiksen	20211	M50	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	Other
ParlaMint-DK-en_2022-01-25-20211-M50	ParlaMint-DK_20220125130541	Hansard of the session of the Danish Parliament (Folketinget), 20211, M50 (2022-01-25), preliminary version	2022-01-25	Unicameralism	Regeringen Mette Frederiksen	20211	M50	-	-	COVID	English	Regular	MP	notMinister	EL	Enhedslisten	-	Left to far-left	HyllestedHenning	Hyllested, Henning	M	1954	Transportation
