ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220603100006	ParlaMint-DK-en_2022-06-03-20211-M120	u	English	-	-	-	3	51	63	7	
ParlaMint-DK_20220603100006.seg1.1	ParlaMint-DK_20220603100006	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220603100006.seg1.2	ParlaMint-DK_20220603100006	s	English	Neutral	neutral positive	2.835	1	30	38	4	
ParlaMint-DK_20220603100006.seg1.3	ParlaMint-DK_20220603100006	s	English	Neutral	neutral negative	1.944	1	17	20	3	
ParlaMint-DK_20220603100035	ParlaMint-DK-en_2022-06-03-20211-M120	u	English	-	-	-	3	31	34	1	
ParlaMint-DK_20220603100035.seg2.1	ParlaMint-DK_20220603100035	s	English	Neutral	neutral negative	2.020	1	23	24	0	
ParlaMint-DK_20220603100035.seg2.2	ParlaMint-DK_20220603100035	s	English	Neutral	neutral positive	3.164	1	4	5	0	
ParlaMint-DK_20220603100035.seg2.3	ParlaMint-DK_20220603100035	s	English	Neutral	neutral positive	3.435	1	4	5	1	
ParlaMint-DK_20220603100220	ParlaMint-DK-en_2022-06-03-20211-M120	u	English	-	-	-	40	1182	1295	23	
ParlaMint-DK_20220603100220.seg3.1	ParlaMint-DK_20220603100220	s	English	Positive	mixed positive	3.805	1	21	24	1	
ParlaMint-DK_20220603100220.seg3.2	ParlaMint-DK_20220603100220	s	English	Negative	negative	0.175	1	25	27	1	
ParlaMint-DK_20220603100220.seg3.3	ParlaMint-DK_20220603100220	s	English	Negative	negative	0.127	1	19	20	0	
ParlaMint-DK_20220603100220.seg3.4	ParlaMint-DK_20220603100220	s	English	Positive	positive	4.551	1	44	49	3	
ParlaMint-DK_20220603100220.seg3.5	ParlaMint-DK_20220603100220	s	English	Neutral	neutral negative	1.586	1	34	36	0	
ParlaMint-DK_20220603100220.seg3.6	ParlaMint-DK_20220603100220	s	English	Positive	positive	4.895	1	20	22	1	
ParlaMint-DK_20220603100220.seg3.7	ParlaMint-DK_20220603100220	s	English	Positive	positive	5.215	1	12	13	1	
ParlaMint-DK_20220603100220.seg3.8	ParlaMint-DK_20220603100220	s	English	Positive	positive	4.781	1	26	29	2	
ParlaMint-DK_20220603100220.seg3.9	ParlaMint-DK_20220603100220	s	English	Neutral	neutral positive	3.420	1	12	13	0	
ParlaMint-DK_20220603100220.seg3.10	ParlaMint-DK_20220603100220	s	English	Neutral	neutral positive	3.266	1	44	49	0	
ParlaMint-DK_20220603100220.seg3.11	ParlaMint-DK_20220603100220	s	English	Neutral	neutral negative	2.144	1	25	26	0	
ParlaMint-DK_20220603100220.seg3.12	ParlaMint-DK_20220603100220	s	English	Neutral	neutral positive	2.805	1	18	19	1	
