ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220602082004	ParlaMint-DK-en_2022-06-02-20211-M117	u	English	-	-	-	3	31	34	0	
ParlaMint-DK_20220602082004.seg1.1	ParlaMint-DK_20220602082004	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220602082004.seg1.2	ParlaMint-DK_20220602082004	s	English	Negative	mixed negative	1.180	1	15	16	0	
ParlaMint-DK_20220602082004.seg1.3	ParlaMint-DK_20220602082004	s	English	Neutral	neutral positive	3.395	1	12	13	0	
ParlaMint-DK_20220602083001	ParlaMint-DK-en_2022-06-02-20211-M117	u	English	-	-	-	1	4	5	0	
ParlaMint-DK_20220602083001.seg2.1	ParlaMint-DK_20220602083001	s	English	Positive	mixed positive	3.997	1	4	5	0	
ParlaMint-DK_20220602083016	ParlaMint-DK-en_2022-06-02-20211-M117	u	English	-	-	-	1	7	9	2	
ParlaMint-DK_20220602083016.seg3.1	ParlaMint-DK_20220602083016	s	English	Neutral	neutral positive	3.326	1	7	9	2	
ParlaMint-DK_20220602083025	ParlaMint-DK-en_2022-06-02-20211-M117	u	English	-	-	-	33	688	764	65	
ParlaMint-DK_20220602083025.seg4.1	ParlaMint-DK_20220602083025	s	English	Positive	mixed positive	4.074	1	5	7	0	
ParlaMint-DK_20220602083025.seg4.2	ParlaMint-DK_20220602083025	s	English	Positive	positive	4.511	1	17	19	0	
ParlaMint-DK_20220602083025.seg4.3	ParlaMint-DK_20220602083025	s	English	Positive	positive	4.775	1	4	5	0	
ParlaMint-DK_20220602083025.seg4.4	ParlaMint-DK_20220602083025	s	English	Positive	mixed positive	4.072	1	13	16	0	
ParlaMint-DK_20220602083025.seg4.5	ParlaMint-DK_20220602083025	s	English	Positive	mixed positive	3.863	1	17	19	0	
ParlaMint-DK_20220602083025.seg4.6	ParlaMint-DK_20220602083025	s	English	Neutral	neutral positive	3.268	1	29	32	7	
ParlaMint-DK_20220602083025.seg4.7	ParlaMint-DK_20220602083025	s	English	Neutral	neutral negative	2.381	1	24	26	3	
ParlaMint-DK_20220602083025.seg4.8	ParlaMint-DK_20220602083025	s	English	Positive	mixed positive	4.429	1	18	21	0	
ParlaMint-DK_20220602083025.seg4.9	ParlaMint-DK_20220602083025	s	English	Neutral	neutral positive	2.703	1	33	35	3	
ParlaMint-DK_20220602083025.seg4.10	ParlaMint-DK_20220602083025	s	English	Positive	positive	5.241	1	3	5	0	
ParlaMint-DK_20220602083025.seg4.11	ParlaMint-DK_20220602083025	s	English	Neutral	neutral positive	2.615	1	16	19	1	
ParlaMint-DK_20220602083025.seg4.12	ParlaMint-DK_20220602083025	s	English	Negative	negative	0.381	1	14	15	1	
ParlaMint-DK_20220602083025.seg4.13	ParlaMint-DK_20220602083025	s	English	Neutral	neutral positive	3.321	1	12	14	1	
ParlaMint-DK_20220602083025.seg4.14	ParlaMint-DK_20220602083025	s	English	Negative	negative	0.305	1	20	22	2	
ParlaMint-DK_20220602083025.seg4.15	ParlaMint-DK_20220602083025	s	English	Positive	positive	5.319	1	37	39	4	
ParlaMint-DK_20220602083025.seg4.16	ParlaMint-DK_20220602083025	s	English	Positive	mixed positive	4.280	1	14	16	2	
ParlaMint-DK_20220602083025.seg4.17	ParlaMint-DK_20220602083025	s	English	Positive	positive	5.312	1	29	31	3	
ParlaMint-DK_20220602083025.seg4.18	ParlaMint-DK_20220602083025	s	English	Positive	positive	4.950	1	14	15	4	
ParlaMint-DK_20220602083025.seg4.19	ParlaMint-DK_20220602083025	s	English	Positive	positive	5.108	1	11	12	1	
ParlaMint-DK_20220602083025.seg4.20	ParlaMint-DK_20220602083025	s	English	Positive	positive	5.202	1	36	39	6	
ParlaMint-DK_20220602083025.seg4.21	ParlaMint-DK_20220602083025	s	English	Positive	positive	5.129	1	46	51	7	
ParlaMint-DK_20220602083025.seg4.22	ParlaMint-DK_20220602083025	s	English	Positive	mixed positive	4.460	1	28	31	0	
ParlaMint-DK_20220602083025.seg4.23	ParlaMint-DK_20220602083025	s	English	Positive	mixed positive	4.325	1	38	40	6	
ParlaMint-DK_20220602083025.seg4.24	ParlaMint-DK_20220602083025	s	English	Positive	positive	4.640	1	5	6	1	
ParlaMint-DK_20220602083025.seg4.25	ParlaMint-DK_20220602083025	s	English	Negative	negative	0.171	1	17	19	1	
ParlaMint-DK_20220602083025.seg4.26	ParlaMint-DK_20220602083025	s	English	Positive	positive	4.812	1	26	31	1	
ParlaMint-DK_20220602083025.seg4.27	ParlaMint-DK_20220602083025	s	English	Positive	positive	4.950	1	21	25	0	
ParlaMint-DK_20220602083025.seg4.28	ParlaMint-DK_20220602083025	s	English	Positive	positive	5.233	1	6	7	0	
ParlaMint-DK_20220602083025.seg4.29	ParlaMint-DK_20220602083025	s	English	Positive	mixed positive	4.372	1	24	26	1	
ParlaMint-DK_20220602083025.seg4.30	ParlaMint-DK_20220602083025	s	English	Positive	positive	5.395	1	23	24	4	
ParlaMint-DK_20220602083025.seg4.31	ParlaMint-DK_20220602083025	s	English	Positive	positive	5.222	1	31	35	3	
ParlaMint-DK_20220602083025.seg4.32	ParlaMint-DK_20220602083025	s	English	Positive	mixed positive	3.901	1	47	51	2	
ParlaMint-DK_20220602083025.seg4.33	ParlaMint-DK_20220602083025	s	English	Positive	positive	5.187	1	10	11	1	
ParlaMint-DK_20220602083455	ParlaMint-DK-en_2022-06-02-20211-M117	u	English	-	-	-	4	15	21	3	
ParlaMint-DK_20220602083455.seg5.1	ParlaMint-DK_20220602083455	s	English	Positive	positive	4.540	1	2	3	0	
ParlaMint-DK_20220602083455.seg5.2	ParlaMint-DK_20220602083455	s	English	Positive	mixed positive	3.783	1	4	6	1	
