Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-DK-en_2022-06-02-20211-M119	ParlaMint-DK_20220602101501	Hansard of the session of the Danish Parliament (Folketinget), 20211, M119 (2022-06-02), preliminary version	2022-06-02	Unicameralism	Regeringen Mette Frederiksen	20211	M119	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-06-02-20211-M119	ParlaMint-DK_20220602101959	Hansard of the session of the Danish Parliament (Folketinget), 20211, M119 (2022-06-02), preliminary version	2022-06-02	Unicameralism	Regeringen Mette Frederiksen	20211	M119	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-06-02-20211-M119	ParlaMint-DK_20220602102106	Hansard of the session of the Danish Parliament (Folketinget), 20211, M119 (2022-06-02), preliminary version	2022-06-02	Unicameralism	Regeringen Mette Frederiksen	20211	M119	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-06-02-20211-M119	ParlaMint-DK_20220602102117	Hansard of the session of the Danish Parliament (Folketinget), 20211, M119 (2022-06-02), preliminary version	2022-06-02	Unicameralism	Regeringen Mette Frederiksen	20211	M119	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-06-02-20211-M119	ParlaMint-DK_20220602102322	Hansard of the session of the Danish Parliament (Folketinget), 20211, M119 (2022-06-02), preliminary version	2022-06-02	Unicameralism	Regeringen Mette Frederiksen	20211	M119	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-06-02-20211-M119	ParlaMint-DK_20220602102441	Hansard of the session of the Danish Parliament (Folketinget), 20211, M119 (2022-06-02), preliminary version	2022-06-02	Unicameralism	Regeringen Mette Frederiksen	20211	M119	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-06-02-20211-M119	ParlaMint-DK_20220602102457	Hansard of the session of the Danish Parliament (Folketinget), 20211, M119 (2022-06-02), preliminary version	2022-06-02	Unicameralism	Regeringen Mette Frederiksen	20211	M119	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-06-02-20211-M119	ParlaMint-DK_20220602102519	Hansard of the session of the Danish Parliament (Folketinget), 20211, M119 (2022-06-02), preliminary version	2022-06-02	Unicameralism	Regeringen Mette Frederiksen	20211	M119	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-06-02-20211-M119	ParlaMint-DK_20220602102533	Hansard of the session of the Danish Parliament (Folketinget), 20211, M119 (2022-06-02), preliminary version	2022-06-02	Unicameralism	Regeringen Mette Frederiksen	20211	M119	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-06-02-20211-M119	ParlaMint-DK_20220602102553	Hansard of the session of the Danish Parliament (Folketinget), 20211, M119 (2022-06-02), preliminary version	2022-06-02	Unicameralism	Regeringen Mette Frederiksen	20211	M119	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
