ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220407101500	ParlaMint-DK-en_2022-04-07-20211-M89	u	English	-	-	-	1	4	5	0	
ParlaMint-DK_20220407101500.seg1.1	ParlaMint-DK_20220407101500	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220407101508	ParlaMint-DK-en_2022-04-07-20211-M89	u	English	-	-	-	1	34	36	2	
ParlaMint-DK_20220407101508.seg2.1	ParlaMint-DK_20220407101508	s	English	Neutral	neutral negative	2.321	1	34	36	2	
ParlaMint-DK_20220407101516	ParlaMint-DK-en_2022-04-07-20211-M89	u	English	-	-	-	5	74	103	13	
ParlaMint-DK_20220407101516.seg3.1	ParlaMint-DK_20220407101516	s	English	Neutral	neutral positive	2.599	1	28	32	2	
ParlaMint-DK_20220407101516.seg3.2	ParlaMint-DK_20220407101516	s	English	Neutral	neutral positive	3.239	1	7	8	0	
ParlaMint-DK_20220407101516.seg3.3	ParlaMint-DK_20220407101516	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220407101516.seg3.4	ParlaMint-DK_20220407101516	s	English	Neutral	neutral positive	2.704	1	30	52	11	
ParlaMint-DK_20220407101516.seg3.5	ParlaMint-DK_20220407101516	s	English	Positive	mixed positive	4.401	1	5	6	0	
ParlaMint-DK_20220407101554	ParlaMint-DK-en_2022-04-07-20211-M89	u	English	-	-	-	3	22	26	0	
ParlaMint-DK_20220407101554.seg4.1	ParlaMint-DK_20220407101554	s	English	Neutral	neutral positive	2.533	1	5	6	0	
ParlaMint-DK_20220407101554.seg4.2	ParlaMint-DK_20220407101554	s	English	Neutral	neutral positive	2.672	1	5	6	0	
ParlaMint-DK_20220407101554.seg4.3	ParlaMint-DK_20220407101554	s	English	Neutral	neutral negative	2.171	1	12	14	0	
ParlaMint-DK_20220407101613	ParlaMint-DK-en_2022-04-07-20211-M89	u	English	-	-	-	4	66	91	10	
ParlaMint-DK_20220407101613.seg5.1	ParlaMint-DK_20220407101613	s	English	Neutral	neutral positive	2.699	1	19	20	0	
ParlaMint-DK_20220407101613.seg5.2	ParlaMint-DK_20220407101613	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220407101613.seg5.3	ParlaMint-DK_20220407101613	s	English	Neutral	neutral negative	1.680	1	30	52	10	
