Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130002	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130111	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	International Affairs
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130122	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130129	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Regular	MP	notMinister	FG	Frie Grønne	-	Left	SiddiqueSikandar	Siddique, Sikandar	M	1986	Civil Rights
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130143	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130158	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Regular	MP	notMinister	FG	Frie Grønne	-	Left	SiddiqueSikandar	Siddique, Sikandar	M	1986	International Affairs
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130209	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	International Affairs
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130236	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130245	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Regular	MP	notMinister	FG	Frie Grønne	-	Left	SiddiqueSikandar	Siddique, Sikandar	M	1986	International Affairs
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130303	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	International Affairs
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130305	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Regular	MP	Minister	S	Socialdemokratiet	Coalition	Centre-left	KofodJeppe	Kofod, Jeppe	M	1974	International Affairs
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130457	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-01-26-20211-M51	ParlaMint-DK_20220126130459	Hansard of the session of the Danish Parliament (Folketinget), 20211, M51 (2022-01-26), preliminary version	2022-01-26	Unicameralism	Regeringen Mette Frederiksen	20211	M51	-	-	COVID	English	Regular	MP	notMinister	FG	Frie Grønne	-	Left	SiddiqueSikandar	Siddique, Sikandar	M	1986	International Affairs
