ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220119130003	ParlaMint-DK-en_2022-01-19-20211-M47	u	English	-	-	-	5	140	172	11	
ParlaMint-DK_20220119130003.seg1.1	ParlaMint-DK_20220119130003	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220119130003.seg1.2	ParlaMint-DK_20220119130003	s	English	Neutral	neutral negative	2.352	1	11	16	2	
ParlaMint-DK_20220119130003.seg1.3	ParlaMint-DK_20220119130003	s	English	Neutral	neutral positive	2.590	1	36	43	2	
ParlaMint-DK_20220119130003.seg1.4	ParlaMint-DK_20220119130003	s	English	Neutral	neutral negative	2.157	1	77	93	7	
ParlaMint-DK_20220119130003.seg1.5	ParlaMint-DK_20220119130003	s	English	Neutral	neutral positive	2.510	1	12	15	0	
ParlaMint-DK_20220119130038	ParlaMint-DK-en_2022-01-19-20211-M47	u	English	-	-	-	2	25	30	3	
ParlaMint-DK_20220119130038.seg2.1	ParlaMint-DK_20220119130038	s	English	Neutral	neutral positive	3.184	1	16	17	1	
ParlaMint-DK_20220119130038.seg2.2	ParlaMint-DK_20220119130038	s	English	Neutral	neutral positive	2.755	1	9	13	2	
ParlaMint-DK_20220119130048	ParlaMint-DK-en_2022-01-19-20211-M47	u	English	-	-	-	1	4	5	0	
ParlaMint-DK_20220119130048.seg3.1	ParlaMint-DK_20220119130048	s	English	Neutral	neutral positive	2.884	1	4	5	0	
ParlaMint-DK_20220119130050	ParlaMint-DK-en_2022-01-19-20211-M47	u	English	-	-	-	2	91	97	2	
ParlaMint-DK_20220119130050.seg4.1	ParlaMint-DK_20220119130050	s	English	Positive	mixed positive	4.392	1	3	5	0	
ParlaMint-DK_20220119130050.seg4.2	ParlaMint-DK_20220119130050	s	English	Negative	negative	0.273	1	88	92	2	
ParlaMint-DK_20220119130127	ParlaMint-DK-en_2022-01-19-20211-M47	u	English	-	-	-	1	2	3	0	
ParlaMint-DK_20220119130127.seg5.1	ParlaMint-DK_20220119130127	s	English	Neutral	neutral positive	3.374	1	2	3	0	
ParlaMint-DK_20220119130129	ParlaMint-DK-en_2022-01-19-20211-M47	u	English	-	-	-	12	428	473	2	
ParlaMint-DK_20220119130129.seg6.1	ParlaMint-DK_20220119130129	s	English	Neutral	neutral negative	2.089	1	13	17	0	
ParlaMint-DK_20220119130129.seg6.2	ParlaMint-DK_20220119130129	s	English	Negative	negative	-0.017	1	42	45	1	
ParlaMint-DK_20220119130129.seg6.3	ParlaMint-DK_20220119130129	s	English	Negative	mixed negative	0.561	1	40	43	0	
ParlaMint-DK_20220119130129.seg6.4	ParlaMint-DK_20220119130129	s	English	Negative	negative	0.199	1	27	30	0	
ParlaMint-DK_20220119130129.seg6.5	ParlaMint-DK_20220119130129	s	English	Neutral	neutral negative	1.988	1	47	52	0	
ParlaMint-DK_20220119130129.seg6.6	ParlaMint-DK_20220119130129	s	English	Positive	positive	5.093	1	30	33	1	
ParlaMint-DK_20220119130129.seg6.7	ParlaMint-DK_20220119130129	s	English	Neutral	neutral positive	3.191	1	13	14	0	
ParlaMint-DK_20220119130129.seg6.8	ParlaMint-DK_20220119130129	s	English	Positive	mixed positive	4.282	1	91	104	0	
ParlaMint-DK_20220119130129.seg6.9	ParlaMint-DK_20220119130129	s	English	Negative	mixed negative	0.839	1	81	87	0	
ParlaMint-DK_20220119130129.seg6.10	ParlaMint-DK_20220119130129	s	English	Negative	negative	0.219	1	9	10	0	
ParlaMint-DK_20220119130129.seg6.11	ParlaMint-DK_20220119130129	s	English	Positive	mixed positive	3.702	1	15	16	0	
ParlaMint-DK_20220119130129.seg6.12	ParlaMint-DK_20220119130129	s	English	Positive	mixed positive	4.274	1	20	22	0	
ParlaMint-DK_20220119130332	ParlaMint-DK-en_2022-01-19-20211-M47	u	English	-	-	-	1	3	4	1	
ParlaMint-DK_20220119130332.seg7.1	ParlaMint-DK_20220119130332	s	English	Neutral	neutral positive	3.447	1	3	4	1	
ParlaMint-DK_20220119130333	ParlaMint-DK-en_2022-01-19-20211-M47	u	English	-	-	-	10	466	506	5	
ParlaMint-DK_20220119130333.seg8.1	ParlaMint-DK_20220119130333	s	English	Positive	positive	4.947	1	42	48	1	
ParlaMint-DK_20220119130333.seg8.2	ParlaMint-DK_20220119130333	s	English	Positive	mixed positive	3.590	1	8	9	0	
ParlaMint-DK_20220119130333.seg8.3	ParlaMint-DK_20220119130333	s	English	Negative	negative	0.206	1	69	76	0	
ParlaMint-DK_20220119130333.seg8.4	ParlaMint-DK_20220119130333	s	English	Negative	mixed negative	0.682	1	25	28	0	
ParlaMint-DK_20220119130333.seg8.5	ParlaMint-DK_20220119130333	s	English	Negative	negative	0.155	1	45	49	0	
ParlaMint-DK_20220119130333.seg8.6	ParlaMint-DK_20220119130333	s	English	Negative	mixed negative	1.190	1	33	36	0	
ParlaMint-DK_20220119130333.seg8.7	ParlaMint-DK_20220119130333	s	English	Negative	mixed negative	1.075	1	61	66	2	
ParlaMint-DK_20220119130333.seg8.8	ParlaMint-DK_20220119130333	s	English	Neutral	neutral positive	2.688	1	76	80	1	
ParlaMint-DK_20220119130333.seg8.9	ParlaMint-DK_20220119130333	s	English	Negative	negative	0.390	1	51	54	0	
