ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220209130003	ParlaMint-DK-en_2022-02-09-20211-M59	u	English	-	-	-	20	464	553	43	
ParlaMint-DK_20220209130003.seg1.1	ParlaMint-DK_20220209130003	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220209130003.seg1.2	ParlaMint-DK_20220209130003	s	English	Neutral	neutral negative	2.310	1	67	82	7	
ParlaMint-DK_20220209130003.seg1.3	ParlaMint-DK_20220209130003	s	English	Neutral	neutral negative	2.339	1	29	35	1	
ParlaMint-DK_20220209130003.seg1.4	ParlaMint-DK_20220209130003	s	English	Neutral	neutral negative	2.409	1	33	40	3	
ParlaMint-DK_20220209130003.seg1.5	ParlaMint-DK_20220209130003	s	English	Neutral	neutral positive	2.573	1	27	34	4	
ParlaMint-DK_20220209130003.seg1.6	ParlaMint-DK_20220209130003	s	English	Neutral	neutral positive	2.611	1	17	23	2	
ParlaMint-DK_20220209130003.seg1.7	ParlaMint-DK_20220209130003	s	English	Neutral	neutral negative	2.448	1	38	46	6	
ParlaMint-DK_20220209130003.seg1.8	ParlaMint-DK_20220209130003	s	English	Neutral	neutral positive	2.611	1	8	10	0	
ParlaMint-DK_20220209130003.seg1.9	ParlaMint-DK_20220209130003	s	English	Neutral	neutral positive	2.590	1	24	29	3	
ParlaMint-DK_20220209130003.seg1.10	ParlaMint-DK_20220209130003	s	English	Neutral	neutral positive	2.557	1	20	25	2	
ParlaMint-DK_20220209130003.seg1.11	ParlaMint-DK_20220209130003	s	English	Neutral	neutral negative	2.375	1	25	28	2	
ParlaMint-DK_20220209130003.seg1.12	ParlaMint-DK_20220209130003	s	English	Neutral	neutral positive	3.091	1	6	9	2	
ParlaMint-DK_20220209130003.seg1.13	ParlaMint-DK_20220209130003	s	English	Neutral	neutral negative	2.364	1	31	35	0	
ParlaMint-DK_20220209130003.seg1.14	ParlaMint-DK_20220209130003	s	English	Neutral	neutral negative	2.460	1	12	15	0	
ParlaMint-DK_20220209130003.seg1.15	ParlaMint-DK_20220209130003	s	English	Neutral	neutral positive	2.599	1	39	40	4	
ParlaMint-DK_20220209130003.seg1.16	ParlaMint-DK_20220209130003	s	English	Positive	mixed positive	3.774	1	6	7	0	
ParlaMint-DK_20220209130003.seg1.17	ParlaMint-DK_20220209130003	s	English	Neutral	neutral positive	2.776	1	31	34	4	
ParlaMint-DK_20220209130003.seg1.18	ParlaMint-DK_20220209130003	s	English	Positive	mixed positive	3.774	1	6	7	0	
ParlaMint-DK_20220209130003.seg1.19	ParlaMint-DK_20220209130003	s	English	Neutral	neutral positive	2.784	1	18	22	1	
ParlaMint-DK_20220209130003.seg1.20	ParlaMint-DK_20220209130003	s	English	Neutral	neutral negative	1.942	1	23	27	2	
