ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220519101511	ParlaMint-DK-en_2022-05-19-20211-M113	u	English	-	-	-	1	4	5	0	
ParlaMint-DK_20220519101511.seg1.1	ParlaMint-DK_20220519101511	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220519101518	ParlaMint-DK-en_2022-05-19-20211-M113	u	English	-	-	-	1	27	30	1	
ParlaMint-DK_20220519101518.seg2.1	ParlaMint-DK_20220519101518	s	English	Neutral	neutral negative	2.064	1	27	30	1	
ParlaMint-DK_20220519101535	ParlaMint-DK-en_2022-05-19-20211-M113	u	English	-	-	-	5	78	109	14	
ParlaMint-DK_20220519101535.seg3.1	ParlaMint-DK_20220519101535	s	English	Neutral	neutral positive	2.964	1	8	9	0	
ParlaMint-DK_20220519101535.seg3.2	ParlaMint-DK_20220519101535	s	English	Neutral	neutral positive	2.673	1	28	30	1	
ParlaMint-DK_20220519101535.seg3.3	ParlaMint-DK_20220519101535	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220519101535.seg3.4	ParlaMint-DK_20220519101535	s	English	Neutral	neutral positive	2.540	1	34	60	13	
ParlaMint-DK_20220519101535.seg3.5	ParlaMint-DK_20220519101535	s	English	Positive	mixed positive	4.445	1	4	5	0	
ParlaMint-DK_20220519101620	ParlaMint-DK-en_2022-05-19-20211-M113	u	English	-	-	-	8	158	225	36	
ParlaMint-DK_20220519101620.seg4.1	ParlaMint-DK_20220519101620	s	English	Neutral	neutral positive	2.892	1	17	18	0	
ParlaMint-DK_20220519101620.seg4.2	ParlaMint-DK_20220519101620	s	English	Neutral	neutral positive	3.431	1	4	5	0	
ParlaMint-DK_20220519101620.seg4.3	ParlaMint-DK_20220519101620	s	English	Neutral	neutral positive	2.517	1	34	46	7	
ParlaMint-DK_20220519101620.seg4.4	ParlaMint-DK_20220519101620	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220519101620.seg4.5	ParlaMint-DK_20220519101620	s	English	Negative	mixed negative	1.426	1	35	59	11	
ParlaMint-DK_20220519101620.seg4.6	ParlaMint-DK_20220519101620	s	English	Neutral	neutral positive	3.349	1	7	8	1	
ParlaMint-DK_20220519101620.seg4.7	ParlaMint-DK_20220519101620	s	English	Neutral	neutral negative	1.727	1	53	79	17	
ParlaMint-DK_20220519101620.seg4.8	ParlaMint-DK_20220519101620	s	English	Neutral	neutral positive	3.227	1	4	5	0	
ParlaMint-DK_20220519101730	ParlaMint-DK-en_2022-05-19-20211-M113	u	English	-	-	-	15	263	390	58	
ParlaMint-DK_20220519101730.seg5.1	ParlaMint-DK_20220519101730	s	English	Neutral	neutral positive	2.892	1	17	18	0	
ParlaMint-DK_20220519101730.seg5.2	ParlaMint-DK_20220519101730	s	English	Neutral	neutral positive	3.431	1	4	5	0	
ParlaMint-DK_20220519101730.seg5.3	ParlaMint-DK_20220519101730	s	English	Neutral	neutral negative	2.487	1	30	39	5	
ParlaMint-DK_20220519101730.seg5.4	ParlaMint-DK_20220519101730	s	English	Neutral	neutral positive	2.637	1	8	8	0	
ParlaMint-DK_20220519101730.seg5.5	ParlaMint-DK_20220519101730	s	English	Negative	mixed negative	1.274	1	35	61	11	
ParlaMint-DK_20220519101730.seg5.6	ParlaMint-DK_20220519101730	s	English	Negative	mixed negative	1.133	1	7	8	0	
ParlaMint-DK_20220519101730.seg5.7	ParlaMint-DK_20220519101730	s	English	Neutral	neutral negative	2.438	1	45	67	14	
ParlaMint-DK_20220519101730.seg5.8	ParlaMint-DK_20220519101730	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220519101730.seg5.9	ParlaMint-DK_20220519101730	s	English	Neutral	neutral negative	1.728	1	35	62	13	
ParlaMint-DK_20220519101730.seg5.10	ParlaMint-DK_20220519101730	s	English	Negative	mixed negative	1.133	1	7	8	0	
ParlaMint-DK_20220519101730.seg5.11	ParlaMint-DK_20220519101730	s	English	Neutral	neutral negative	2.498	1	19	27	3	
ParlaMint-DK_20220519101730.seg5.12	ParlaMint-DK_20220519101730	s	English	Neutral	neutral positive	2.751	1	4	5	0	
ParlaMint-DK_20220519101730.seg5.13	ParlaMint-DK_20220519101730	s	English	Negative	mixed negative	1.444	1	37	64	12	
ParlaMint-DK_20220519101730.seg5.14	ParlaMint-DK_20220519101730	s	English	Negative	mixed negative	1.133	1	7	8	0	
ParlaMint-DK_20220519101730.seg5.15	ParlaMint-DK_20220519101730	s	English	Neutral	neutral positive	3.227	1	4	5	0	
ParlaMint-DK_20220519101906	ParlaMint-DK-en_2022-05-19-20211-M113	u	English	-	-	-	3	22	26	0	
ParlaMint-DK_20220519101906.seg6.1	ParlaMint-DK_20220519101906	s	English	Neutral	neutral positive	2.533	1	5	6	0	
ParlaMint-DK_20220519101906.seg6.2	ParlaMint-DK_20220519101906	s	English	Neutral	neutral positive	2.672	1	5	6	0	
ParlaMint-DK_20220519101906.seg6.3	ParlaMint-DK_20220519101906	s	English	Neutral	neutral negative	2.171	1	12	14	0	
ParlaMint-DK_20220519101921	ParlaMint-DK-en_2022-05-19-20211-M113	u	English	-	-	-	4	74	102	13	
ParlaMint-DK_20220519101921.seg7.1	ParlaMint-DK_20220519101921	s	English	Neutral	neutral positive	2.699	1	19	20	0	
ParlaMint-DK_20220519101921.seg7.2	ParlaMint-DK_20220519101921	s	English	Neutral	neutral positive	2.637	1	8	8	0	
ParlaMint-DK_20220519101921.seg7.3	ParlaMint-DK_20220519101921	s	English	Neutral	neutral positive	2.540	1	34	60	13	
ParlaMint-DK_20220519101921.seg7.4	ParlaMint-DK_20220519101921	s	English	Neutral	neutral positive	3.360	1	13	14	0	
ParlaMint-DK_20220519101942	ParlaMint-DK-en_2022-05-19-20211-M113	u	English	-	-	-	3	22	26	0	
ParlaMint-DK_20220519101942.seg8.1	ParlaMint-DK_20220519101942	s	English	Neutral	neutral positive	2.533	1	5	6	0	
ParlaMint-DK_20220519101942.seg8.2	ParlaMint-DK_20220519101942	s	English	Neutral	neutral positive	2.672	1	5	6	0	
