ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220118130001	ParlaMint-DK-en_2022-01-18-20211-M46	u	English	-	-	-	20	401	476	18	
ParlaMint-DK_20220118130001.seg1.1	ParlaMint-DK_20220118130001	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220118130001.seg1.2	ParlaMint-DK_20220118130001	s	English	Neutral	neutral negative	2.390	1	11	16	2	
ParlaMint-DK_20220118130001.seg1.3	ParlaMint-DK_20220118130001	s	English	Neutral	neutral negative	1.581	1	39	43	0	
ParlaMint-DK_20220118130001.seg1.4	ParlaMint-DK_20220118130001	s	English	Neutral	neutral positive	3.195	1	5	8	2	
ParlaMint-DK_20220118130001.seg1.5	ParlaMint-DK_20220118130001	s	English	Neutral	neutral positive	2.759	1	23	27	1	
ParlaMint-DK_20220118130001.seg1.6	ParlaMint-DK_20220118130001	s	English	Neutral	neutral negative	1.733	1	60	71	6	
ParlaMint-DK_20220118130001.seg1.7	ParlaMint-DK_20220118130001	s	English	Neutral	neutral negative	2.410	1	11	13	0	
ParlaMint-DK_20220118130001.seg1.8	ParlaMint-DK_20220118130001	s	English	Negative	mixed negative	1.301	1	39	45	3	
ParlaMint-DK_20220118130001.seg1.9	ParlaMint-DK_20220118130001	s	English	Neutral	neutral positive	3.029	1	2	4	0	
ParlaMint-DK_20220118130001.seg1.10	ParlaMint-DK_20220118130001	s	English	Neutral	neutral positive	2.760	1	10	11	0	
ParlaMint-DK_20220118130001.seg1.11	ParlaMint-DK_20220118130001	s	English	Neutral	neutral negative	1.594	1	13	15	0	
ParlaMint-DK_20220118130001.seg1.12	ParlaMint-DK_20220118130001	s	English	Neutral	neutral negative	1.839	1	80	91	2	
ParlaMint-DK_20220118130001.seg1.13	ParlaMint-DK_20220118130001	s	English	Neutral	neutral positive	3.158	1	2	5	0	
ParlaMint-DK_20220118130001.seg1.14	ParlaMint-DK_20220118130001	s	English	Neutral	neutral negative	2.380	1	6	7	0	
ParlaMint-DK_20220118130001.seg1.15	ParlaMint-DK_20220118130001	s	English	Neutral	neutral positive	2.550	1	29	37	1	
ParlaMint-DK_20220118130001.seg1.16	ParlaMint-DK_20220118130001	s	English	Neutral	neutral positive	2.723	1	11	14	0	
ParlaMint-DK_20220118130001.seg1.17	ParlaMint-DK_20220118130001	s	English	Neutral	neutral negative	2.426	1	8	11	0	
ParlaMint-DK_20220118130001.seg1.18	ParlaMint-DK_20220118130001	s	English	Neutral	neutral negative	1.961	1	17	18	1	
ParlaMint-DK_20220118130001.seg1.19	ParlaMint-DK_20220118130001	s	English	Negative	mixed negative	0.810	1	17	20	0	
ParlaMint-DK_20220118130001.seg1.20	ParlaMint-DK_20220118130001	s	English	Neutral	neutral positive	3.146	1	14	15	0	
ParlaMint-DK_20220118130215	ParlaMint-DK-en_2022-01-18-20211-M46	u	English	-	-	-	15	215	297	27	
ParlaMint-DK_20220118130215.seg2.1	ParlaMint-DK_20220118130215	s	English	Neutral	neutral positive	2.892	1	17	18	0	
ParlaMint-DK_20220118130215.seg2.2	ParlaMint-DK_20220118130215	s	English	Neutral	neutral positive	3.431	1	4	5	0	
