ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220602100008	ParlaMint-DK-en_2022-06-02-20211-M118	u	English	-	-	-	1	4	5	0	
ParlaMint-DK_20220602100008.seg1.1	ParlaMint-DK_20220602100008	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220602100014	ParlaMint-DK-en_2022-06-02-20211-M118	u	English	-	-	-	3	26	30	0	
ParlaMint-DK_20220602100014.seg2.1	ParlaMint-DK_20220602100014	s	English	Neutral	neutral positive	2.757	1	4	5	0	
ParlaMint-DK_20220602100014.seg2.2	ParlaMint-DK_20220602100014	s	English	Neutral	neutral positive	2.672	1	5	6	0	
ParlaMint-DK_20220602100014.seg2.3	ParlaMint-DK_20220602100014	s	English	Neutral	neutral negative	2.361	1	17	19	0	
ParlaMint-DK_20220602100033	ParlaMint-DK-en_2022-06-02-20211-M118	u	English	-	-	-	5	93	124	8	
ParlaMint-DK_20220602100033.seg3.1	ParlaMint-DK_20220602100033	s	English	Neutral	neutral negative	1.853	1	66	93	8	
ParlaMint-DK_20220602100033.seg3.2	ParlaMint-DK_20220602100033	s	English	Positive	mixed positive	4.119	1	3	4	0	
ParlaMint-DK_20220602100033.seg3.3	ParlaMint-DK_20220602100033	s	English	Neutral	neutral positive	2.774	1	17	18	0	
ParlaMint-DK_20220602100033.seg3.4	ParlaMint-DK_20220602100033	s	English	Neutral	neutral positive	3.126	1	4	5	0	
ParlaMint-DK_20220602100033.seg3.5	ParlaMint-DK_20220602100033	s	English	Positive	mixed positive	4.075	1	3	4	0	
ParlaMint-DK_20220602100054	ParlaMint-DK-en_2022-06-02-20211-M118	u	English	-	-	-	2	27	30	1	
ParlaMint-DK_20220602100054.seg4.1	ParlaMint-DK_20220602100054	s	English	Neutral	neutral negative	2.339	1	10	11	0	
ParlaMint-DK_20220602100054.seg4.2	ParlaMint-DK_20220602100054	s	English	Neutral	neutral negative	2.455	1	17	19	1	
