ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220303100001	ParlaMint-DK-en_2022-03-03-20211-M71	u	English	-	-	-	1	4	5	0	
ParlaMint-DK_20220303100001.seg1.1	ParlaMint-DK_20220303100001	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220303100009	ParlaMint-DK-en_2022-03-03-20211-M71	u	English	-	-	-	36	577	641	46	
ParlaMint-DK_20220303100009.seg2.1	ParlaMint-DK_20220303100009	s	English	Neutral	neutral positive	2.571	1	21	24	1	
ParlaMint-DK_20220303100009.seg2.2	ParlaMint-DK_20220303100009	s	English	Neutral	neutral positive	2.736	1	13	15	1	
ParlaMint-DK_20220303100009.seg2.3	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.302	1	18	19	2	
ParlaMint-DK_20220303100009.seg2.4	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.123	1	14	15	2	
ParlaMint-DK_20220303100009.seg2.5	ParlaMint-DK_20220303100009	s	English	Neutral	neutral positive	2.502	1	9	12	2	
ParlaMint-DK_20220303100009.seg2.6	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.412	1	11	12	0	
ParlaMint-DK_20220303100009.seg2.7	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.305	1	13	14	1	
ParlaMint-DK_20220303100009.seg2.8	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.173	1	13	16	1	
ParlaMint-DK_20220303100009.seg2.9	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.104	1	16	18	1	
ParlaMint-DK_20220303100009.seg2.10	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.360	1	16	19	2	
ParlaMint-DK_20220303100009.seg2.11	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.211	1	5	7	0	
ParlaMint-DK_20220303100009.seg2.12	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.181	1	18	20	0	
ParlaMint-DK_20220303100009.seg2.13	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.243	1	11	12	0	
ParlaMint-DK_20220303100009.seg2.14	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.227	1	17	18	2	
ParlaMint-DK_20220303100009.seg2.15	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.304	1	18	22	1	
ParlaMint-DK_20220303100009.seg2.16	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.316	1	24	27	0	
ParlaMint-DK_20220303100009.seg2.17	ParlaMint-DK_20220303100009	s	English	Neutral	neutral positive	2.919	1	10	11	1	
ParlaMint-DK_20220303100009.seg2.18	ParlaMint-DK_20220303100009	s	English	Negative	mixed negative	0.561	1	15	16	0	
ParlaMint-DK_20220303100009.seg2.19	ParlaMint-DK_20220303100009	s	English	Neutral	neutral positive	2.936	1	9	11	0	
ParlaMint-DK_20220303100009.seg2.20	ParlaMint-DK_20220303100009	s	English	Positive	positive	5.494	1	10	11	1	
ParlaMint-DK_20220303100009.seg2.21	ParlaMint-DK_20220303100009	s	English	Negative	negative	0.068	1	11	12	1	
ParlaMint-DK_20220303100009.seg2.22	ParlaMint-DK_20220303100009	s	English	Neutral	neutral negative	1.946	1	10	11	0	
ParlaMint-DK_20220303100009.seg2.23	ParlaMint-DK_20220303100009	s	English	Neutral	neutral negative	1.834	1	12	14	3	
ParlaMint-DK_20220303100009.seg2.24	ParlaMint-DK_20220303100009	s	English	Neutral	neutral positive	3.374	1	11	12	1	
