ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220421100001	ParlaMint-DK-en_2022-04-21-20211-M93	u	English	-	-	-	8	225	317	53	
ParlaMint-DK_20220421100001.seg1.1	ParlaMint-DK_20220421100001	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220421100001.seg1.2	ParlaMint-DK_20220421100001	s	English	Neutral	neutral positive	2.837	1	31	36	3	
ParlaMint-DK_20220421100001.seg1.3	ParlaMint-DK_20220421100001	s	English	Neutral	neutral negative	2.039	1	21	24	1	
ParlaMint-DK_20220421100001.seg1.4	ParlaMint-DK_20220421100001	s	English	Neutral	neutral negative	2.065	1	101	174	46	
ParlaMint-DK_20220421100001.seg1.5	ParlaMint-DK_20220421100001	s	English	Neutral	neutral negative	2.466	1	12	15	0	
ParlaMint-DK_20220421100001.seg1.6	ParlaMint-DK_20220421100001	s	English	Neutral	neutral positive	2.657	1	41	45	3	
ParlaMint-DK_20220421100001.seg1.7	ParlaMint-DK_20220421100001	s	English	Neutral	neutral positive	3.051	1	2	4	0	
ParlaMint-DK_20220421100001.seg1.8	ParlaMint-DK_20220421100001	s	English	Neutral	neutral positive	2.764	1	13	14	0	
ParlaMint-DK_20220421100118	ParlaMint-DK-en_2022-04-21-20211-M93	u	English	-	-	-	6	44	51	0	
ParlaMint-DK_20220421100118.seg2.1	ParlaMint-DK_20220421100118	s	English	Neutral	neutral positive	2.533	1	5	6	0	
ParlaMint-DK_20220421100118.seg2.2	ParlaMint-DK_20220421100118	s	English	Neutral	neutral positive	2.672	1	5	6	0	
ParlaMint-DK_20220421100118.seg2.3	ParlaMint-DK_20220421100118	s	English	Neutral	neutral negative	2.288	1	10	12	0	
ParlaMint-DK_20220421100118.seg2.4	ParlaMint-DK_20220421100118	s	English	Neutral	neutral positive	2.774	1	17	18	0	
ParlaMint-DK_20220421100118.seg2.5	ParlaMint-DK_20220421100118	s	English	Neutral	neutral positive	3.320	1	4	5	0	
ParlaMint-DK_20220421100118.seg2.6	ParlaMint-DK_20220421100118	s	English	Positive	mixed positive	4.075	1	3	4	0	
ParlaMint-DK_20220421100141	ParlaMint-DK-en_2022-04-21-20211-M93	u	English	-	-	-	3	47	52	2	
ParlaMint-DK_20220421100141.seg3.1	ParlaMint-DK_20220421100141	s	English	Neutral	neutral negative	2.339	1	10	11	0	
ParlaMint-DK_20220421100141.seg3.2	ParlaMint-DK_20220421100141	s	English	Neutral	neutral positive	2.608	1	24	27	1	
ParlaMint-DK_20220421100141.seg3.3	ParlaMint-DK_20220421100141	s	English	Neutral	neutral positive	2.825	1	13	14	1	
