ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220112130006	ParlaMint-DK-en_2022-01-12-20211-M44	u	English	-	-	-	4	29	33	1	
ParlaMint-DK_20220112130006.seg1.1	ParlaMint-DK_20220112130006	s	English	Positive	mixed positive	3.826	1	4	5	0	
ParlaMint-DK_20220112130006.seg1.2	ParlaMint-DK_20220112130006	s	English	Neutral	neutral positive	3.262	1	18	20	1	
ParlaMint-DK_20220112130006.seg1.3	ParlaMint-DK_20220112130006	s	English	Neutral	neutral positive	3.084	1	1	2	0	
ParlaMint-DK_20220112130006.seg1.4	ParlaMint-DK_20220112130006	s	English	Neutral	neutral positive	2.688	1	6	6	0	
ParlaMint-DK_20220112130021	ParlaMint-DK-en_2022-01-12-20211-M44	u	English	-	-	-	4	49	57	1	
ParlaMint-DK_20220112130021.seg2.1	ParlaMint-DK_20220112130021	s	English	Neutral	neutral negative	2.194	1	15	16	0	
ParlaMint-DK_20220112130021.seg2.2	ParlaMint-DK_20220112130021	s	English	Neutral	neutral negative	2.466	1	12	13	0	
ParlaMint-DK_20220112130021.seg2.3	ParlaMint-DK_20220112130021	s	English	Neutral	neutral positive	2.970	1	19	24	1	
ParlaMint-DK_20220112130021.seg2.4	ParlaMint-DK_20220112130021	s	English	Positive	mixed positive	3.960	1	3	4	0	
ParlaMint-DK_20220112130051	ParlaMint-DK-en_2022-01-12-20211-M44	u	English	-	-	-	21	429	482	13	
ParlaMint-DK_20220112130051.seg3.1	ParlaMint-DK_20220112130051	s	English	Positive	mixed positive	3.926	1	5	6	0	
ParlaMint-DK_20220112130051.seg3.2	ParlaMint-DK_20220112130051	s	English	Negative	mixed negative	1.212	1	40	47	8	
ParlaMint-DK_20220112130051.seg3.3	ParlaMint-DK_20220112130051	s	English	Negative	negative	0.141	1	29	33	0	
ParlaMint-DK_20220112130051.seg3.4	ParlaMint-DK_20220112130051	s	English	Negative	mixed negative	1.020	1	30	32	1	
ParlaMint-DK_20220112130051.seg3.5	ParlaMint-DK_20220112130051	s	English	Positive	mixed positive	3.970	1	31	35	0	
ParlaMint-DK_20220112130051.seg3.6	ParlaMint-DK_20220112130051	s	English	Neutral	neutral negative	2.264	1	5	6	0	
ParlaMint-DK_20220112130051.seg3.7	ParlaMint-DK_20220112130051	s	English	Negative	mixed negative	0.601	1	19	21	0	
ParlaMint-DK_20220112130051.seg3.8	ParlaMint-DK_20220112130051	s	English	Negative	negative	0.138	1	4	6	0	
ParlaMint-DK_20220112130051.seg3.9	ParlaMint-DK_20220112130051	s	English	Negative	negative	0.110	1	30	33	1	
ParlaMint-DK_20220112130051.seg3.10	ParlaMint-DK_20220112130051	s	English	Negative	negative	0.256	1	16	18	1	
ParlaMint-DK_20220112130051.seg3.11	ParlaMint-DK_20220112130051	s	English	Neutral	neutral positive	3.409	1	13	14	1	
ParlaMint-DK_20220112130051.seg3.12	ParlaMint-DK_20220112130051	s	English	Neutral	neutral positive	2.504	1	18	21	0	
ParlaMint-DK_20220112130051.seg3.13	ParlaMint-DK_20220112130051	s	English	Positive	mixed positive	3.762	1	10	13	0	
ParlaMint-DK_20220112130051.seg3.14	ParlaMint-DK_20220112130051	s	English	Negative	negative	0.355	1	45	51	0	
ParlaMint-DK_20220112130051.seg3.15	ParlaMint-DK_20220112130051	s	English	Negative	negative	0.403	1	5	6	0	
ParlaMint-DK_20220112130051.seg3.16	ParlaMint-DK_20220112130051	s	English	Negative	negative	0.406	1	14	15	0	
ParlaMint-DK_20220112130051.seg3.17	ParlaMint-DK_20220112130051	s	English	Negative	negative	0.169	1	16	19	0	
ParlaMint-DK_20220112130051.seg3.18	ParlaMint-DK_20220112130051	s	English	Neutral	neutral positive	2.576	1	46	48	0	
ParlaMint-DK_20220112130051.seg3.19	ParlaMint-DK_20220112130051	s	English	Positive	mixed positive	4.307	1	19	22	0	
ParlaMint-DK_20220112130051.seg3.20	ParlaMint-DK_20220112130051	s	English	Negative	negative	-0.018	1	24	25	1	
ParlaMint-DK_20220112130051.seg3.21	ParlaMint-DK_20220112130051	s	English	Positive	mixed positive	4.420	1	10	11	0	
ParlaMint-DK_20220112130258	ParlaMint-DK-en_2022-01-12-20211-M44	u	English	-	-	-	5	31	36	0	
ParlaMint-DK_20220112130258.seg4.1	ParlaMint-DK_20220112130258	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220112130258.seg4.2	ParlaMint-DK_20220112130258	s	English	Neutral	neutral positive	3.422	1	4	5	0	
ParlaMint-DK_20220112130258.seg4.3	ParlaMint-DK_20220112130258	s	English	Neutral	neutral positive	3.174	1	18	19	0	
ParlaMint-DK_20220112130258.seg4.4	ParlaMint-DK_20220112130258	s	English	Positive	mixed positive	4.234	1	2	3	0	
