Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-DK-en_2022-02-25-20211-M68	ParlaMint-DK_20220225100001	Hansard of the session of the Danish Parliament (Folketinget), 20211, M68 (2022-02-25), preliminary version	2022-02-25	Unicameralism	Regeringen Mette Frederiksen	20211	M68	-	-	COVID,War	English	Chairperson	MP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	TorpTrine	Torp, Trine	F	1970	Health
ParlaMint-DK-en_2022-02-25-20211-M68	ParlaMint-DK_20220225100233	Hansard of the session of the Danish Parliament (Folketinget), 20211, M68 (2022-02-25), preliminary version	2022-02-25	Unicameralism	Regeringen Mette Frederiksen	20211	M68	-	-	COVID,War	English	Chairperson	MP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	TorpTrine	Torp, Trine	F	1970	Other
ParlaMint-DK-en_2022-02-25-20211-M68	ParlaMint-DK_20220225100247	Hansard of the session of the Danish Parliament (Folketinget), 20211, M68 (2022-02-25), preliminary version	2022-02-25	Unicameralism	Regeringen Mette Frederiksen	20211	M68	-	-	COVID,War	English	Regular	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	PaulinAnne	Paulin, Anne	F	1988	Energy
ParlaMint-DK-en_2022-02-25-20211-M68	ParlaMint-DK_20220225100356	Hansard of the session of the Danish Parliament (Folketinget), 20211, M68 (2022-02-25), preliminary version	2022-02-25	Unicameralism	Regeringen Mette Frederiksen	20211	M68	-	-	COVID,War	English	Chairperson	MP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	TorpTrine	Torp, Trine	F	1970	Other
ParlaMint-DK-en_2022-02-25-20211-M68	ParlaMint-DK_20220225100405	Hansard of the session of the Danish Parliament (Folketinget), 20211, M68 (2022-02-25), preliminary version	2022-02-25	Unicameralism	Regeringen Mette Frederiksen	20211	M68	-	-	COVID,War	English	Regular	MP	notMinister	V	Venstre	Opposition	Centre-right	KissmeyerCarsten	Kissmeyer, Carsten	M	1953	Energy
ParlaMint-DK-en_2022-02-25-20211-M68	ParlaMint-DK_20220225100608	Hansard of the session of the Danish Parliament (Folketinget), 20211, M68 (2022-02-25), preliminary version	2022-02-25	Unicameralism	Regeringen Mette Frederiksen	20211	M68	-	-	COVID,War	English	Chairperson	MP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	TorpTrine	Torp, Trine	F	1970	Other
ParlaMint-DK-en_2022-02-25-20211-M68	ParlaMint-DK_20220225100619	Hansard of the session of the Danish Parliament (Folketinget), 20211, M68 (2022-02-25), preliminary version	2022-02-25	Unicameralism	Regeringen Mette Frederiksen	20211	M68	-	-	COVID,War	English	Regular	MP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	MunkSigne	Munk, Signe	F	1990	Energy
ParlaMint-DK-en_2022-02-25-20211-M68	ParlaMint-DK_20220225100835	Hansard of the session of the Danish Parliament (Folketinget), 20211, M68 (2022-02-25), preliminary version	2022-02-25	Unicameralism	Regeringen Mette Frederiksen	20211	M68	-	-	COVID,War	English	Chairperson	MP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	TorpTrine	Torp, Trine	F	1970	Other
ParlaMint-DK-en_2022-02-25-20211-M68	ParlaMint-DK_20220225100847	Hansard of the session of the Danish Parliament (Folketinget), 20211, M68 (2022-02-25), preliminary version	2022-02-25	Unicameralism	Regeringen Mette Frederiksen	20211	M68	-	-	COVID,War	English	Regular	MP	notMinister	EL	Enhedslisten	-	Left to far-left	RasmussenSørenEgge	Rasmussen, Søren Egge	M	1961	Energy
ParlaMint-DK-en_2022-02-25-20211-M68	ParlaMint-DK_20220225101158	Hansard of the session of the Danish Parliament (Folketinget), 20211, M68 (2022-02-25), preliminary version	2022-02-25	Unicameralism	Regeringen Mette Frederiksen	20211	M68	-	-	COVID,War	English	Chairperson	MP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	TorpTrine	Torp, Trine	F	1970	Other
