Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-DK-en_2022-04-28-20211-M100	ParlaMint-DK_20220428101529	Hansard of the session of the Danish Parliament (Folketinget), 20211, M100 (2022-04-28), preliminary version	2022-04-28	Unicameralism	Regeringen Mette Frederiksen	20211	M100	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Immigration
ParlaMint-DK-en_2022-04-28-20211-M100	ParlaMint-DK_20220428101616	Hansard of the session of the Danish Parliament (Folketinget), 20211, M100 (2022-04-28), preliminary version	2022-04-28	Unicameralism	Regeringen Mette Frederiksen	20211	M100	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-04-28-20211-M100	ParlaMint-DK_20220428101626	Hansard of the session of the Danish Parliament (Folketinget), 20211, M100 (2022-04-28), preliminary version	2022-04-28	Unicameralism	Regeringen Mette Frederiksen	20211	M100	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-04-28-20211-M100	ParlaMint-DK_20220428101656	Hansard of the session of the Danish Parliament (Folketinget), 20211, M100 (2022-04-28), preliminary version	2022-04-28	Unicameralism	Regeringen Mette Frederiksen	20211	M100	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-04-28-20211-M100	ParlaMint-DK_20220428101713	Hansard of the session of the Danish Parliament (Folketinget), 20211, M100 (2022-04-28), preliminary version	2022-04-28	Unicameralism	Regeringen Mette Frederiksen	20211	M100	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-04-28-20211-M100	ParlaMint-DK_20220428101735	Hansard of the session of the Danish Parliament (Folketinget), 20211, M100 (2022-04-28), preliminary version	2022-04-28	Unicameralism	Regeringen Mette Frederiksen	20211	M100	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-04-28-20211-M100	ParlaMint-DK_20220428101802	Hansard of the session of the Danish Parliament (Folketinget), 20211, M100 (2022-04-28), preliminary version	2022-04-28	Unicameralism	Regeringen Mette Frederiksen	20211	M100	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-04-28-20211-M100	ParlaMint-DK_20220428101815	Hansard of the session of the Danish Parliament (Folketinget), 20211, M100 (2022-04-28), preliminary version	2022-04-28	Unicameralism	Regeringen Mette Frederiksen	20211	M100	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-04-28-20211-M100	ParlaMint-DK_20220428101839	Hansard of the session of the Danish Parliament (Folketinget), 20211, M100 (2022-04-28), preliminary version	2022-04-28	Unicameralism	Regeringen Mette Frederiksen	20211	M100	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
ParlaMint-DK-en_2022-04-28-20211-M100	ParlaMint-DK_20220428101957	Hansard of the session of the Danish Parliament (Folketinget), 20211, M100 (2022-04-28), preliminary version	2022-04-28	Unicameralism	Regeringen Mette Frederiksen	20211	M100	-	-	COVID,War	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	Other
