ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u1	ParlaMint-IT-en_2022-07-07-LEG18-Senato-sed-450	u	English	-	-	-	5	40	51	1	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.seg1.1	ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u1	s	English	Positive	mixed positive	3.613	1	6	9	0	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.seg1.2	ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u1	s	English	Neutral	neutral positive	2.730	1	5	6	0	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.seg1.3	ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u1	s	English	Neutral	neutral positive	2.541	1	16	19	1	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.seg1.4	ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u1	s	English	Positive	mixed positive	3.687	1	4	6	0	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.seg1.5	ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u1	s	English	Neutral	neutral positive	3.184	1	9	11	0	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u2	ParlaMint-IT-en_2022-07-07-LEG18-Senato-sed-450	u	English	-	-	-	1	32	35	2	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.seg2.1	ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u2	s	English	Neutral	neutral negative	1.990	1	32	35	2	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u3	ParlaMint-IT-en_2022-07-07-LEG18-Senato-sed-450	u	English	-	-	-	3	37	43	2	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.seg3.1	ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u3	s	English	Neutral	neutral positive	2.794	1	11	13	0	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.seg4.1	ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u3	s	English	Neutral	neutral positive	3.088	1	7	8	0	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.seg5.1	ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u3	s	English	Neutral	neutral negative	2.228	1	19	22	2	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u4	ParlaMint-IT-en_2022-07-07-LEG18-Senato-sed-450	u	English	-	-	-	1	46	53	1	
ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.seg6.1	ParlaMint-IT_2022-07-07-LEG18-Senato-sed-450.ana.u4	s	English	Neutral	neutral positive	2.827	1	46	53	1	
