ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u1	ParlaMint-IT-en_2022-05-10-LEG18-Senato-sed-430	u	English	-	-	-	5	39	47	1	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg1.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u1	s	English	Positive	mixed positive	3.656	1	7	7	0	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg1.2	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u1	s	English	Neutral	neutral positive	2.730	1	5	6	0	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg1.3	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u1	s	English	Neutral	neutral positive	2.786	1	14	17	1	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg1.4	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u1	s	English	Positive	mixed positive	3.687	1	4	6	0	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg1.5	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u1	s	English	Neutral	neutral positive	3.184	1	9	11	0	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u2	ParlaMint-IT-en_2022-05-10-LEG18-Senato-sed-430	u	English	-	-	-	1	32	35	2	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg2.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u2	s	English	Neutral	neutral negative	1.990	1	32	35	2	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u3	ParlaMint-IT-en_2022-05-10-LEG18-Senato-sed-430	u	English	-	-	-	2	63	75	2	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg3.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u3	s	English	Neutral	neutral positive	2.631	1	18	19	1	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg3.2	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u3	s	English	Neutral	neutral negative	2.226	1	45	56	1	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u4	ParlaMint-IT-en_2022-05-10-LEG18-Senato-sed-430	u	English	-	-	-	2	59	67	6	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg4.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u4	s	English	Neutral	neutral negative	2.378	1	45	50	4	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg4.2	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u4	s	English	Neutral	neutral positive	3.114	1	14	17	2	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	ParlaMint-IT-en_2022-05-10-LEG18-Senato-sed-430	u	English	-	-	-	10	295	333	14	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg5.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	s	English	Neutral	neutral positive	3.247	1	16	17	2	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg6.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	s	English	Neutral	neutral negative	2.077	1	25	29	1	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg6.2	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	s	English	Neutral	neutral negative	2.129	1	24	26	1	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg7.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	s	English	Neutral	neutral negative	2.383	1	35	39	1	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg8.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	s	English	Neutral	neutral positive	2.722	1	23	27	1	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg9.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	s	English	Neutral	neutral negative	2.285	1	59	68	4	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg10.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	s	English	Neutral	neutral negative	1.708	1	26	28	1	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg11.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	s	English	Neutral	neutral negative	2.276	1	55	62	2	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg12.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	s	English	Neutral	neutral negative	2.246	1	19	21	1	
ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.seg13.1	ParlaMint-IT_2022-05-10-LEG18-Senato-sed-430.ana.u5	s	English	Neutral	neutral positive	2.800	1	13	16	0	
