Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-IT-en_2022-02-23-LEG18-Senato-sed-407	ParlaMint-IT_2022-02-23-LEG18-Senato-sed-407.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 407, Day (2022-02-23)	2022-02-23	Upper house	18 Legislatura	-	-	407 Seduta	-	COVID	English	Chairperson	MP	notMinister	FdI	Fratelli d'Italia	Opposition	Right to far-right	LaRussaIgnazio	La Russa, Ignazio	M	1947	Other
ParlaMint-IT-en_2022-02-23-LEG18-Senato-sed-407	ParlaMint-IT_2022-02-23-LEG18-Senato-sed-407.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 407, Day (2022-02-23)	2022-02-23	Upper house	18 Legislatura	-	-	407 Seduta	-	COVID	English	Chairperson	MP	notMinister	FdI	Fratelli d'Italia	Opposition	Right to far-right	LaRussaIgnazio	La Russa, Ignazio	M	1947	Other
ParlaMint-IT-en_2022-02-23-LEG18-Senato-sed-407	ParlaMint-IT_2022-02-23-LEG18-Senato-sed-407.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 407, Day (2022-02-23)	2022-02-23	Upper house	18 Legislatura	-	-	407 Seduta	-	COVID	English	Chairperson	MP	notMinister	FdI	Fratelli d'Italia	Opposition	Right to far-right	LaRussaIgnazio	La Russa, Ignazio	M	1947	Other
ParlaMint-IT-en_2022-02-23-LEG18-Senato-sed-407	ParlaMint-IT_2022-02-23-LEG18-Senato-sed-407.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 407, Day (2022-02-23)	2022-02-23	Upper house	18 Legislatura	-	-	407 Seduta	-	COVID	English	Chairperson	MP	notMinister	FdI	Fratelli d'Italia	Opposition	Right to far-right	LaRussaIgnazio	La Russa, Ignazio	M	1947	Government Operations
ParlaMint-IT-en_2022-02-23-LEG18-Senato-sed-407	ParlaMint-IT_2022-02-23-LEG18-Senato-sed-407.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 407, Day (2022-02-23)	2022-02-23	Upper house	18 Legislatura	-	-	407 Seduta	-	COVID	English	Chairperson	MP	notMinister	FdI	Fratelli d'Italia	Opposition	Right to far-right	LaRussaIgnazio	La Russa, Ignazio	M	1947	Other
ParlaMint-IT-en_2022-02-23-LEG18-Senato-sed-407	ParlaMint-IT_2022-02-23-LEG18-Senato-sed-407.ana.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 407, Day (2022-02-23)	2022-02-23	Upper house	18 Legislatura	-	-	407 Seduta	-	COVID	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	ParriniDario	Parrini, Dario	M	1973	Other
ParlaMint-IT-en_2022-02-23-LEG18-Senato-sed-407	ParlaMint-IT_2022-02-23-LEG18-Senato-sed-407.ana.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 407, Day (2022-02-23)	2022-02-23	Upper house	18 Legislatura	-	-	407 Seduta	-	COVID	English	Chairperson	MP	notMinister	FdI	Fratelli d'Italia	Opposition	Right to far-right	LaRussaIgnazio	La Russa, Ignazio	M	1947	Other
ParlaMint-IT-en_2022-02-23-LEG18-Senato-sed-407	ParlaMint-IT_2022-02-23-LEG18-Senato-sed-407.ana.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 407, Day (2022-02-23)	2022-02-23	Upper house	18 Legislatura	-	-	407 Seduta	-	COVID	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	ParriniDario	Parrini, Dario	M	1973	Other
ParlaMint-IT-en_2022-02-23-LEG18-Senato-sed-407	ParlaMint-IT_2022-02-23-LEG18-Senato-sed-407.ana.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 407, Day (2022-02-23)	2022-02-23	Upper house	18 Legislatura	-	-	407 Seduta	-	COVID	English	Chairperson	MP	notMinister	FdI	Fratelli d'Italia	Opposition	Right to far-right	LaRussaIgnazio	La Russa, Ignazio	M	1947	Other
ParlaMint-IT-en_2022-02-23-LEG18-Senato-sed-407	ParlaMint-IT_2022-02-23-LEG18-Senato-sed-407.ana.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 407, Day (2022-02-23)	2022-02-23	Upper house	18 Legislatura	-	-	407 Seduta	-	COVID	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	ParriniDario	Parrini, Dario	M	1973	Civil Rights
