ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u1	ParlaMint-IT-en_2022-05-11-LEG18-Senato-sed-431	u	English	-	-	-	5	38	49	1	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg1.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u1	s	English	Positive	mixed positive	3.613	1	6	9	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg1.2	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u1	s	English	Neutral	neutral positive	2.730	1	5	6	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg1.3	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u1	s	English	Neutral	neutral positive	2.610	1	14	17	1	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg1.4	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u1	s	English	Positive	mixed positive	3.687	1	4	6	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg1.5	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u1	s	English	Neutral	neutral positive	3.184	1	9	11	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u2	ParlaMint-IT-en_2022-05-11-LEG18-Senato-sed-431	u	English	-	-	-	1	32	35	2	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg2.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u2	s	English	Neutral	neutral negative	1.990	1	32	35	2	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u3	ParlaMint-IT-en_2022-05-11-LEG18-Senato-sed-431	u	English	-	-	-	2	59	67	6	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg3.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u3	s	English	Neutral	neutral negative	2.378	1	45	50	4	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg3.2	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u3	s	English	Neutral	neutral positive	3.114	1	14	17	2	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u4	ParlaMint-IT-en_2022-05-11-LEG18-Senato-sed-431	u	English	-	-	-	4	42	48	2	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg4.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u4	s	English	Neutral	neutral positive	2.684	1	15	16	1	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg5.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u4	s	English	Neutral	neutral negative	2.449	1	13	16	1	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg5.2	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u4	s	English	Neutral	neutral positive	3.256	1	9	10	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg6.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u4	s	English	Neutral	neutral positive	2.956	1	5	6	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	ParlaMint-IT-en_2022-05-11-LEG18-Senato-sed-431	u	English	-	-	-	25	988	1104	62	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg7.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	3.103	1	33	40	3	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg7.2	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Positive	mixed positive	3.572	1	14	15	2	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg8.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	3.078	1	6	7	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg9.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.991	1	66	74	7	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg10.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Positive	positive	4.755	1	39	42	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg11.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.760	1	70	82	8	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg11.2	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.698	1	44	49	1	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg11.3	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Positive	mixed positive	4.264	1	29	30	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg11.4	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Positive	mixed positive	3.508	1	23	24	1	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg11.5	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.937	1	46	50	8	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg12.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Positive	mixed positive	3.568	1	51	56	2	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg12.2	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	3.476	1	17	20	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg12.3	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Positive	mixed positive	4.212	1	51	55	1	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg13.1	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.708	1	45	53	1	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg13.2	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.534	1	52	63	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg13.3	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.710	1	38	42	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg13.4	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral negative	2.110	1	58	68	2	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg13.5	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.795	1	39	43	4	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg13.6	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.684	1	12	15	2	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg13.7	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.547	1	25	28	0	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg13.8	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	3.162	1	109	118	14	
ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.seg13.9	ParlaMint-IT_2022-05-11-LEG18-Senato-sed-431.ana.u5	s	English	Neutral	neutral positive	2.861	1	33	35	3	
