Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-IT-en_2022-06-28-LEG18-Senato-sed-445	ParlaMint-IT_2022-06-28-LEG18-Senato-sed-445.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 445, Day (2022-06-28)	2022-06-28	Upper house	18 Legislatura	-	-	445 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-06-28-LEG18-Senato-sed-445	ParlaMint-IT_2022-06-28-LEG18-Senato-sed-445.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 445, Day (2022-06-28)	2022-06-28	Upper house	18 Legislatura	-	-	445 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-06-28-LEG18-Senato-sed-445	ParlaMint-IT_2022-06-28-LEG18-Senato-sed-445.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 445, Day (2022-06-28)	2022-06-28	Upper house	18 Legislatura	-	-	445 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-06-28-LEG18-Senato-sed-445	ParlaMint-IT_2022-06-28-LEG18-Senato-sed-445.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 445, Day (2022-06-28)	2022-06-28	Upper house	18 Legislatura	-	-	445 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-06-28-LEG18-Senato-sed-445	ParlaMint-IT_2022-06-28-LEG18-Senato-sed-445.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 445, Day (2022-06-28)	2022-06-28	Upper house	18 Legislatura	-	-	445 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	ParriniDario	Parrini, Dario	M	1973	Other
ParlaMint-IT-en_2022-06-28-LEG18-Senato-sed-445	ParlaMint-IT_2022-06-28-LEG18-Senato-sed-445.ana.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 445, Day (2022-06-28)	2022-06-28	Upper house	18 Legislatura	-	-	445 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-06-28-LEG18-Senato-sed-445	ParlaMint-IT_2022-06-28-LEG18-Senato-sed-445.ana.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 445, Day (2022-06-28)	2022-06-28	Upper house	18 Legislatura	-	-	445 Seduta	-	COVID,War	English	Regular	MP	notMinister	Misto	Misto	-	-	DeVecchisWilliam	De Vecchis, William	M	1971	Civil Rights
ParlaMint-IT-en_2022-06-28-LEG18-Senato-sed-445	ParlaMint-IT_2022-06-28-LEG18-Senato-sed-445.ana.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 445, Day (2022-06-28)	2022-06-28	Upper house	18 Legislatura	-	-	445 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-06-28-LEG18-Senato-sed-445	ParlaMint-IT_2022-06-28-LEG18-Senato-sed-445.ana.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 445, Day (2022-06-28)	2022-06-28	Upper house	18 Legislatura	-	-	445 Seduta	-	COVID,War	English	Regular	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	PaganoNazario	Pagano, Nazario	M	1957	Civil Rights
ParlaMint-IT-en_2022-06-28-LEG18-Senato-sed-445	ParlaMint-IT_2022-06-28-LEG18-Senato-sed-445.ana.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 445, Day (2022-06-28)	2022-06-28	Upper house	18 Legislatura	-	-	445 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
