ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u1	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	5	40	49	1	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg1.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u1	s	English	Positive	mixed positive	3.613	1	7	8	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg1.2	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u1	s	English	Neutral	neutral positive	2.730	1	5	6	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg1.3	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u1	s	English	Neutral	neutral positive	2.947	1	15	18	1	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg1.4	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u1	s	English	Positive	mixed positive	3.687	1	4	6	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg1.5	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u1	s	English	Neutral	neutral positive	3.184	1	9	11	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u2	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	1	32	35	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg2.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u2	s	English	Neutral	neutral negative	1.990	1	32	35	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u3	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	2	35	39	3	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg3.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u3	s	English	Neutral	neutral negative	2.266	1	28	31	3	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg3.2	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u3	s	English	Neutral	neutral positive	2.705	1	7	8	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u4	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	2	57	62	1	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg4.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u4	s	English	Positive	positive	4.549	1	35	39	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg4.2	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u4	s	English	Neutral	neutral negative	1.897	1	22	23	1	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u5	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	1	33	35	1	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg5.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u5	s	English	Neutral	neutral negative	2.169	1	33	35	1	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u6	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	1	5	6	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg6.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u6	s	English	Neutral	neutral positive	2.888	1	5	6	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u7	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	1	7	8	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg7.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u7	s	English	Neutral	neutral positive	2.705	1	7	8	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u8	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	9	221	247	15	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg8.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u8	s	English	Neutral	neutral positive	2.808	1	5	11	3	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg8.2	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u8	s	English	Neutral	neutral positive	2.715	1	18	20	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg8.3	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u8	s	English	Positive	positive	5.104	1	39	43	3	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg8.4	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u8	s	English	Negative	mixed negative	0.504	1	41	44	3	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg8.5	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u8	s	English	Neutral	neutral positive	2.833	1	20	21	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg8.6	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u8	s	English	Positive	mixed positive	4.304	1	32	34	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg8.7	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u8	s	English	Positive	positive	4.739	1	34	40	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg8.8	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u8	s	English	Positive	positive	4.716	1	22	23	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg9.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u8	s	English	Positive	positive	4.517	1	10	11	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u9	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	2	29	33	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg10.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u9	s	English	Positive	positive	4.576	1	23	26	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg10.2	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u9	s	English	Positive	positive	5.118	1	6	7	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u10	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	1	5	6	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg11.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u10	s	English	Neutral	neutral positive	2.888	1	5	6	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u11	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	1	7	8	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg12.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u11	s	English	Neutral	neutral positive	2.705	1	7	8	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u12	ParlaMint-IT-en_2022-09-06-LEG18-Senato-sed-462	u	English	-	-	-	12	387	439	16	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg13.1	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u12	s	English	Neutral	neutral positive	2.641	1	7	15	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg13.2	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u12	s	English	Positive	positive	4.766	1	26	30	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg13.3	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u12	s	English	Negative	negative	0.293	1	51	57	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg13.4	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u12	s	English	Negative	negative	-0.016	1	43	48	0	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg13.5	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u12	s	English	Negative	negative	-0.005	1	72	77	1	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg13.6	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u12	s	English	Neutral	neutral positive	3.219	1	15	18	1	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg13.7	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u12	s	English	Positive	mixed positive	4.422	1	35	40	2	
ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.seg13.8	ParlaMint-IT_2022-09-06-LEG18-Senato-sed-462.ana.u12	s	English	Negative	mixed negative	1.475	1	39	47	5	
