Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-IT-en_2022-03-17-LEG18-Senato-sed-415	ParlaMint-IT_2022-03-17-LEG18-Senato-sed-415.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 415, Day (2022-03-17)	2022-03-17	Upper house	18 Legislatura	-	-	415 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-03-17-LEG18-Senato-sed-415	ParlaMint-IT_2022-03-17-LEG18-Senato-sed-415.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 415, Day (2022-03-17)	2022-03-17	Upper house	18 Legislatura	-	-	415 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-03-17-LEG18-Senato-sed-415	ParlaMint-IT_2022-03-17-LEG18-Senato-sed-415.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 415, Day (2022-03-17)	2022-03-17	Upper house	18 Legislatura	-	-	415 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-03-17-LEG18-Senato-sed-415	ParlaMint-IT_2022-03-17-LEG18-Senato-sed-415.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 415, Day (2022-03-17)	2022-03-17	Upper house	18 Legislatura	-	-	415 Seduta	-	COVID,War	English	Regular	MP	notMinister	IV-PSI	Italia Viva-P.S.I.	-	Centre to centre-left	ConzattiDonatella	Conzatti, Donatella	F	1974	Macroeconomics
ParlaMint-IT-en_2022-03-17-LEG18-Senato-sed-415	ParlaMint-IT_2022-03-17-LEG18-Senato-sed-415.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 415, Day (2022-03-17)	2022-03-17	Upper house	18 Legislatura	-	-	415 Seduta	-	COVID,War	English	Regular	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	DamianiDario	Damiani, Dario	M	1974	Macroeconomics
ParlaMint-IT-en_2022-03-17-LEG18-Senato-sed-415	ParlaMint-IT_2022-03-17-LEG18-Senato-sed-415.ana.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 415, Day (2022-03-17)	2022-03-17	Upper house	18 Legislatura	-	-	415 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-03-17-LEG18-Senato-sed-415	ParlaMint-IT_2022-03-17-LEG18-Senato-sed-415.ana.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 415, Day (2022-03-17)	2022-03-17	Upper house	18 Legislatura	-	-	415 Seduta	-	COVID,War	English	Regular	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	DamianiDario	Damiani, Dario	M	1974	Other
ParlaMint-IT-en_2022-03-17-LEG18-Senato-sed-415	ParlaMint-IT_2022-03-17-LEG18-Senato-sed-415.ana.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 415, Day (2022-03-17)	2022-03-17	Upper house	18 Legislatura	-	-	415 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
ParlaMint-IT-en_2022-03-17-LEG18-Senato-sed-415	ParlaMint-IT_2022-03-17-LEG18-Senato-sed-415.ana.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 415, Day (2022-03-17)	2022-03-17	Upper house	18 Legislatura	-	-	415 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	MisianiAntonio	Misiani, Antonio	M	1968	Macroeconomics
ParlaMint-IT-en_2022-03-17-LEG18-Senato-sed-415	ParlaMint-IT_2022-03-17-LEG18-Senato-sed-415.ana.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 415, Day (2022-03-17)	2022-03-17	Upper house	18 Legislatura	-	-	415 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	Other
