Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	CAL-Alt-Pc-Idv	C.A.L. (Costituzione, Ambiente, Lavoro)-Alternativa-P.C.-I.d.V.	-	Left	GranatoBiancaLaura	Granato, Bianca Laura	F	1970	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	CAL-Alt-Pc-Idv	C.A.L. (Costituzione, Ambiente, Lavoro)-Alternativa-P.C.-I.d.V.	-	Left	GranatoBiancaLaura	Granato, Bianca Laura	F	1970	International Affairs
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	IV-PSI	Italia Viva-P.S.I.	-	Centre to centre-left	CuccaGiuseppeLuigiSalvatore	Cucca, Giuseppe Luigi Salvatore	M	1957	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	IV-PSI	Italia Viva-P.S.I.	-	Centre to centre-left	CuccaGiuseppeLuigiSalvatore	Cucca, Giuseppe Luigi Salvatore	M	1957	Macroeconomics
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u11	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	FdI	Fratelli d'Italia	Opposition	Right to far-right	FazzolariGiovanbattista	Fazzolari, Giovanbattista	M	1972	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u12	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u13	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	FdI	Fratelli d'Italia	Opposition	Right to far-right	FazzolariGiovanbattista	Fazzolari, Giovanbattista	M	1972	International Affairs
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u14	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	MarcucciAndrea	Marcucci, Andrea	M	1965	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u15	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u16	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	MarcucciAndrea	Marcucci, Andrea	M	1965	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u17	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u18	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	MarcucciAndrea	Marcucci, Andrea	M	1965	International Affairs
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u19	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	Misto	Misto	-	-	DePetrisLoredana	De Petris, Loredana	F	1957	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u20	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u21	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	Misto	Misto	-	-	DePetrisLoredana	De Petris, Loredana	F	1957	Mix
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u22	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u23	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	GiammancoGabriella	Giammanco, Gabriella	F	1977	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u24	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Chairperson	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	RossomandoAnna	Rossomando, Anna	F	1963	Other
ParlaMint-IT-en_2022-06-30-LEG18-Senato-sed-447	ParlaMint-IT_2022-06-30-LEG18-Senato-sed-447.ana.u25	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 447, Day (2022-06-30)	2022-06-30	Upper house	18 Legislatura	-	-	447 Seduta	-	COVID,War	English	Regular	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	GiammancoGabriella	Giammanco, Gabriella	F	1977	International Affairs
