ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u1	ParlaMint-IT-en_2022-05-18-LEG18-Senato-sed-434	u	English	-	-	-	5	38	49	1	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg1.1	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u1	s	English	Positive	mixed positive	3.613	1	6	9	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg1.2	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u1	s	English	Neutral	neutral positive	2.730	1	5	6	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg1.3	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u1	s	English	Neutral	neutral positive	2.610	1	14	17	1	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg1.4	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u1	s	English	Positive	mixed positive	3.687	1	4	6	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg1.5	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u1	s	English	Neutral	neutral positive	3.184	1	9	11	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u2	ParlaMint-IT-en_2022-05-18-LEG18-Senato-sed-434	u	English	-	-	-	1	32	35	2	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg2.1	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u2	s	English	Neutral	neutral negative	1.990	1	32	35	2	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u3	ParlaMint-IT-en_2022-05-18-LEG18-Senato-sed-434	u	English	-	-	-	2	59	67	6	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg3.1	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u3	s	English	Neutral	neutral negative	2.378	1	45	50	4	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg3.2	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u3	s	English	Neutral	neutral positive	3.114	1	14	17	2	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u4	ParlaMint-IT-en_2022-05-18-LEG18-Senato-sed-434	u	English	-	-	-	3	49	54	3	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg4.1	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u4	s	English	Neutral	neutral positive	2.644	1	21	23	2	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg5.1	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u4	s	English	Neutral	neutral negative	2.458	1	22	23	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg6.1	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u4	s	English	Neutral	neutral positive	2.999	1	6	8	1	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	ParlaMint-IT-en_2022-05-18-LEG18-Senato-sed-434	u	English	-	-	-	35	978	1105	17	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg7.1	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Neutral	neutral positive	3.362	1	41	46	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg8.1	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Positive	positive	4.523	1	26	32	1	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg8.2	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Positive	positive	5.184	1	24	27	1	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg8.3	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Positive	mixed positive	3.520	1	36	39	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg8.4	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Negative	negative	0.140	1	8	9	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg9.1	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Neutral	neutral positive	3.111	1	48	53	1	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg9.2	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Neutral	neutral positive	3.046	1	36	41	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg9.3	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Neutral	neutral positive	2.955	1	23	25	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg10.1	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Positive	positive	4.912	1	26	29	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg10.2	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Neutral	neutral positive	2.915	1	14	16	0	
ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.seg10.3	ParlaMint-IT_2022-05-18-LEG18-Senato-sed-434.ana.u5	s	English	Neutral	neutral positive	3.125	1	8	10	0	
